Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,3203000.0,5617000.0,25455000.0,1106000.0,2559000.0,873000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3203000.0,5617000.0,25455000.0,1106000.0,2559000.0,873000.0
Receivables,386051000.0,440347000.0,496920000.0,501696000.0,438130000.0,330470000.0
Inventories,45646000.0,53459000.0,58124000.0,60542000.0,58334000.0,52289000.0
Total current assets,490988000.0,576142000.0,662971000.0,638385000.0,660056000.0,514478000.0
Property, Plant & Equipment Net,559438000.0,675279000.0,733900000.0,880249000.0,913312000.0,871637000.0
Goodwill and Intangible Assets,449362000.0,474079000.0,501815000.0,670954000.0,534916000.0,464399000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,42075000.0,36641000.0
Total non-current assets,1083106000.0,1252699000.0,1331399000.0,1656471000.0,1708383000.0,1548047000.0
Total assets,1574094000.0,1828841000.0,1994370000.0,2294856000.0,2368439000.0,2062525000.0
Payables,189769000.0,218955000.0,212221000.0,1969494000.0,1700366000.0,1558340000.0
Short-term debt,1697000.0,1855000.0,5683000.0,7915000.0,1220000.0,484000.0
Total current liabilities,321734000.0,355343000.0,390382000.0,304376000.0,363438000.0,322785000.0
Long-term debt,1191777000.0,1212035000.0,1241142000.0,15500000.0,232017000.0,107930000.0
Total debt,1193474000.0,1213890000.0,1246825000.0,23415000.0,233237000.0,108414000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,6736000.0,7774000.0,31474000.0,41030000.0,81303000.0,77141000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1325012000.0,1357763000.0,1381612000.0,1965579000.0,1994721000.0,1729429000.0
Total liabilities,1646746000.0,1713106000.0,1771994000.0,2269955000.0,2358159000.0,2052214000.0
Other comprehensive income,759000.0,-1956000.0,-2760000.0,0.0,0.0,0.0
Retained earnings (deficit),-648464000.0,-448216000.0,-334026000.0,0.0,,
Total shareholders equity,-90393000.0,99441000.0,201128000.0,0.0,3109000.0,2662000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,1190271000.0,1208273000.0,1221370000.0,22309000.0,230678000.0,107541000.0
Other Assets,56088000.0,76719000.0,82472000.0,75041000.0,161033000.0,130846000.0
Other Liabilities,130268000.0,134533000.0,172478000.0,-1673033000.0,-1338148000.0,-1236039000.0
