Date,2013-06,2012-06,2011-06,2010-06,2009-06
Depreciation & Amortization,1000000.0,1000000.0,2000000.0,1000000.0,1000000.0
Stock-based compensation,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0
Operating Cash Flow,6000000.0,34000000.0,2000000.0,-4000000.0,-4000000.0
Capital Expenditure,-15000000.0,-15000000.0,-22000000.0,-14000000.0,-8000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,1000000,-1000000,0,0,1000000
Investing Cash flow,-15000000.0,19000000.0,30000000.0,-10000000.0,-7000000.0
Issuance (repayment) of debt,000000.0,-2000000.0,000000.0,000000.0,-0000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-14000000.0,-58000000.0,25000000.0,-0000000.0,-6000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-23000000.0,-5000000.0,57000000.0,-15000000.0,-17000000.0
Free Cash Flow,-9000000.0,19000000.0,-20000000.0,-18000000.0,-12000000.0
Net Cash/Marketcap,,,,,
