Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,125500000.0,59000000.0,88200000.0,83500000.0,44600000.0,10800000.0,13900000.0,49537000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,125500000.0,59000000.0,88200000.0,83500000.0,44600000.0,10800000.0,13900000.0,49537000.0
Receivables,165600000.0,197800000.0,134000000.0,119600000.0,152300000.0,171800000.0,164300000.0,161715000.0
Inventories,218200000.0,208100000.0,163700000.0,176300000.0,189000000.0,190900000.0,174400000.0,185947000.0
Total current assets,170400000.0,172000000.0,173000000.0,158000000.0,145900000.0,116500000.0,103200000.0,97556000.0
Property, Plant & Equipment Net,147800000.0,142900000.0,130400000.0,111100000.0,103500000.0,88000000.0,71100000.0,57556000.0
Goodwill and Intangible Assets,6000000.0,6500000.0,4800000.0,4900000.0,5000000.0,5100000.0,5200000.0,5350000.0
Long-term investments,0.0,0.0,0.0,0.0,2000000.0,2200000.0,3000000.0,3507000.0
Tax assets,14100000.0,19700000.0,39500000.0,40400000.0,38400000.0,41100000.0,40900000.0,54043000.0
Total non-current assets,344200000.0,346100000.0,347500000.0,367300000.0,395800000.0,406800000.0,417000000.0,303339000.0
Total assets,691000000.0,652200000.0,582600000.0,557200000.0,566300000.0,548700000.0,502700000.0,548740000.0
Payables,114100000.0,117100000.0,88900000.0,71000000.0,82500000.0,85400000.0,81600000.0,77888000.0
Short-term debt,4600000.0,5000000.0,4500000.0,1100000.0,1000000.0,0.0,0.0,31880000.0
Total current liabilities,159000000.0,158800000.0,139900000.0,129200000.0,144500000.0,145300000.0,133500000.0,162741000.0
Long-term debt,305700000.0,309000000.0,311500000.0,342000000.0,370400000.0,380500000.0,389500000.0,271698000.0
Total debt,310300000.0,314000000.0,316000000.0,343100000.0,371400000.0,380500000.0,389500000.0,303578000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,500000.0,1300000.0,200000.0,500000.0,500000.0,200000.0,300000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,344200000.0,346100000.0,347500000.0,367300000.0,395800000.0,406800000.0,417000000.0,303339000.0
Total liabilities,503200000.0,504900000.0,487400000.0,496500000.0,540300000.0,552100000.0,550500000.0,466080000.0
Other comprehensive income,-6100000.0,-2900000.0,-4100000.0,-2300000.0,-600000.0,500000.0,1500000.0,1923000.0
Retained earnings (deficit),148800000.0,97300000.0,51200000.0,22300000.0,-10100000.0,-38600000.0,-48200000.0,68718000.0
Total shareholders equity,182800000.0,142500000.0,90800000.0,56400000.0,21600000.0,-7400000.0,-51400000.0,79492000.0
Investments,0.0,0.0,0.0,0.0,2000000.0,2200000.0,3000000.0,3507000.0
Net Debt,184800000.0,255000000.0,227800000.0,259600000.0,326800000.0,369700000.0,375600000.0,254041000.0
Other Assets,11300000.0,15300000.0,23700000.0,19800000.0,34500000.0,58700000.0,46900000.0,53985000.0
Other Liabilities,40300000.0,36700000.0,46500000.0,57100000.0,61000000.0,59900000.0,51900000.0,52973000.0
