Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,192067000.0,150079000.0,185772000.0,179067000.0,200558000.0,194289000.0,208538000.0,140843000.0,154490000.0,116100000.0
Short-term investments,22950000.0,24463000.0,22239000.0,39707000.0,,,,,,
Cash and short-term investments,215017000.0,174542000.0,208011000.0,218774000.0,,,,,,
Receivables,71462000.0,78516000.0,71776000.0,81671000.0,98674000.0,104667000.0,100688000.0,88761000.0,78682000.0,125282000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,283492000.0,249855000.0,276385000.0,296701000.0,,,,,,
Property, Plant & Equipment Net,135531000.0,141259000.0,145819000.0,147112000.0,152132000.0,131088000.0,132074000.0,133843000.0,138966000.0,149054000.0
Goodwill and Intangible Assets,258617000.0,241162000.0,227984000.0,235797000.0,278179000.0,244888000.0,227970000.0,223185000.0,215089000.0,219169000.0
Long-term investments,197000000.0,243000000.0,168000000.0,136000000.0,,,,,,
Tax assets,5064000.0,5453000.0,8738000.0,6863000.0,1053000.0,9621000.0,10821000.0,7412000.0,651000.0,46228000.0
Total non-current assets,,,,,,,,,,
Total assets,1372930000.0,1405886000.0,1341724000.0,1321587000.0,1392478000.0,1326058000.0,1291177000.0,1156141000.0,1141206000.0,1369160000.0
Payables,109283000.0,117740000.0,115640000.0,118082000.0,111965000.0,119961000.0,116617000.0,86389000.0,95666000.0,101881000.0
Short-term debt,0.0,0.0,0.0,0.0,,,,,,
Total current liabilities,206283000.0,598730000.0,578212000.0,580704000.0,,,,,,
Long-term debt,103000000.0,102000000.0,97000000.0,100000000.0,,,,,,
Total debt,108036000.0,109312000.0,106808000.0,102399000.0,71180000.0,32946000.0,71168000.0,76235000.0,73122000.0,285790000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,14214000.0,19034000.0,7856000.0,1356000.0,13485000.0,3174000.0,2645000.0,27449000.0,28236000.0,15948000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,693093000.0,727076000.0,692876000.0,684459000.0,692025000.0,662969000.0,710805000.0,692684000.0,692873000.0,907094000.0
Other comprehensive income,-24771000.0,-847000.0,-8881000.0,-3957000.0,12555000.0,10882000.0,26584000.0,16681000.0,13610000.0,10960000.0
Retained earnings (deficit),514248000.0,491698000.0,471788000.0,455519000.0,479733000.0,452314000.0,391447000.0,284097000.0,282666000.0,296116000.0
Total shareholders equity,673525000.0,672211000.0,641200000.0,629281000.0,693185000.0,655298000.0,568806000.0,450214000.0,435210000.0,448276000.0
Investments,667557000.0,524489000.0,517444000.0,532647000.0,473433000.0,498792000.0,495495000.0,448266000.0,447382000.0,624669000.0
Net Debt,-112017000.0,,,,,,,,,
Other Assets,-2987000.0,,,,,,,,,
Other Liabilities,97000000.0,480990000.0,462572000.0,462622000.0,,,,,,
