date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY
,salesMaturitiesOfInvestments,29000000.0,354000000.0,27000000.0,24000000.0,19000000.0,333000000.0,0.0,0.0,10000000.0,11000000.0,150000000.0,73000000.0,315000000.0,680000000.0,876000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,311000000.0,308000000.0,216000000.0,491000000.0,704000000.0,335000000.0,440200000.0,433200000.0,306000000.0,164700000.0,0.0
,otherInvestingActivites,32000000.0,25000000.0,-14000000.0,25000000.0,29000000.0,-314000000.0,0.0,0.0,0.0,11000000.0,0.0,-95000000.0,0.0,23000000.0,20000000.0,19000000.0,26000000.0,11000000.0,26000000.0,13000000.0,71000000.0,46000000.0,-210000000.0,-96000000.0,-89000000.0,-316000000.0,-3000000.0,-1600000.0,-77900000.0,-76900000.0,74600000.0,55000000.0
,netCashUsedForInvestingActivites,-90000000.0,-118000000.0,-202000000.0,-829000000.0,-332000000.0,-417000000.0,-168000000.0,-320000000.0,-241000000.0,-2102000000.0,3000000.0,-2115000000.0,-418000000.0,-10000000.0,-286000000.0,2388000000.0,-141000000.0,-97000000.0,-174000000.0,-274000000.0,-701000000.0,-198000000.0,-585000000.0,-559000000.0,-563000000.0,-781000000.0,-356000000.0,-305900000.0,-576400000.0,-506400000.0,-464800000.0,-419200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-826000000.0,-797000000.0,-311000000.0,-932000000.0,-1595000000.0,-635000000.0,-11000000.0,-2649000000.0,-762000000.0,-1513000000.0,-793000000.0,-1881000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,712000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,19000000.0,18000000.0,115000000.0,108000000.0,2000000.0,11000000.0,15000000.0,5000000.0,154000000.0,10000000.0,35000000.0,16000000.0,55000000.0,17000000.0,294700000.0,1800000.0,400000.0,500000.0,900000.0
,commonStockRepurchased,0.0,-200000000.0,0.0,0.0,-500000000.0,-397000000.0,-954000000.0,-150000000.0,0.0,-71000000.0,0.0,0.0,0.0,-288000000.0,-405000000.0,-100000000.0,0.0,0.0,-42000000.0,-49000000.0,-89000000.0,-228000000.0,-46000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-4400000.0,-12800000.0,-28700000.0
,dividendsPaid,-66000000.0,-64000000.0,-60000000.0,-77000000.0,-97000000.0,-98000000.0,-103000000.0,-88000000.0,-63000000.0,-51000000.0,-35000000.0,-22000000.0,-69000000.0,-743000000.0,-78000000.0,-79000000.0,-77000000.0,-75000000.0,-76000000.0,-76000000.0,-78000000.0,-81000000.0,-84000000.0,-97000000.0,-93000000.0,-92000000.0,-79000000.0,-65900000.0,-59900000.0,-58200000.0,-58100000.0,-58400000.0
,otherFinancingActivites,-18000000.0,-10000000.0,-12000000.0,-12000000.0,-8000000.0,-9000000.0,12000000.0,-26000000.0,2000000.0,-78000000.0,5000000.0,-161000000.0,1000000.0,9000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,22000000.0,0.0,0.0,-100000.0,0.0,-11200000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,9000000.0,-1149000000.0,-368000000.0,137000000.0,-394000000.0,-30000000.0,-1034000000.0,-592000000.0,-317000000.0,1212000000.0,-435000000.0,573000000.0,-70000000.0,-1016000000.0,-472000000.0,-1656000000.0,-29000000.0,-299000000.0,-182000000.0,-472000000.0,214000000.0,-116000000.0,58000000.0,-565000000.0,-179000000.0,293000000.0,-99000000.0,44000000.0,160700000.0,23400000.0,104200000.0,264600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2000000.0,-3000000.0,1000000.0,-5000000.0,-6000000.0,-47000000.0,-2000000.0,2000000.0,-9000000.0,10000000.0,-10000000.0,-17000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,222000000.0,-62000000.0,-272000000.0,-451000000.0,-69000000.0,-136000000.0,1047000000.0,-177000000.0,-214000000.0,320000000.0,65000000.0,-534000000.0,-11000000.0,-923000000.0,835000000.0,742000000.0,20000000.0,133000000.0,-146000000.0,169000000.0,-43000000.0,76000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,454000000.0,232000000.0,294000000.0,566000000.0,1188000000.0,1257000000.0,1393000000.0,346000000.0,523000000.0,737000000.0,417000000.0,352000000.0,886000000.0,897000000.0,1820000000.0,985000000.0,243000000.0,223000000.0,90000000.0,236000000.0,67000000.0,110000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,232000000.0,294000000.0,566000000.0,1017000000.0,1257000000.0,1393000000.0,346000000.0,523000000.0,737000000.0,417000000.0,352000000.0,886000000.0,897000000.0,1820000000.0,985000000.0,243000000.0,223000000.0,90000000.0,236000000.0,67000000.0,110000000.0,34000000.0,250000000.0,104000000.0,52000000.0,40000000.0,41000000.0,53300000.0,70700000.0,80600000.0,70200000.0,139700000.0
,operatingCashFlow,203000000.0,241000000.0,297000000.0,365000000.0,663000000.0,334000000.0,643000000.0,733000000.0,354000000.0,245000000.0,517000000.0,1025000000.0,470000000.0,195000000.0,345000000.0,10000000.0,190000000.0,529000000.0,210000000.0,915000000.0,444000000.0,390000000.0,311000000.0,1288000000.0,767000000.0,500000000.0,454000000.0,249600000.0,398200000.0,473200000.0,371100000.0,84900000.0
,capitalExpenditure,-138000000.0,-154000000.0,-185000000.0,-199000000.0,-300000000.0,-265000000.0,-248000000.0,-314000000.0,-298000000.0,-201000000.0,-206000000.0,-174000000.0,-205000000.0,-154000000.0,-175000000.0,-380000000.0,-210000000.0,-110000000.0,-185000000.0,-205000000.0,-232000000.0,-320000000.0,-468000000.0,-431000000.0,-510000000.0,-444000000.0,-376000000.0,-432300000.0,-504400000.0,-445400000.0,-554700000.0,-457300000.0
,freeCashFlow,65000000.0,87000000.0,112000000.0,166000000.0,363000000.0,69000000.0,395000000.0,419000000.0,56000000.0,44000000.0,311000000.0,851000000.0,265000000.0,41000000.0,170000000.0,-370000000.0,-20000000.0,419000000.0,25000000.0,710000000.0,212000000.0,70000000.0,-157000000.0,857000000.0,257000000.0,56000000.0,78000000.0,-182700000.0,-106200000.0,27800000.0,-183600000.0,-372400000.0
