Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,637000000.0,721000000.0,850000000.0,657000000.0,643000000.0
Stock-based compensation,88000000.0,97000000.0,75000000.0,60000000.0,83000000.0
Operating Cash Flow,1273000000.0,1222000000.0,1273000000.0,981000000.0,1204000000.0
Capital Expenditure,-275000000.0,-201000000.0,-206000000.0,-218000000.0,-226000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,462000000,2000000,12000000,9000000,-25000000
Investing Cash flow,47000000.0,-229000000.0,-238000000.0,-909000000.0,-281000000.0
Issuance (repayment) of debt,,,,,
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-1574000000.0,-1014000000.0,-1103000000.0,-65000000.0,-1036000000.0
Effect of forex changes on cash,2000000.0,13000000.0,-20000000.0,-3000000.0,-46000000.0
Net cash flow / Change in cash,-252000000.0,-8000000.0,-88000000.0,4000000.0,-159000000.0
Free Cash Flow,998000000.0,1021000000.0,1067000000.0,763000000.0,978000000.0
Net Cash/Marketcap,,,,,
