Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,57953000.0,42124000.0,23530000.0,44072000.0,34166000.0,47720000.0,59126000.0,52796562.0,13531410.0,16994363.0
Short-term investments,0.0,0.0,0.0,0.0,,,,,,
Cash and short-term investments,57953000.0,42124000.0,23530000.0,44072000.0,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,62474000.0,48616000.0,30721000.0,51946000.0,,,,,,
Property, Plant & Equipment Net,27643000.0,26433000.0,18340000.0,12084000.0,9764000.0,8928000.0,8903000.0,9049301.0,16608912.0,17252556.0
Goodwill and Intangible Assets,9312000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4097773.0,4097773.0
Long-term investments,39803000.0,19547000.0,16512000.0,36984000.0,,,,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,,,,,,,,,,
Total assets,791939000.0,625581000.0,606892000.0,575782000.0,572609000.0,569801000.0,567133000.0,621809682.0,621739299.0,691753731.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,0.0,10000000.0,15000000.0,0.0,,,,,,
Total current liabilities,705676000.0,543054000.0,522916000.0,486792000.0,,,,,,
Long-term debt,0.0,10000000.0,15000000.0,5000000.0,,,,,,
Total debt,527000.0,25594000.0,25119000.0,12354000.0,5436000.0,6231000.0,638000.0,20355787.0,30970433.0,85619697.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,704725000.0,517079000.0,497556000.0,479258000.0,483659000.0,484279000.0,489034000.0,527072922.0,503529895.0,513053442.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,712502000.0,549373000.0,530651000.0,498752000.0,497447000.0,499706000.0,498486000.0,555602384.0,547216860.0,610289792.0
Other comprehensive income,-2377000.0,-868000.0,-1277000.0,536000.0,1829000.0,529000.0,3139000.0,3004690.0,3411504.0,4315315.0
Retained earnings (deficit),88668000.0,86673000.0,87434000.0,86693000.0,84582000.0,81214000.0,77287000.0,75091458.0,84407676.0,90242445.0
Total shareholders equity,79437000.0,76208000.0,76241000.0,77030000.0,75162000.0,70095000.0,68647000.0,66207298.0,74522439.0,81463939.0
Investments,669519000.0,527880000.0,532167000.0,487659000.0,494340000.0,472637000.0,452086000.0,508742782.0,531424264.0,606133354.0
Net Debt,-57953000.0,,,,,,,,,
Other Assets,4521000.0,,,,,,,,,
Other Liabilities,705676000.0,533054000.0,507916000.0,486792000.0,,,,,,
