date,,2021-01-02_FY,2020-01-04_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1996-12-28_FY,1995-12-30_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,7000000.0,-266000000.0,620000000.0,-645000000.0,-523000000.0,-388000000.0,-1919000000.0,-264000000.0,378000000.0,843000000.0,1549000000.0,1939000000.0,63000000.0,-1406000000.0,-1409000000.0,-1195000000.0,-844000000.0,58000000.0,-601000000.0,-320000000.0,-922000000.0,43000000.0,-1642000000.0,-376000000.0,-1584000000.0,-1500000000.0,-1614000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-593000000.0,-303000000.0,-131000000.0,-841000000.0,-457000000.0,-356000000.0,-904000000.0,-1056000000.0,-617000000.0,-2805000000.0,-2241000000.0,-4163000000.0,-1922000000.0,-1394000000.0,-1137000000.0,-1178000000.0,-1666000000.0,-1882000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333000000.0,0.0,0.0,0.0,106000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
,commonStockRepurchased,0.0,-479000000.0,-1709000000.0,-530000000.0,-241000000.0,-187000000.0,-290000000.0,31000000.0,-272000000.0,0.0,0.0,333000000.0,-493000000.0,-201000000.0,-588000000.0,-597000000.0,-228000000.0,3000000.0,-224000000.0,-20000000.0,-339000000.0,-701000000.0,-641000000.0,-290000000.0,259000000.0,-58000000.0,-166000000.0
,dividendsPaid,-18000000.0,-18000000.0,-20000000.0,-21000000.0,-22000000.0,-22000000.0,-28000000.0,-22000000.0,-17000000.0,-22000000.0,-22000000.0,-21000000.0,-284000000.0,-154000000.0,-244000000.0,-189000000.0,-135000000.0,-222000000.0,-182000000.0,-184000000.0,-189000000.0,-192000000.0,-143000000.0,-202000000.0,-148000000.0,-133000000.0,-124000000.0
,otherFinancingActivites,0.0,322000000.0,70000000.0,1084000000.0,-9000000.0,93000000.0,1607000000.0,1547000000.0,125000000.0,-50000000.0,0.0,0.0,0.0,0.0,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79000000.0
,netCashUsedProvidedByFinancingActivities,-5000000.0,-502000000.0,-1864000000.0,-360000000.0,-168000000.0,-504000000.0,335000000.0,-742000000.0,-781000000.0,-1951000000.0,-3493000000.0,-1633000000.0,-790000000.0,87000000.0,401000000.0,283000000.0,-276000000.0,-748000000.0,-46000000.0,-692000000.0,-21000000.0,-1003000000.0,691000000.0,-647000000.0,40000000.0,266000000.0,367000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,4000000.0,-18000000.0,33000000.0,-28000000.0,-15000000.0,-13000000.0,-6000000.0,4000000.0,-1000000.0,-1000000.0,24000000.0,-7000000.0,21000000.0,23000000.0,-25000000.0,33000000.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,897000000.0,250000000.0,-155000000.0,-36000000.0,293000000.0,183000000.0,-389000000.0,-202000000.0,528000000.0,-46000000.0,-961000000.0,1345000000.0,16000000.0,-249000000.0,-16000000.0,99000000.0,-106000000.0,536000000.0,47000000.0,-29000000.0,80000000.0,156000000.0,10000000.0,40000000.0,-52000000.0,50000000.0,0.0
,cashAtEndOfPeriod,2254000000.0,1357000000.0,1107000000.0,1262000000.0,1298000000.0,1005000000.0,822000000.0,1211000000.0,1413000000.0,885000000.0,931000000.0,1892000000.0,547000000.0,531000000.0,780000000.0,796000000.0,737000000.0,843000000.0,307000000.0,260000000.0,289000000.0,209000000.0,97000000.0,87000000.0,47000000.0,99000000.0,0.0
,cashAtBeginningOfPeriod,1357000000.0,1107000000.0,1262000000.0,1298000000.0,1005000000.0,822000000.0,1211000000.0,1413000000.0,885000000.0,931000000.0,1892000000.0,547000000.0,531000000.0,780000000.0,796000000.0,697000000.0,843000000.0,307000000.0,260000000.0,289000000.0,209000000.0,53000000.0,87000000.0,47000000.0,99000000.0,49000000.0,26000000.0
,operatingCashFlow,769000000.0,1014000000.0,1107000000.0,936000000.0,1012000000.0,1090000000.0,1208000000.0,810000000.0,927000000.0,1063000000.0,984000000.0,1015000000.0,750000000.0,1049000000.0,969000000.0,1036000000.0,981000000.0,1194000000.0,694000000.0,983000000.0,1023000000.0,1116000000.0,961000000.0,1063000000.0,1492000000.0,1284000000.0,1263000000.0
,capitalExpenditure,33000000.0,-339000000.0,-369000000.0,-423000000.0,-446000000.0,-420000000.0,-429000000.0,-444000000.0,-480000000.0,-423000000.0,-270000000.0,-238000000.0,9000000.0,23000000.0,7000000.0,-365000000.0,24000000.0,55000000.0,-296000000.0,-532000000.0,-527000000.0,-532000000.0,-475000000.0,-412000000.0,-343000000.0,-283000000.0,-302000000.0
,freeCashFlow,802000000.0,675000000.0,738000000.0,513000000.0,566000000.0,670000000.0,779000000.0,366000000.0,447000000.0,640000000.0,714000000.0,777000000.0,200000000.0,648000000.0,538000000.0,671000000.0,679000000.0,893000000.0,398000000.0,451000000.0,496000000.0,584000000.0,486000000.0,651000000.0,1149000000.0,1001000000.0,961000000.0
