Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,583572000.0,532782000.0,654284000.0,619258000.0,611022000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,583572000.0,532782000.0,654284000.0,619258000.0,611022000.0
Receivables,225281000.0,311065000.0,334836000.0,326169000.0,341727000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,1217133000.0,1288694000.0,1115801000.0,1135684000.0,1153438000.0
Property, Plant & Equipment Net,1275341000.0,1380417000.0,2151633000.0,2290900000.0,2514319000.0
Goodwill and Intangible Assets,2860314000.0,3033018000.0,3334072000.0,3579555000.0,4078613000.0
Long-term investments,5656000.0,51714000.0,65621000.0,59272000.0,13728000.0
Tax assets,155002000.0,190629000.0,171577000.0,185697000.0,194171000.0
Total non-current assets,5552503000.0,6102591000.0,5946669000.0,6303432000.0,7204686000.0
Total assets,6769636000.0,7391285000.0,7062470000.0,7439116000.0,8358124000.0
Payables,110748000.0,141922000.0,297647000.0,298468000.0,355446000.0
Short-term debt,104839000.0,126328000.0,184207000.0,193042000.0,233286000.0
Total current liabilities,1190087000.0,1374589000.0,1440232000.0,1548183000.0,1669315000.0
Long-term debt,2599750000.0,2982786000.0,3637125000.0,4338260000.0,4277742000.0
Total debt,2704589000.0,3109114000.0,3821332000.0,4531302000.0,4511028000.0
Deferred revenue,193226000.0,184116000.0,362891000.0,482723000.0,471755000.0
Tax Liabilities,325509000.0,373986000.0,617595000.0,735107000.0,790058000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3514207000.0,4015417000.0,4601013000.0,5483761000.0,5588385000.0
Total liabilities,4704294000.0,5390006000.0,6041245000.0,7031944000.0,7257700000.0
Other comprehensive income,-1112695000.0,-925556000.0,-1052055000.0,-952677000.0,-579041000.0
Retained earnings (deficit),-530919000.0,-946236000.0,-1037701000.0,-1409548000.0,-1093300000.0
Total shareholders equity,2061079000.0,1575164000.0,632210000.0,324759000.0,1017068000.0
Investments,5656000.0,51714000.0,65621000.0,59272000.0,13728000.0
Net Debt,2121017000.0,2576332000.0,3167048000.0,3912044000.0,3900006000.0
Other Assets,408280000.0,444847000.0,126681000.0,190257000.0,200689000.0
Other Liabilities,974500000.0,1106339000.0,958378000.0,1056673000.0,1080583000.0
