Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,6289903.0,6469858.0,2230422.0,157363.0,422276.0,
Short-term investments,0.0,0.0,0.0,0.0,452234.0,
Cash and short-term investments,6289903.0,6469858.0,2230422.0,157363.0,874510.0,
Receivables,1081048.0,1280320.0,552327.0,178151.0,627895.0,
Inventories,0.0,0.0,0.0,0.0,0.0,
Total current assets,7551363.0,7850413.0,2883031.0,682646.0,1912305.0,
Property Plant & Equipment Net,354799.0,280111.0,203660.0,88705.0,17995.0,
Goodwill and Intangible Assets,12846009.0,3506066.0,3951296.0,2636858.0,2161676.0,
Long-term investments,1835539.0,587906.0,482424.0,238742.0,40594.0,
Tax assets,0.0,0.0,0.0,0.0,0.0,
Total non-current assets,15036347.0,4374083.0,4637380.0,2964305.0,2220265.0,
Total assets,22587710.0,12224496.0,7520411.0,3646951.0,4132570.0,
Payables,6093052.0,1606560.0,1006739.0,571501.0,377561.0,8265.0
Short-term debt,5170758.0,2413011.0,1706295.0,906115.0,894284.0,165971.0
Total current liabilities,12320240.0,7214958.0,4285594.0,2275085.0,1784276.0,174236.0
Long-term debt,225131.0,362808.0,426610.0,0.0,0.0,0.0
Total debt,5395889.0,2775819.0,2132905.0,906115.0,894284.0,165971.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1056430.0,1555371.0,525361.0,165166.0,121531.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,393838.0,895488.0,747325.0,67532.0,52912.0,0.0
Total liabilities,12714078.0,8110446.0,5032919.0,2342617.0,1837188.0,174236.0
Other comprehensive income,-1081338.0,-250327.0,-416631.0,124265.0,39880.0,0.0
Retained earnings (deficit),-13008894.0,-9897620.0,-11263504.0,-9294845.0,-7272182.0,-5100948.0
Total shareholders equity,9873632.0,4114050.0,2492628.0,1304334.0,2295382.0,-174236.0
Investments,1835539.0,587906.0,482424.0,238742.0,492828.0,
Net Debt,-894014.0,-3694039.0,-97517.0,748752.0,19774.0,
Other Assets,180412.0,100235.0,100282.0,347132.0,409900.0,
Other Liabilities,1056430.0,3195387.0,1572560.0,797469.0,512431.0,0.0
