Date,2018-12-31,2017-12-31,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30
Cash and cash equivalents,26323000.0,26701000.0,24292000.0,22650000.0,45030000.0,18960000.0,22948000.0
Short-term investments,10893000.0,0.0,0.0,0.0,,,
Cash and short-term investments,37216000.0,26701000.0,24292000.0,22650000.0,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,23000.0,0.0,0.0,0.0,0.0,0.0
Total current assets,35891000.0,45599000.0,33422000.0,29161000.0,,,
Property, Plant & Equipment Net,15255000.0,13739000.0,13236000.0,13519000.0,12580000.0,12287000.0,11444000.0
Goodwill and Intangible Assets,0.0,1095000.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,11000000.0,347391000.0,24000000.0,11000000.0,35000000.0,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,
Total non-current assets,,,,,,,
Total assets,1258758000.0,1215659000.0,1087676000.0,1010102000.0,936802000.0,795292000.0,784510000.0
Payables,0.0,885032000.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,15000000.0,0.0,0.0,0.0,,,
Total current liabilities,1041475000.0,978589000.0,849922000.0,760304000.0,,,
Long-term debt,45000000.0,60000000.0,60000000.0,60000000.0,90000000.0,,
Total debt,137642000.0,78570000.0,81712000.0,90965000.0,106171000.0,100701000.0,
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,0.0,1110000.0,1619000.0,
Deposit Liabilities,940260000.0,823760000.0,723287000.0,647164000.0,600399000.0,595044000.0,
Total non-current liabilities,,,,,,,
Total liabilities,1086494000.0,1038614000.0,909955000.0,820361000.0,746121000.0,714297000.0,705887000.0
Other comprehensive income,-4731000.0,-434000.0,1895000.0,750000.0,1332000.0,1628000.0,
Retained earnings (deficit),81607000.0,78602000.0,77515000.0,77301000.0,74573000.0,79663000.0,76995000.0
Total shareholders equity,172264000.0,177045000.0,177721000.0,189741000.0,190681000.0,80995000.0,78623000.0
Investments,1178293000.0,-65401000.0,1012605000.0,950057000.0,854555000.0,740326000.0,725988000.0
Net Debt,22784000.0,,,,,,
Other Assets,-1325000.0,,,,,,
Other Liabilities,1026475000.0,93557000.0,849922000.0,760304000.0,,,
