Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,9325000.0,16564000.0,39215000.0,65064000.0,39760000.0,6636000.0,2742000.0,3456000.0,8184000.0,8716000.0
Short-term investments,90590000.0,77511000.0,114980000.0,79738000.0,53074000.0,401000.0,6413000.0,21035000.0,23160000.0,35352000.0
Cash and short-term investments,99915000.0,94075000.0,154195000.0,144802000.0,92834000.0,7037000.0,9155000.0,24491000.0,31344000.0,44068000.0
Receivables,11330000.0,14785000.0,17839000.0,7487000.0,1679000.0,6204000.0,5464000.0,7765000.0,7480000.0,8675000.0
Inventories,4770000.0,6157000.0,3258000.0,3666000.0,6729000.0,2410000.0,1520000.0,1675000.0,862000.0,1072000.0
Total current assets,124851000.0,123975000.0,181186000.0,166401000.0,112322000.0,33623000.0,25085000.0,36652000.0,45362000.0,66841000.0
Property, Plant & Equipment Net,1911000.0,3001000.0,3320000.0,2616000.0,1776000.0,2391000.0,18238000.0,19383000.0,21425000.0,24759000.0
Goodwill and Intangible Assets,20120000.0,110780000.0,41328000.0,34316000.0,46880000.0,58630000.0,60080000.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,7272000.0,5272000.0,12117000.0,13963000.0,19034000.0,20549000.0,20357000.0,13282000.0,9945000.0,11884000.0
Total non-current assets,65449000.0,129302000.0,64296000.0,48680000.0,61883000.0,82629000.0,92226000.0,32750000.0,29252000.0,27455000.0
Total assets,190300000.0,253277000.0,245482000.0,215081000.0,174205000.0,116252000.0,117311000.0,69402000.0,74614000.0,94296000.0
Payables,12942000.0,32484000.0,41282000.0,127741000.0,8024000.0,5099000.0,3596000.0,3920000.0,4941000.0,6366000.0
Short-term debt,106000.0,111000.0,268000.0,434000.0,2440000.0,19210000.0,3428000.0,2123000.0,2376000.0,895000.0
Total current liabilities,38383000.0,86539000.0,62421000.0,45248000.0,70842000.0,40595000.0,14359000.0,18314000.0,19421000.0,22896000.0
Long-term debt,135135000.0,74074000.0,135717000.0,684000.0,1277000.0,66335000.0,33457000.0,1940000.0,1680000.0,3010000.0
Total debt,135241000.0,74185000.0,135985000.0,1118000.0,3717000.0,85545000.0,36885000.0,4063000.0,4056000.0,3905000.0
Deferred revenue,0.0,2007000.0,2223000.0,5121000.0,1336000.0,1380000.0,1370000.0,6329000.0,5914000.0,10746000.0
Tax Liabilities,0.0,414000.0,1200000.0,0.0,7643000.0,2806000.0,14130000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,149137000.0,81158000.0,140992000.0,100699000.0,78468000.0,85169000.0,72448000.0,21294000.0,18888000.0,26537000.0
Total liabilities,187520000.0,167697000.0,203413000.0,145947000.0,149310000.0,125764000.0,86807000.0,39608000.0,38309000.0,49433000.0
Other comprehensive income,-23416000.0,-23266000.0,-23565000.0,-22657000.0,-7423000.0,10815000.0,10253000.0,10057000.0,10873000.0,14469000.0
Retained earnings (deficit),-357989000.0,-262685000.0,-319800000.0,-278524000.0,-320452000.0,-235546000.0,-192621000.0,-189393000.0,-180619000.0,-171644000.0
Total shareholders equity,2780000.0,85580000.0,42069000.0,69134000.0,24895000.0,-9512000.0,30504000.0,29794000.0,36305000.0,44863000.0
Investments,90590000.0,77511000.0,114980000.0,79738000.0,53074000.0,401000.0,6413000.0,21035000.0,23160000.0,35352000.0
Net Debt,35326000.0,-19890000.0,-18210000.0,-143684000.0,-89117000.0,78508000.0,27730000.0,-20428000.0,-27288000.0,-40163000.0
Other Assets,8836000.0,8958000.0,5894000.0,10446000.0,11080000.0,17972000.0,8946000.0,2721000.0,5676000.0,13026000.0
Other Liabilities,25335000.0,53944000.0,20871000.0,-82927000.0,60378000.0,16286000.0,7335000.0,12271000.0,12104000.0,15635000.0
