Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2013-02-28,2012-12-31,2012-02-29
Cash and cash equivalents,33040000.0,40923000.0,26918000.0,18496000.0,15930000.0,2866000.0,48959.0,2135000.0,3014.0
Short-term investments,1163000.0,1680000.0,1537000.0,1470000.0,1209000.0,1353000.0,42740000.0,2675000.0,0.0
Cash and short-term investments,34203000.0,42603000.0,28455000.0,19966000.0,17139000.0,4219000.0,42788959.0,4810000.0,3014.0
Receivables,92791000.0,110464000.0,92297000.0,52515000.0,44955000.0,50928000.0,0.0,60394000.0,0.0
Inventories,91849000.0,71656000.0,55092000.0,46011000.0,28965000.0,24181000.0,0.0,21559000.0,0.0
Total current assets,293399000.0,261898000.0,210736000.0,167379000.0,141496000.0,154848000.0,48959.0,88444000.0,3014.0
Property Plant & Equipment Net,149199000.0,168701000.0,170797000.0,135974000.0,103980000.0,87382000.0,0.0,63032000.0,0.0
Goodwill and Intangible Assets,32567000.0,34647000.0,5885000.0,3250000.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,500000.0,500000.0,500000.0,148820000.0,114395000.0,0.0,0.0,1198000.0,0.0
Tax assets,4770000.0,2214000.0,3523000.0,3384000.0,0.0,2321000.0,0.0,75000.0,0.0
Total non-current assets,196375000.0,206102000.0,183994000.0,148820000.0,114395000.0,93366000.0,42767991.0,65574000.0,156722.0
Total assets,489774000.0,468000000.0,394730000.0,316199000.0,255891000.0,248214000.0,42816950.0,154018000.0,159736.0
Payables,65510000.0,55182000.0,42546000.0,39142000.0,33493000.0,29285000.0,56484.0,25807000.0,52063.0
Short-term debt,21606000.0,3260000.0,2651000.0,16921000.0,54925000.0,29720000.0,0.0,7125000.0,0.0
Total current liabilities,122595000.0,121449000.0,78386000.0,136749000.0,113036000.0,108497000.0,56484.0,56601000.0,52063.0
Long-term debt,220709000.0,220998000.0,196946000.0,121493000.0,39273000.0,48097000.0,0.0,50130000.0,0.0
Total debt,242315000.0,224258000.0,199597000.0,138414000.0,94198000.0,77817000.0,0.0,57255000.0,0.0
Deferred revenue,16789000.0,11429000.0,7780000.0,11841000.0,5782000.0,28470000.0,0.0,0.0,0.0
Tax Liabilities,7154000.0,12076000.0,16845000.0,18228000.0,7930000.0,4847000.0,0.0,4063000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,233951000.0,224886000.0,202779000.0,146311000.0,67597000.0,54795000.0,0.0,50130000.0,0.0
Total liabilities,357418000.0,347752000.0,281165000.0,283060000.0,180633000.0,201348000.0,48422974.0,106731000.0,152063.0
Other comprehensive income,158971000,126620000,116214000,46951000,23081868,21686000,0.0,5523000.0,7568
Retained earnings (deficit),10439000.0,22212000.0,26548000.0,17354000.0,38806000.0,20608000.0,11396607.0,-3824000.0,0.0
Total shareholders equity,132356000.0,120248000.0,113565000.0,33139000.0,75258000.0,46866000.0,-5606024.0,47287000.0,7673.0
Investments,1663000.0,2180000.0,2037000.0,150290000.0,115604000.0,1353000.0,42740000.0,3873000.0,0.0
Net Debt,209275000.0,183335000.0,172679000.0,119918000.0,78268000.0,74951000.0,-48959.0,52445000.0,-3014.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681000.0,0.0
Other Liabilities,872000.0,1417000.0,0.0,0.0,0.0,38056000.0,48366490.0,23669000.0,100000.0
