Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,6732000.0,7562000.0,7614000.0,8400000.0,9781000.0,13785000.0,8844000.0,34290000.0,10801000.0,5369000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,6732000.0,7562000.0,7614000.0,8400000.0,9781000.0,13785000.0,8844000.0,34290000.0,10801000.0,5369000.0
Receivables,7757000.0,10151000.0,5867000.0,7727000.0,9182000.0,6420000.0,4803000.0,4540000.0,7021000.0,13064000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361000.0,0.0,0.0
Total current assets,20021000.0,25589000.0,18410000.0,21744000.0,25369000.0,23932000.0,19635000.0,41857000.0,26447000.0,20350000.0
Property Plant & Equipment Net,303000.0,258000.0,546000.0,560000.0,659000.0,342000.0,211000.0,369000.0,625000.0,1196000.0
Goodwill and Intangible Assets,11288000.0,30829000.0,24799000.0,28125000.0,17618000.0,18638000.0,16714000.0,16366000.0,16920000.0,24159000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16448000.0,50000.0,50000.0
Tax assets,1140000.0,274000.0,0.0,0.0,586000.0,248000.0,27000.0,0.0,0.0,8000.0
Total non-current assets,12731000.0,31361000.0,25345000.0,28685000.0,18863000.0,19252000.0,16958000.0,33185000.0,24004000.0,25487000.0
Total assets,32752000.0,56950000.0,43755000.0,50429000.0,44232000.0,43184000.0,36593000.0,75042000.0,50451000.0,45837000.0
Payables,4483000.0,6890000.0,4274000.0,4429000.0,4460000.0,4479000.0,3833000.0,3657000.0,3586000.0,4502000.0
Short-term debt,3573000.0,2805000.0,1997000.0,5000.0,5000.0,8000.0,4000.0,8000.0,13000.0,357000.0
Total current liabilities,11967000.0,16595000.0,10421000.0,18088000.0,9575000.0,10260000.0,5741000.0,30185000.0,14635000.0,15576000.0
Long-term debt,2365000.0,5942000.0,4000000.0,1000.0,7000.0,11000.0,16000.0,0.0,4000.0,1535000.0
Total debt,5938000.0,8747000.0,5997000.0,6000.0,12000.0,19000.0,20000.0,8000.0,17000.0,1892000.0
Deferred revenue,3911000.0,5397000.0,3532000.0,3330000.0,3883000.0,5314000.0,1596000.0,3401000.0,2863000.0,10688000.0
Tax Liabilities,0.0,1107000.0,617000.0,324000.0,1227000.0,459000.0,308000.0,848000.0,72000.0,286000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3065000.0,7107000.0,6001000.0,2000.0,507000.0,200000.0,32000.0,145000.0,59000.0,1792000.0
Total liabilities,14332000.0,22537000.0,14421000.0,18267000.0,10180000.0,10449000.0,5757000.0,30330000.0,14694000.0,17368000.0
Other comprehensive income,97971000,97264000,96491000,96165000,94752000,92642000,90704000,88525000,-3704000.0,-3242000.0
Retained earnings (deficit),-69448000.0,-54661000.0,-57177000.0,-58016000.0,-56178000.0,-56903000.0,-56582000.0,-39577000.0,-47985000.0,-51798000.0
Total shareholders equity,18420000.0,34413000.0,29334000.0,32162000.0,34052000.0,32735000.0,30836000.0,44712000.0,35757000.0,28469000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16448000.0,50000.0,50000.0
Net Debt,-794000.0,1185000.0,-1617000.0,-8394000.0,-9769000.0,-13766000.0,-8824000.0,-34282000.0,-10784000.0,-3477000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8625000.0,1917000.0
Other Liabilities,0.0,0.0,0.0,177000.0,98000.0,0.0,0.0,0.0,11036000.0,10717000.0
