date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-03-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,interestExpense,-56052000.0,93689000.0,30045000.0,11044000.0,5640000.0,3461000.0,0.0,2919000.0,2461000.0,2297000.0,2292000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,15832000.0,10887000.0,3467000.0,964000.0,380000.0,338000.0,0.0,1339000.0,1266000.0,1059000.0,751000.0,0.0
,EBITDA,47866000.0,220436000.0,83749000.0,40189000.0,25038000.0,16706000.0,0.0,12168000.0,8912000.0,4971000.0,3165000.0,-1700000.0
,EBITDARatio,0.148721454093522,0.699403827055908,0.664152768856216,0.528218810788076,0.52758228328206,0.47510166936837,0.0,0.437131771806294,0.380334585182656,0.239681774349084,0.228618896272754,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,88086000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1700000.0
,operatingIncomeRatio,0.273686499922324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.772727272727273
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,88086000.0,115860000.0,50237000.0,28181000.0,19018000.0,12907000.0,0.0,7910000.0,5185000.0,1615000.0,122000.0,-1700000.0
,incomeBeforeTaxRatio,0.273686499922324,0.367602965952465,0.398393325878873,0.370393249566269,0.4007332799528,0.367061968546484,0.0,0.284164391435551,0.221278593376579,0.0778688524590164,0.00881248194163537,-0.772727272727273
,incomeTaxExpense,14203000.0,25121000.0,10896000.0,13029000.0,6467000.0,4117000.0,0.0,2705000.0,1777000.0,136000.0,13000.0,0.0
,netIncome,73883000.0,90739000.0,39341000.0,15152000.0,12551000.0,8790000.0,0.0,5205000.0,3408000.0,1479000.0,109000.0,-1700000.0
,netIncomeRatio,0.229557247164828,0.287898545896433,0.311985027637015,0.199148309762894,0.264465422057398,0.24997867076188,0.0,0.186988072998994,0.145442130419939,0.0713114754098361,0.00787344698064143,-0.772727272727273
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.48816645517353,1.71,1.63,0.82,1.16,0.86,0.0,0.73,0.37,0.152227,0.003643,-0.18681
,EPSDiluted,1.48433952787544,1.68,1.6,0.8,1.13,0.84,0.0,0.72,0.37,0.152227,0.003643,-0.18681
,weightedAverageShsOut,49394000.0,53154000.0,24169000.0,18404000.0,10849331.0,10061015.0,9448000.0,7020548.0,9058832.0,9058832.0,9058832.0,9100000.0
,weightedAverageShsOutDil,49920945.0,53978000.0,24590000.0,18810000.0,11153393.0,10332158.0,53154000.0,7118056.0,9058832.0,9058832.0,9058832.0,9100000.0
