Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,8854952.0,4320040.0,3344258.0,17178132.0,21021359.0,3575536.0,3641668.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,8854952.0,4320040.0,3344258.0,17178132.0,21021359.0,3575536.0,3641668.0
Receivables,955699.0,1310308.0,1062559.0,804147.0,732433.0,420584.0,196898.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,11303988.0,6671123.0,5696656.0,19025143.0,23148331.0,5660799.0,6079368.0
Property, Plant & Equipment Net,3658007.0,3800466.0,4724706.0,7138746.0,1134452.0,400267.0,229580.0
Goodwill and Intangible Assets,4859205.0,4676468.0,5089260.0,5009206.0,789104.0,0.0,0.0
Long-term investments,128723.0,351857.0,0.0,15823.0,31741.0,81019.0,21750.0
Tax assets,0.0,0.0,42014.0,70981.0,604614.0,1966900.0,1714600.0
Total non-current assets,12123725.0,11764936.0,11358205.0,14337185.0,5323697.0,4107636.0,3020790.0
Total assets,23427713.0,18436059.0,17054861.0,33362328.0,28472028.0,9768435.0,9100158.0
Payables,1253274.0,1068669.0,1054946.0,1996971.0,1178987.0,226757.0,101363.0
Short-term debt,1100000.0,100000.0,331500.0,451850.0,0.0,0.0,0.0
Total current liabilities,10273127.0,5379457.0,5863884.0,7487382.0,4177586.0,3589459.0,3434513.0
Long-term debt,0.0,1000000.0,0.0,130000.0,0.0,0.0,0.0
Total debt,1100000.0,1100000.0,331500.0,581850.0,0.0,0.0,0.0
Deferred revenue,16138959.0,12414732.0,5309142.0,6949125.0,9873418.0,10012986.0,9980469.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,419297.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,12426985.0,11903169.0,4265564.0,5195640.0,8667089.0,7399837.0,6802141.0
Total liabilities,22700112.0,17282626.0,10129448.0,12683022.0,12844675.0,10989296.0,10236654.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-37384651.0,-36003991.0,-28983374.0,-13809502.0,-5012181.0,-1980961.0,-2136596.0
Total shareholders equity,727501.0,1153433.0,6925413.0,20679306.0,15627353.0,-1220861.0,-1136496.0
Investments,128723.0,351857.0,0.0,15823.0,31741.0,81019.0,21750.0
Net Debt,-7754952.0,-3220040.0,-3012758.0,-16596282.0,-21021359.0,-3575536.0,-3641668.0
Other Assets,1493337.0,1040775.0,1289839.0,1042864.0,1394539.0,1664679.0,2240802.0
Other Liabilities,7919853.0,4210788.0,4477438.0,5038561.0,2998599.0,3362702.0,3333150.0
