Date,2016-12,2015-12,2014-12,2013-12,2012-12
Cash and cash equivalents,94000000.0,139000000.0,130000000.0,63000000.0,77000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,534000000.0,345000000.0,385000000.0,500000000.0,506000000.0
Inventories,188000000.0,115000000.0,157000000.0,303000000.0,181000000.0
Total current assets,692000000.0,726000000.0,752000000.0,719000000.0,645000000.0
Property, Plant & Equipment Net,591000000.0,618000000.0,640000000.0,605000000.0,570000000.0
Goodwill and Intangible Assets,74000000,75000000,82000000,85000000,57000000
Long-term investments,,,,,
Tax assets,000000.0,1000000.0,000000.0,000000.0,000000.0
Total non-current assets,514000000.0,446000000.0,387000000.0,420000000.0,196000000.0
Total assets,1601000000.0,1457000000.0,1488000000.0,1616000000.0,1432000000.0
Payables,132000000.0,72000000.0,116000000.0,231000000.0,243000000.0
Short-term debt,315000000.0,276000000.0,358000000.0,367000000.0,466000000.0
Total current liabilities,498000000.0,389000000.0,534000000.0,652000000.0,735000000.0
Long-term debt,503000000.0,441000000.0,383000000.0,417000000.0,187000000.0
Total debt,503000000.0,441000000.0,383000000.0,417000000.0,187000000.0
Deferred revenue,2000000.0,1000000.0,000000.0,000000.0,000000.0
Tax Liabilities,7000000.0,3000000.0,1000000.0,2000000.0,3000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,514000000.0,446000000.0,387000000.0,420000000.0,196000000.0
Total liabilities,1011000000.0,835000000.0,921000000.0,1073000000.0,931000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),200000000.0,256000000.0,224000000.0,209000000.0,184000000.0
Total shareholders equity,590000000.0,622000000.0,567000000.0,543000000.0,501000000.0
Investments,,,,,
Net Debt,724000000,578000000,611000000,721000000,576000000
Other Assets,51000000,56000000,50000000,35000000,24000000
Other Liabilities,33000000,16000000,8000000,14000000,3000000
