date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,debtRepayment,-17200000.0,-434300000.0,-1600000.0,-369500000.0,-27100000.0,-763100000.0,-2314900000.0,-666000000.0,-1788700000.0,-1797500000.0,-280500000.0,-600600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,2800000.0,2500000.0,1100000.0,4700000.0,917000.0,504000.0,1503000.0,5800000.0,0.0,0.0,70700000.0
,commonStockRepurchased,-33000000.0,-67300000.0,-590500000.0,-1324200000.0,-247700000.0,-802000000.0,-187000000.0,-3900000.0,-9600000.0,-12200000.0,-9800000.0,0.0,-95100000.0,-6800000.0,-52400000.0,-116400000.0,-86200000.0,-1334800000.0,-28834000.0,-18754000.0,-346821000.0,-41800000.0,-25300000.0,-8800000.0,-1319300000.0
,dividendsPaid,-100400000.0,-99100000.0,-104100000.0,-119700000.0,-121600000.0,-106800000.0,-110900000.0,-102000000.0,-100900000.0,-87400000.0,-79700000.0,-75700000.0,-76400000.0,-64600000.0,-48600000.0,0.0,0.0,-41900000.0,-40548000.0,-69185000.0,-67880000.0,-71600000.0,-36000000.0,0.0,-46000000.0
,otherFinancingActivites,-12100000.0,-26800000.0,-6100000.0,42800000.0,9700000.0,-69700000.0,-33800000.0,-26200000.0,400000.0,214300000.0,-3000000.0,0.0,-900000.0,-200000.0,0.0,-1800000.0,1600000.0,-4900000.0,2716000.0,0.0,0.0,-3300000.0,-1258700000.0,0.0,-973200000.0
,netCashUsedProvidedByFinancingActivities,-261700000.0,139900000.0,-478300000.0,-1864300000.0,-540900000.0,-775300000.0,-304100000.0,-319800000.0,-629300000.0,2023600000.0,-373000000.0,90300000.0,-562900000.0,-59500000.0,-350000000.0,-118400000.0,-300300000.0,-108900000.0,-101501000.0,-402583000.0,7671000.0,-367200000.0,-325100000.0,-41200000.0,-2267800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-29200000.0,5300000.0,-5300000.0,-113400000.0,-39200000.0,-60400000.0,-22300000.0,-13700000.0,11100000.0,1900000.0,-32100000.0,-6400000.0,33800000.0,12700000.0,36900000.0,-58200000.0,15300000.0,800000.0,-12604000.0,4398000.0,9462000.0,2800000.0,-3300000.0,-600000.0,-700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,286300000.0,-9300000.0,-322300000.0,260300000.0,12000000.0,72000000.0,-669800000.0,312800000.0,-24000000.0,47200000.0,-18900000.0,565600000.0,-301400000.0,57200000.0,-82700000.0,97800000.0,60200000.0,238200000.0,112946000.0,2576000.0,-2443000.0,-31300000.0,0.0,0.0,27700000.0
,cashAtEndOfPeriod,548700000.0,262400000.0,271700000.0,594000000.0,363700000.0,358400000.0,322600000.0,992400000.0,679600000.0,722800000.0,675600000.0,694500000.0,128900000.0,430300000.0,373100000.0,455800000.0,358000000.0,365000000.0,126751000.0,13805000.0,11229000.0,13700000.0,0.0,0.0,68300000.0
,cashAtBeginningOfPeriod,262400000.0,271700000.0,594000000.0,333700000.0,351700000.0,286400000.0,992400000.0,679600000.0,703600000.0,675600000.0,694500000.0,128900000.0,430300000.0,373100000.0,455800000.0,358000000.0,297800000.0,126800000.0,13805000.0,11229000.0,13672000.0,45000000.0,0.0,3000000.0,40600000.0
,operatingCashFlow,737000000.0,511100000.0,428000000.0,424400000.0,906900000.0,967700000.0,-201900000.0,631200000.0,397000000.0,392100000.0,483100000.0,552000000.0,404400000.0,378100000.0,432900000.0,358200000.0,436200000.0,469700000.0,323939000.0,578693000.0,329413000.0,430400000.0,411600000.0,108300000.0,223300000.0
,capitalExpenditure,-181100000.0,-189700000.0,-168600000.0,-183800000.0,-275700000.0,-184000000.0,-153900000.0,-116000000.0,-124400000.0,-124500000.0,-87600000.0,-80300000.0,-180700000.0,-254100000.0,-167900000.0,-96900000.0,-102700000.0,-124300000.0,-91625000.0,-146277000.0,-114197000.0,-100900000.0,-82400000.0,-24300000.0,-456600000.0
,freeCashFlow,555900000.0,321400000.0,259400000.0,240600000.0,631200000.0,783700000.0,-355800000.0,515200000.0,272600000.0,267600000.0,395500000.0,471700000.0,223700000.0,124000000.0,265000000.0,261300000.0,333500000.0,345400000.0,232314000.0,432416000.0,215216000.0,329500000.0,329200000.0,84000000.0,-233300000.0
