Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,12431000.0,11170000.0,9407000.0,10801000.0,40862000.0,46227000.0,40614000.0,22414000.0,14837000.0,10423000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,12431000.0,11170000.0,9407000.0,10801000.0,40862000.0,46227000.0,40614000.0,22414000.0,14837000.0,10423000.0
Receivables,81313000.0,68920000.0,71355000.0,71403000.0,67292000.0,67422000.0,70459000.0,67801000.0,57540000.0,45423000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,96018000.0,83528000.0,82772000.0,84778000.0,112734000.0,116419000.0,113668000.0,93312000.0,75479000.0,59228000.0
Property, Plant & Equipment Net,5656000.0,6996000.0,5863000.0,5488000.0,6793000.0,8241000.0,6916000.0,7969000.0,8364000.0,8146000.0
Goodwill and Intangible Assets,17600000.0,0.0,0.0,37231000.0,37409000.0,37638000.0,35678000.0,35678000.0,35678000.0,35678000.0
Long-term investments,192000.0,31948000.0,30513000.0,30007000.0,6945000.0,896000.0,637000.0,550000.0,631000.0,631000.0
Tax assets,1116000.0,4929000.0,6886000.0,6377000.0,9127000.0,7600000.0,7580000.0,8283000.0,7210000.0,6948000.0
Total non-current assets,28103000.0,44107000.0,44143000.0,78299000.0,57511000.0,58012000.0,52537000.0,54180000.0,54794000.0,55494000.0
Total assets,124121000.0,127635000.0,126915000.0,163077000.0,170245000.0,174431000.0,166205000.0,147492000.0,130273000.0,114722000.0
Payables,12387000.0,9425000.0,6973000.0,8236000.0,8865000.0,9536000.0,10170000.0,9532000.0,6595000.0,7741000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,44163000.0,32736000.0,29911000.0,31804000.0,43509000.0,48929000.0,50201000.0,47926000.0,42434000.0,33455000.0
Long-term debt,3640000.0,4435000.0,4725000.0,1225000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,3640000.0,4435000.0,4725000.0,1225000.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,2875000.0,1918000.0,935000.0,945000.0,1422000.0,2467000.0,2481000.0,1756000.0,2331000.0,1510000.0
Tax Liabilities,1632000.0,28000.0,28000.0,0.0,0.0,632000.0,641000.0,1695000.0,549000.0,208000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,15730000.0,16275000.0,18185000.0,13556000.0,15770000.0,11660000.0,13223000.0,10761000.0,9919000.0,9549000.0
Total liabilities,59893000.0,49011000.0,48096000.0,45360000.0,59279000.0,60589000.0,63424000.0,58687000.0,52353000.0,43004000.0
Other comprehensive income,-14611000.0,-13676000.0,-16763000.0,-14640000.0,-15593000.0,-8705000.0,-10680000.0,-8230000.0,-6161000.0,-4526000.0
Retained earnings (deficit),82548000.0,85029000.0,84223000.0,121798000.0,118999000.0,112277000.0,99644000.0,83479000.0,71541000.0,63169000.0
Total shareholders equity,64228000.0,78624000.0,78819000.0,117717000.0,110966000.0,113842000.0,102781000.0,88805000.0,77920000.0,71718000.0
Investments,192000.0,31948000.0,30513000.0,30007000.0,6945000.0,896000.0,637000.0,550000.0,631000.0,631000.0
Net Debt,-8791000.0,-6735000.0,-4682000.0,-9576000.0,-40862000.0,-46227000.0,-40614000.0,-22414000.0,-14837000.0,-10423000.0
Other Assets,2274000.0,3438000.0,2010000.0,2574000.0,4580000.0,2770000.0,2595000.0,3097000.0,3102000.0,3382000.0
Other Liabilities,31776000.0,23311000.0,22938000.0,23568000.0,34644000.0,39393000.0,40031000.0,38394000.0,35839000.0,25714000.0
