date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY
,netCashUsedForInvestingActivites,-1016000000.0,-438000000.0,-716000000.0,-1717000000.0,48000000.0,-5534000000.0,-2792000000.0,-2803000000.0,-3453000000.0,-13959000000.0,-11359000000.0,-3580000000.0,-13711000000.0,-9123000000.0,-2787000000.0,-1757000000.0,-2454000000.0,-1512000000.0,3118000000.0,-549000000.0,-1126000000.0,-628000000.0,-795000000.0,-3012000000.0,-2175000000.0,-1175000000.0,-1610000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1849000000.0,-1536000000.0,-3694000000.0,-87000000.0,-2188000000.0,-15867000000.0,-6037000000.0,-5875000000.0,-7108000000.0,-2336000000.0,-1323000000.0,-9566000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,48000000.0,371000000.0,297000000.0,288000000.0,716000000.0,896000000.0,2617000000.0,1837000000.0,1810000000.0,3103000000.0,2538000000.0,1161000000.0,570000000.0,482000000.0,377000000.0,354000000.0,748000000.0,660000000.0,467000000.0,419000000.0,363000000.0,361000000.0,300000000.0
,commonStockRepurchased,-3107000000.0,-2405000000.0,-2557000000.0,-1412000000.0,-1161000000.0,-2883000000.0,-2728000000.0,-1532000000.0,-1619000000.0,-10117000000.0,-11042000000.0,-5140000000.0,-9620000000.0,-10887000000.0,-7779000000.0,-3514000000.0,-3309000000.0,-751000000.0,-671000000.0,-1240000000.0,-5570000000.0,-2643000000.0,-2424000000.0,-724000000.0,-1089000000.0,-686000000.0,-325000000.0
,dividendsPaid,-997000000.0,-970000000.0,-899000000.0,-894000000.0,-858000000.0,-1250000000.0,-1184000000.0,-1105000000.0,-1015000000.0,-844000000.0,-771000000.0,-766000000.0,-796000000.0,-846000000.0,-894000000.0,-926000000.0,-972000000.0,-977000000.0,-801000000.0,-621000000.0,-638000000.0,-650000000.0,-625000000.0,-532000000.0,-450000000.0,-358000000.0,-280000000.0
,otherFinancingActivites,0.0,-61000000.0,52000000.0,48000000.0,-10365000000.0,141000000.0,58000000.0,2000000.0,12000000.0,163000000.0,294000000.0,162000000.0,293000000.0,481000000.0,251000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000000.0,4000000.0,4000000.0
,netCashUsedProvidedByFinancingActivities,-2973000000.0,-4845000000.0,-5643000000.0,-1251000000.0,-14423000000.0,1344000000.0,-6571000000.0,-7943000000.0,-3860000000.0,-1566000000.0,-2913000000.0,-6673000000.0,-2020000000.0,-5599000000.0,-6077000000.0,-5023000000.0,-4159000000.0,-1549000000.0,-1567000000.0,-1230000000.0,-5295000000.0,-1041000000.0,-3673000000.0,-1122000000.0,-369000000.0,178000000.0,-146000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,327000000.0,-629000000.0,-1831000000.0,709000000.0,-11145000000.0,2300000000.0,2970000000.0,862000000.0,3258000000.0,-2886000000.0,-2350000000.0,3126000000.0,-1140000000.0,-5107000000.0,2489000000.0,1248000000.0,-1525000000.0,2996000000.0,6995000000.0,782000000.0,-1996000000.0,1365000000.0,974000000.0,187000000.0,912000000.0,616000000.0,468000000.0
,cashAtEndOfPeriod,4864000000.0,4537000000.0,5166000000.0,6997000000.0,6288000000.0,17433000000.0,15133000000.0,12163000000.0,11301000000.0,8043000000.0,10929000000.0,13279000000.0,10153000000.0,11293000000.0,16400000000.0,13911000000.0,12663000000.0,14188000000.0,11192000000.0,4197000000.0,3415000000.0,5411000000.0,4046000000.0,3072000000.0,2885000000.0,1973000000.0,1357000000.0
,cashAtBeginningOfPeriod,4537000000.0,5166000000.0,6997000000.0,6288000000.0,17433000000.0,15133000000.0,12163000000.0,11301000000.0,8043000000.0,10929000000.0,13279000000.0,10153000000.0,11293000000.0,16400000000.0,13911000000.0,12663000000.0,14188000000.0,11192000000.0,4197000000.0,3415000000.0,5411000000.0,4046000000.0,3072000000.0,2885000000.0,1973000000.0,1357000000.0,889000000.0
,operatingCashFlow,4316000000.0,4654000000.0,4528000000.0,3677000000.0,3230000000.0,6490000000.0,12333000000.0,11608000000.0,10571000000.0,12639000000.0,11922000000.0,13379000000.0,14591000000.0,9615000000.0,11353000000.0,8028000000.0,5088000000.0,6057000000.0,5444000000.0,2561000000.0,4425000000.0,3034000000.0,5442000000.0,4321000000.0,3456000000.0,1613000000.0,2224000000.0
,capitalExpenditure,-580000000.0,-671000000.0,-546000000.0,-402000000.0,-433000000.0,-3603000000.0,-3853000000.0,-3199000000.0,-3706000000.0,-4539000000.0,-4133000000.0,-3695000000.0,-2990000000.0,-3040000000.0,-2536000000.0,-1995000000.0,-2126000000.0,-1995000000.0,-1710000000.0,-1527000000.0,-1737000000.0,-1134000000.0,-1997000000.0,-2338000000.0,-2201000000.0,-1601000000.0,-1257000000.0
,freeCashFlow,3736000000.0,3983000000.0,3982000000.0,3275000000.0,2797000000.0,2887000000.0,8480000000.0,8409000000.0,6865000000.0,8100000000.0,7789000000.0,9684000000.0,11601000000.0,6575000000.0,8817000000.0,6033000000.0,2962000000.0,4062000000.0,3734000000.0,1034000000.0,2688000000.0,1900000000.0,3445000000.0,1983000000.0,1255000000.0,12000000.0,967000000.0
