Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,49794000.0,39284000.0,33125000.0,41756000.0
Short-term investments,57629000.0,11753000.0,8628000.0,12271000.0
Cash and short-term investments,107423000.0,51037000.0,41753000.0,54027000.0
Receivables,12951000.0,8468000.0,2777000.0,3327000.0
Inventories,28787000.0,16561000.0,4240000.0,495000.0
Total current assets,170819000.0,83758000.0,51923000.0,59564000.0
Property Plant & Equipment Net,11447000.0,9651000.0,5810000.0,4836000.0
Goodwill and Intangible Assets,48343000.0,46367000.0,46016000.0,36368000.0
Long-term investments,0.0,328000.0,340000.0,12944000.0
Tax assets,486000.0,121000.0,0.0,0.0
Total non-current assets,60276000.0,56655000.0,53967000.0,60399000.0
Total assets,231095000.0,140413000.0,105890000.0,119963000.0
Payables,12997000.0,16659000.0,7174000.0,5021000.0
Short-term debt,961000.0,1015000.0,1889000.0,1294000.0
Total current liabilities,51676000.0,45143000.0,28019000.0,16367000.0
Long-term debt,45381000.0,475000.0,31123000.0,2356000.0
Total debt,46342000.0,1490000.0,33012000.0,3650000.0
Deferred revenue,190000.0,1202000.0,0.0,0.0
Tax Liabilities,0.0,357000.0,206000.0,457000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,47825000.0,2710000.0,43202000.0,4531000.0
Total liabilities,91740000.0,50376000.0,71221000.0,20898000.0
Other comprehensive income,583658000,416399000,-1304000.0,167000.0
Retained earnings (deficit),-443716000.0,-326276000.0,-195106000.0,-106760000.0
Total shareholders equity,139355000.0,90037000.0,33807000.0,98581000.0
Investments,57629000.0,12081000.0,8968000.0,25215000.0
Net Debt,-3452000.0,-37794000.0,-8741000.0,-50377000.0
Other Assets,0.0,0.0,3153000.0,1715000.0
Other Liabilities,-7761000.0,2523000.0,18956000.0,10052000.0
