Date,2018-12-29,2017-12-30,2016-12-31,2015-12-26,2014-12-27,2013-12-28,2012-12-31,2011-12-31
Cash and cash equivalents,92432000.0,86728000.0,61094000.0,61240000.0,71881000.0,30205000.0,44815000.0,44815000.0
Short-term investments,35099000.0,15000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,127531000.0,101728000.0,76094000.0,61240000.0,71881000.0,30205000.0,44815000.0,44815000.0
Receivables,11057000.0,10625000.0,8330000.0,6702000.0,6071000.0,4086000.0,3210000.0,3210000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,145811000.0,117236000.0,88211000.0,70980000.0,86060000.0,36022000.0,49318000.0,49318000.0
Property, Plant & Equipment Net,3423000.0,3651000.0,4947000.0,6371000.0,6290000.0,1553000.0,715000.0,715000.0
Goodwill and Intangible Assets,72237000.0,61423000.0,59618000.0,62020000.0,67700000.0,74104000.0,78656000.0,78656000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,43737000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,122256000.0,67140000.0,67013000.0,71498000.0,87044000.0,77807000.0,80084000.0,80084000.0
Total assets,268067000.0,184376000.0,155224000.0,142478000.0,173104000.0,113829000.0,129402000.0,129402000.0
Payables,3437000.0,1873000.0,2483000.0,3189000.0,4323000.0,2031000.0,1000000.0,1000000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,45603000.0,37585000.0,31252000.0,46920000.0,42226000.0,22821000.0,9630000.0,9630000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,20176000.0,18626000.0,15971000.0,13435000.0,11472000.0,8304000.0,5102000.0,5102000.0
Tax Liabilities,0.0,1292000.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,7244000.0,7071000.0,9363000.0,7306000.0,12828000.0,7063000.0,11020000.0,11020000.0
Total liabilities,52847000.0,44656000.0,40615000.0,54226000.0,55054000.0,29884000.0,20650000.0,20650000.0
Other comprehensive income,8000.0,546000.0,-303000.0,-595000.0,294000.0,1943000.0,1137000.0,1137000.0
Retained earnings (deficit),-124122000.0,-177145000.0,-187808000.0,-194854000.0,-159859000.0,-79563000.0,-51210000.0,-51210000.0
Total shareholders equity,162213000.0,89461000.0,66949000.0,88252000.0,118050000.0,-68306000.0,-43442000.0,-43442000.0
Investments,35099000.0,15000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-127531000.0,-101728000.0,-76094000.0,-61240000.0,-71881000.0,-30205000.0,-44815000.0,-44815000.0
Other Assets,7223000.0,4883000.0,3787000.0,3038000.0,8108000.0,1731000.0,1293000.0,1293000.0
Other Liabilities,42166000.0,35712000.0,28769000.0,43731000.0,37903000.0,20790000.0,8630000.0,8630000.0
