Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,56420000.0,57864000.0,81501000.0,110121000.0,49677000.0,7983000.0,9467000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,1250000.0,2000000.0
Cash and short-term investments,56420000.0,57864000.0,81501000.0,110121000.0,49677000.0,9233000.0,11467000.0
Receivables,5171000.0,1306000.0,2822000.0,2683000.0,1584000.0,3461000.0,2703000.0
Inventories,0.0,0.0,0.0,0.0,23000.0,26000.0,754000.0
Total current assets,63649000.0,61513000.0,86918000.0,115030000.0,52765000.0,12854000.0,15579000.0
Property Plant & Equipment Net,7671000.0,7397000.0,5246000.0,3179000.0,2310000.0,2329000.0,2681000.0
Goodwill and Intangible Assets,9825000.0,10348000.0,10878000.0,11409000.0,11940000.0,12470000.0,13001000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,95000.0,93000.0
Tax assets,207000.0,638000.0,717000.0,2463000.0,3683000.0,3879000.0,1381000.0
Total non-current assets,17629000.0,17878000.0,16204000.0,16664000.0,18258000.0,18959000.0,17353000.0
Total assets,81278000.0,79391000.0,103122000.0,131694000.0,71023000.0,31813000.0,32932000.0
Payables,2005000.0,1905000.0,1284000.0,886000.0,1129000.0,1804000.0,2012000.0
Short-term debt,316000.0,228000.0,54000.0,3813000.0,3813000.0,0.0,0.0
Total current liabilities,17450000.0,18467000.0,17212000.0,16242000.0,7776000.0,6010000.0,5541000.0
Long-term debt,191000.0,419000.0,26000.0,0.0,0.0,3590000.0,1140000.0
Total debt,507000.0,647000.0,80000.0,3813000.0,3813000.0,3590000.0,1140000.0
Deferred revenue,7817000.0,10163000.0,12255000.0,48095000.0,201000.0,1253000.0,2342000.0
Tax Liabilities,0.0,0.0,0.0,1676000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2691000.0,3161000.0,5765000.0,44271000.0,3373000.0,7074000.0,4751000.0
Total liabilities,20141000.0,21628000.0,22977000.0,60513000.0,11149000.0,13084000.0,10292000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-201300000.0,-161707000.0,-136023000.0,-141504000.0,-113288000.0,-94453000.0,-19862000.0
Total shareholders equity,61137000.0,57763000.0,80145000.0,71181000.0,59874000.0,-94451000.0,-19860000.0
Investments,0.0,0.0,0.0,0.0,0.0,1345000.0,2093000.0
Net Debt,-55913000.0,-57217000.0,-81421000.0,-106308000.0,-45864000.0,-5643000.0,-10327000.0
Other Assets,2058000.0,2343000.0,2595000.0,2226000.0,1481000.0,134000.0,655000.0
Other Liabilities,15129000.0,16334000.0,15874000.0,11543000.0,2834000.0,4206000.0,3529000.0
