Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,30361000.0,23318000.0,16534000.0,24987000.0,55588000.0,43511000.0,15495000.0,0.0,0.0,11391000.0,11636000.0
Short-term investments,24931000.0,41352000.0,31802000.0,21954000.0,0.0,3040000.0,10212000.0,42186000.0,0.0,9105000.0,8932000.0
Cash and short-term investments,55292000.0,64670000.0,48336000.0,46941000.0,55588000.0,46551000.0,25707000.0,42186000.0,0.0,20496000.0,20568000.0
Receivables,8993000.0,8877000.0,7211000.0,6869000.0,7478000.0,4751000.0,5332000.0,0.0,0.0,8987000.0,11320000.0
Inventories,4501000.0,4016000.0,3516000.0,3579000.0,2979000.0,2817000.0,3328000.0,0.0,0.0,3047000.0,3330000.0
Total current assets,81420000.0,81527000.0,60883000.0,58558000.0,67789000.0,55280000.0,35779000.0,42186000.0,0.0,37478000.0,148548000.0
Property Plant & Equipment Net,29748000.0,30143000.0,22942000.0,19601000.0,12968000.0,13133000.0,12845000.0,13610000.0,0.0,65395000.0,66915000.0
Goodwill and Intangible Assets,40397000.0,44715000.0,47844000.0,49080000.0,10770000.0,10956000.0,11698000.0,0.0,0.0,23267000.0,38528000.0
Long-term investments,0.0,500000.0,500000.0,500000.0,500000.0,16823000.0,32397000.0,0.0,0.0,36290000.0,27300000.0
Tax assets,6176000.0,6304000.0,4027000.0,5027000.0,6704000.0,6718000.0,6038000.0,6025000.0,0.0,2853000.0,2901000.0
Total non-current assets,78445000.0,82608000.0,75710000.0,74336000.0,30921000.0,49609000.0,66144000.0,-42186000.0,0.0,132801000.0,5206000.0
Total assets,159865000.0,164135000.0,136593000.0,132894000.0,98710000.0,104889000.0,101923000.0,0.0,0.0,170279000.0,185562000.0
Payables,2085000.0,2546000.0,2396000.0,1622000.0,781000.0,1028000.0,954000.0,0.0,0.0,3341000.0,3468000.0
Short-term debt,3200000.0,11041000.0,1750000.0,925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,20209000.0,35133000.0,9803000.0,10135000.0,4700000.0,4067000.0,5976000.0,1635000.0,0.0,7647000.0,7984000.0
Long-term debt,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,4400000.0,11041000.0,1750000.0,925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,5553000.0,9646000.0,62000.0,180000.0,48000.0,52000.0,43000.0,200000.0,0.0,4160000.0,1528000.0
Tax Liabilities,2323000.0,1559000.0,1481000.0,1508000.0,1248000.0,1216000.0,1300000.0,1435000.0,0.0,0.0,186000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,29940000.0,18667000.0,2119000.0,2334000.0,2683000.0,2465000.0,2636000.0,0.0,0.0,8273000.0,5206000.0
Total liabilities,37349000.0,55525000.0,25036000.0,26061000.0,6837000.0,6138000.0,8106000.0,1635000.0,0.0,15920000.0,13190000.0
Other comprehensive income,10740000,7607000,5413000,6754000,3060000,2662000,2028000,0.0,0.0,886000.0,1504000.0
Retained earnings (deficit),110705000.0,97615000.0,102072000.0,98146000.0,88161000.0,93881000.0,91036000.0,0.0,0.0,82900000.0,103989000.0
Total shareholders equity,122516000.0,108610000.0,111557000.0,106833000.0,91873000.0,98751000.0,93817000.0,-1635000.0,0.0,154359000.0,172372000.0
Investments,24931000.0,41852000.0,32302000.0,22454000.0,500000.0,19863000.0,42609000.0,42186000.0,0.0,45395000.0,36232000.0
Net Debt,-25961000.0,-12277000.0,-14784000.0,-24062000.0,-55588000.0,-43511000.0,-15495000.0,0.0,0.0,-20496000.0,-20568000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4948000.0,1796000.0
Other Liabilities,0.0,1725000.0,13114000.0,13592000.0,0.0,0.0,0.0,0.0,0.0,4306000.0,4516000.0
