date,,2015-04-30_FY,2014-04-30_FY,2013-04-30_FY,2012-04-30_FY,2011-04-30_FY,2010-04-30_FY,2009-04-30_FY,2008-04-30_FY,2007-04-30_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,463209270.0,404528530.0,404994620.0,298260400.0,185479310.0,133200000.0,196900000.0,269600000.0,235500000.0,234100000.0,136400000.0,15800000.0
,operatingIncomeRatio,0.889188297134061,0.889713797388077,0.903446820327984,0.90160251727714,0.89972365943441,0.906122448979592,0.922248243559719,0.901069518716578,0.891032917139614,0.892489515821578,0.894426229508197,0.892655367231638
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,1122771440.0,2118827000.0,2014748000.0,1002715290.0,927169540.0,1182200000.0,-2163900000.0,-1262400000.0,1236000000.0,691200000.0,418600000.0,-8200000.0
,incomeBeforeTaxRatio,2.15530061564691,4.66011535991883,4.49442433176561,3.03107831135571,4.49751711630218,8.0421768707483,-10.1353629976581,-4.2192513368984,4.67650397275823,2.63515059092642,2.74491803278689,-0.463276836158192
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,1122771440.0,2118827000.0,2014748000.0,1002715290.0,927169540.0,1182200000.0,-2163900000.0,-1262400000.0,1236000000.0,691200000.0,418600000.0,-8200000.0
,netIncomeRatio,2.15530061564691,4.66011535991883,4.49442433176561,3.03107831135571,4.49751711630218,8.0421768707483,-10.1353629976581,-4.2192513368984,4.67650397275823,2.63515059092642,2.74491803278689,-0.463276836158192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.92023,11.68363,10.61231,5.52156,8.0205,12.92022,-25.51769,-12.7002,10.48346,7.07472,3.91581,-0.22652
,EPSDiluted,5.92023,11.68363,10.61231,5.52156,8.0205,12.92022,-25.51769,-12.7002,10.48346,7.07472,3.91581,-0.22652
,weightedAverageShsOut,189650000.0,181350000.0,189850000.0,181600000.0,115600000.0,91500000.0,84800000.0,99400000.0,117900000.0,97700000.0,106900000.0,36200000.0
,weightedAverageShsOutDil,189650000.0,181350000.0,189850000.0,181600000.0,115600000.0,91500000.0,84800000.0,99400000.0,117900000.0,97700000.0,106900000.0,36200000.0
