date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-480000000.0,-987000000.0,-31000000.0,-2086000000.0,-2699000000.0,-79000000.0,-2791000000.0,-990000000.0,-266000000.0,-51000000.0,-6000000.0,-209000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,53157160.0,988338670.0,46219090.0,1688620.0,0.0,23026870.0,162957870.0,77549790.0,72402320.0,152049870.0,107435160.0,11818170.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,-823000000.0,-216000000.0,-173000000.0,-427000000.0,0.0,0.0,0.0,0.0,0.0,-3128370700.0,-3825096990.0,-3370962810.0,-4254478090.0,-2646058160.0,-1353027120.0,-17153460.0,-21354290.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-148000000.0,-570000000.0,-1081000000.0,-970000000.0,-1515000000.0,-512000000.0,-1392000000.0,-71000000.0,-755000000.0,-1536000000.0,-1519000000.0,-1546000000.0,-2053015720.0,-1762685900.0,-1553264500.0,-1529889720.0,-1411919520.0,-1375259960.0,-1349405520.0,-1398144040.0,-1007244040.0,-598261580.0,-371759760.0,-178181640.0,-155873180.0,-140383800.0
,otherFinancingActivites,-1000000.0,-1000000.0,1000000.0,-38000000.0,-724000000.0,-52000000.0,-45000000.0,-1707000000.0,0.0,546000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26683160.0,3371730.0,-391824320.0,-14906850.0,-137278260.0,-111818070.0,0.0,-101856246.0
,netCashUsedProvidedByFinancingActivities,883000000.0,-479000000.0,-969000000.0,-1749000000.0,-4923000000.0,-584000000.0,-4576000000.0,-477000000.0,-465000000.0,-1099000000.0,-911000000.0,-696000000.0,-1548741040.0,-3838128520.0,-4965900260.0,-5565691520.0,-4314690320.0,-2775134850.0,-1580977230.0,-1898283990.0,-1275558520.0,-593292630.0,-62244180.0,-442726830.0,-335046990.0,109421373.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1030000000.0,-351000000.0,-1108000000.0,-128000000.0,502000000.0,1825000000.0,-2463000000.0,-1319000000.0,-284000000.0,1644000000.0,1666000000.0,378000000.0,-1304505440.0,3329898850.0,466737040.0,600304410.0,-326792240.0,1966018280.0,3205791080.0,1934249110.0,-55366480.0,1171678410.0,839870100.0,769090140.0,570463700.0,0.0
,cashAtEndOfPeriod,6940000000.0,5910000000.0,6261000000.0,7369000000.0,7497000000.0,6995000000.0,5170000000.0,7633000000.0,8952000000.0,9236000000.0,7592000000.0,5926000000.0,5561388280.0,6860757610.0,3524773880.0,3055557890.0,2454999040.0,11300634960.0,9336247090.0,6124185590.0,4195075600.0,4170936630.0,2876874840.0,2052725220.0,1302424870.0,0.0
,cashAtBeginningOfPeriod,5910000000.0,6261000000.0,7369000000.0,7497000000.0,6995000000.0,5170000000.0,7633000000.0,8952000000.0,9236000000.0,7592000000.0,5926000000.0,5548000000.0,6865893720.0,3530858760.0,3058036840.0,2455253480.0,2781791280.0,9334616680.0,6130456010.0,4189936480.0,4250442080.0,2999258220.0,2037004740.0,1283635080.0,731961170.0,922087593.0
,operatingCashFlow,1759000000.0,390000000.0,360000000.0,1811000000.0,-1454000000.0,507000000.0,1275000000.0,72000000.0,-354000000.0,1137000000.0,4774000000.0,3247000000.0,3204514740.0,7894363700.0,4477947900.0,4140496240.0,4339771440.0,5235039790.0,5818834820.0,6558014850.0,3518965700.0,3111556490.0,1678887540.0,1709998290.0,1435800890.0,-114256815.0
,capitalExpenditure,-479000000.0,-690000000.0,-672000000.0,-601000000.0,-477000000.0,-314000000.0,-311000000.0,-407000000.0,-461000000.0,-597000000.0,-679000000.0,-558000000.0,-1022197820.0,-873112510.0,-776632250.0,-606214580.0,-547358560.0,-431158290.0,-432648380.0,-1042988480.0,-1584333120.0,-1305840060.0,-833048820.0,-646362990.0,-466816070.0,-587116248.0
,freeCashFlow,1280000000.0,-300000000.0,-312000000.0,1210000000.0,-1931000000.0,193000000.0,964000000.0,-335000000.0,-815000000.0,540000000.0,4095000000.0,2689000000.0,2182316920.0,7021251190.0,3701315650.0,3534281660.0,3792412880.0,4803881500.0,5386186440.0,5515026370.0,1934632580.0,1805716430.0,845838720.0,1063635300.0,968984820.0,-701373063.0
