Date,2006-12,2005-12,2004-12,2003-12,2002-12
Depreciation & Amortization,,,,,
Stock-based compensation,,,,,
Operating Cash Flow,-1000000.0,000000.0,000000.0,000000.0,000000.0
Capital Expenditure,,,,,
Acquisitions and disposals,,,,,
Investment purchases and sales,-143000000,0,0,0,0
Investing Cash flow,-142000000.0,000000.0,000000.0,000000.0,000000.0
Issuance (repayment) of debt,,,,,
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,144000000.0,0000000.0,000000.0,000000.0,000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,1000000.0,0000000.0,000000.0,000000.0,000000.0
Free Cash Flow,-1000000.0,000000.0,000000.0,000000.0,000000.0
Net Cash/Marketcap,,,,,
