Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,20106485.0,12795254.0,31258637.0,29872564.0,31494592.0,1953780.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,20106485.0,12795254.0,31258637.0,29872564.0,31494592.0,1953780.0
Receivables,44550.0,0.0,149500.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,20788743.0,13902348.0,32863506.0,30675597.0,31991956.0,2080977.0
Property Plant & Equipment Net,1219016.0,1413917.0,2209475.0,1730365.0,1515299.0,189612.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,56668.0,137452.0,218236.0,299020.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1221426.0,1503097.0,2395434.0,1999931.0,1836967.0,284890.0
Total assets,22010169.0,15405445.0,35258940.0,32675528.0,33828923.0,2365867.0
Payables,1861385.0,2024690.0,4707763.0,2324973.0,1716011.0,361038.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,829298.0
Total current liabilities,3639734.0,3646715.0,6707717.0,3400852.0,2508360.0,7710959.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,829298.0
Deferred revenue,0.0,0.0,131959.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total liabilities,3639734.0,3646715.0,6707717.0,3400852.0,2508360.0,7710959.0
Other comprehensive income,243111741,185659954,153075595,107981695,82465914,0.0
Retained earnings (deficit),-224741571.0,-173901449.0,-124524574.0,-78707180.0,-51145478.0,-5542368.0
Total shareholders equity,18370435.0,11758730.0,28551223.0,29274676.0,31320563.0,-5345092.0
Investments,0.0,56668.0,137452.0,218236.0,299020.0,0.0
Net Debt,-20106485.0,-12795254.0,-31258637.0,-29872564.0,-31494592.0,-1124482.0
Other Assets,0.0,0.0,0.0,0.0,0.0,127197.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,6520623.0
