date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-886055000.0,-139582000.0,-281262000.0,-217320000.0,-306305000.0,-182900000.0,-49624000.0,-294347000.0,-46820000.0,-17054000.0,-358927000.0,-140256000.0,-192115000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,1324000.0,5373000.0,15781000.0,9739000.0,21253000.0,23155000.0,7159000.0,6470000.0,49698000.0,74413000.0,34617000.0,31450000.0,8752000.0,21618000.0,14043000.0,4932000.0,5400000.0,32900000.0,19200000.0,17200000.0,8400000.0,0.0
,commonStockRepurchased,0.0,-9608000.0,-14561000.0,-6335000.0,-106739000.0,-7868000.0,-87800000.0,-27239000.0,-4167000.0,-49442000.0,-24658000.0,-1239000.0,-843000.0,-109206000.0,-82668000.0,0.0,0.0,0.0,0.0,-2055000.0,-138012000.0,-13000000.0,-169100000.0,-600000.0,-122600000.0,-18700000.0,-29500000.0
,dividendsPaid,-172626000.0,-170253000.0,-161434000.0,-153137000.0,-146364000.0,-138032000.0,-128793000.0,-124845000.0,-119771000.0,-114958000.0,-111756000.0,-107887000.0,-106558000.0,-102658000.0,-94745000.0,-90126000.0,-85060000.0,-81128000.0,-79768000.0,-76080000.0,-78718000.0,-76400000.0,-72000000.0,-67700000.0,-65700000.0,-60900000.0,-56000000.0
,otherFinancingActivites,0.0,-10200000.0,-39282000.0,7518000.0,2532000.0,2938000.0,5461000.0,9631000.0,2682000.0,-10233000.0,-39811000.0,-1538000.0,711000.0,9317000.0,10580000.0,0.0,0.0,0.0,0.0,0.0,62008000.0,-100000.0,0.0,-100000.0,0.0,-100000.0,3500000.0
,netCashUsedProvidedByFinancingActivities,-162874000.0,77200000.0,-273654000.0,203237000.0,-315696000.0,-256356000.0,39463000.0,-515067000.0,-27369000.0,507485000.0,-116582000.0,-219658000.0,-241378000.0,-74970000.0,-125681000.0,-165584000.0,156043000.0,-245523000.0,-151945000.0,8216000.0,-260917000.0,33900000.0,-241100000.0,-140500000.0,28800000.0,64800000.0,-66300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3145000.0,941000.0,-6639000.0,10771000.0,-5049000.0,4561000.0,-6344000.0,-9024000.0,4387000.0,-6327000.0,-1841000.0,3770000.0,3065000.0,-6268000.0,2061000.0,-595000.0,2818000.0,3054000.0,198000.0,222000.0,-1474000.0,-700000.0,400000.0,-600000.0,0.0,-2200000.0,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,419565000.0,24894000.0,-134523000.0,-2314000.0,74792000.0,21266000.0,-56399000.0,-155517000.0,197561000.0,17274000.0,-26996000.0,83590000.0,30897000.0,-15740000.0,26890000.0,-58117000.0,32871000.0,53449000.0,-4725000.0,911000.0,-1296000.0,-20700000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,564848000.0,145283000.0,120389000.0,254912000.0,257226000.0,182434000.0,161168000.0,217567000.0,373084000.0,175523000.0,158249000.0,185245000.0,101655000.0,70758000.0,86498000.0,59608000.0,117725000.0,84854000.0,31405000.0,36130000.0,35219000.0,36500000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,145283000.0,120389000.0,254912000.0,257226000.0,182434000.0,161168000.0,217567000.0,373084000.0,175523000.0,158249000.0,185245000.0,101655000.0,70758000.0,86498000.0,59608000.0,117725000.0,84854000.0,31405000.0,36130000.0,35219000.0,36515000.0,57200000.0,53600000.0,71300000.0,61600000.0,28400000.0,25900000.0
,operatingCashFlow,705621000.0,425850000.0,589898000.0,349358000.0,398679000.0,452930000.0,417915000.0,538027000.0,403915000.0,245275000.0,375136000.0,390988000.0,379394000.0,445136000.0,482563000.0,227363000.0,252188000.0,331838000.0,271445000.0,364341000.0,362450000.0,240000000.0,227800000.0,300000000.0,291800000.0,254600000.0,219500000.0
,capitalExpenditure,-183663000.0,-195934000.0,-192574000.0,-188913000.0,-186741000.0,-192295000.0,-177076000.0,-172442000.0,-214862000.0,-173372000.0,-145910000.0,-104150000.0,-123114000.0,-169444000.0,-123279000.0,-129112000.0,-119800000.0,-113574000.0,-123959000.0,-101983000.0,-117151000.0,-320100000.0,-273800000.0,-230700000.0,-232000000.0,-181400000.0,-126700000.0
,freeCashFlow,521958000.0,229916000.0,397324000.0,160445000.0,211938000.0,260635000.0,240839000.0,365585000.0,189053000.0,71903000.0,229226000.0,286838000.0,256280000.0,275692000.0,359284000.0,98251000.0,132388000.0,218264000.0,147486000.0,262358000.0,245299000.0,-80100000.0,-46000000.0,69300000.0,59800000.0,73200000.0,92800000.0
