Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,986000000.0,7309000000.0,300000000.0,390000000.0,367000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,2620000000.0,1838000000.0,1495000000.0,1479000000.0,1433000000.0
Inventories,,,,,
Total current assets,4231000000.0,9991000000.0,2599000000.0,2596000000.0,2491000000.0
Property, Plant & Equipment Net,800000000.0,597000000.0,482000000.0,488000000.0,554000000.0
Goodwill and Intangible Assets,25749000000,11056000000,11641000000,11924000000,12180000000
Long-term investments,935000000.0,335000000.0,557000000.0,567000000.0,644000000.0
Tax assets,000000.0,000000.0,97000000.0,68000000.0,87000000.0
Total non-current assets,28319000000.0,12564000000.0,13159000000.0,13268000000.0,13523000000.0
Total assets,32550000000.0,22555000000.0,15758000000.0,15864000000.0,16014000000.0
Payables,325000000.0,277000000.0,241000000.0,282000000.0,225000000.0
Short-term debt,1860000000.0,30000000.0,82000000.0,119000000.0,1107000000.0
Total current liabilities,3997000000.0,1871000000.0,1561000000.0,1579000000.0,2604000000.0
Long-term debt,15185000000.0,14755000000.0,7841000000.0,7616000000.0,6046000000.0
Total debt,15185000000.0,14755000000.0,7841000000.0,7616000000.0,6046000000.0
Deferred revenue,249000000.0,255000000.0,163000000.0,190000000.0,178000000.0
Tax Liabilities,1811000000.0,319000000.0,553000000.0,556000000.0,588000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,20167000000.0,16074000000.0,9030000000.0,8834000000.0,7808000000.0
Total liabilities,24164000000.0,17945000000.0,10591000000.0,10413000000.0,10412000000.0
Other comprehensive income,-785000000.0,-585000000.0,-762000000.0,-633000000.0,-368000000.0
Retained earnings (deficit),5254000000.0,4632000000.0,5232000000.0,4517000000.0,3809000000.0
Total shareholders equity,8386000000.0,4610000000.0,5167000000.0,5451000000.0,5602000000.0
Investments,935000000.0,335000000.0,557000000.0,567000000.0,644000000.0
Net Debt,16059000000,7476000000,7623000000,7345000000,6786000000
Other Assets,1148000000,986000000,789000000,602000000,474000000
Other Liabilities,1839000000,1231000000,840000000,884000000,1402000000
