Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,10866000.0,19052000.0,9116000.0,16667000.0,36547000.0,5095000.0,7378000.0,17239000.0,10799000.0,4836000.0
Short-term investments,300000.0,300000.0,300000.0,841000.0,1002000.0,3581000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,11166000.0,19352000.0,9416000.0,16667000.0,36547000.0,5095000.0,7378000.0,17239000.0,10799000.0,4836000.0
Receivables,14952000.0,12282000.0,9430000.0,7915000.0,13612000.0,13289000.0,17261000.0,13578000.0,15231000.0,6739000.0
Inventories,13631000.0,11126000.0,11596000.0,14726000.0,9254000.0,9098000.0,8892000.0,9263000.0,10584000.0,5379000.0
Total current assets,42192000.0,44239000.0,31652000.0,41274000.0,61615000.0,32829000.0,37190000.0,42506000.0,38828000.0,18875000.0
Property Plant & Equipment Net,2624000.0,2043000.0,2416000.0,4218000.0,5311000.0,5888000.0,8892000.0,6699000.0,5373000.0,683000.0
Goodwill and Intangible Assets,20266000.0,4365000.0,5820000.0,7275000.0,17583000.0,19175000.0,57152000.0,94405000.0,80991000.0,43977000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,3256000.0,1895000.0,3711000.0,4563000.0,4442000.0,4995000.0,5528000.0,170000.0,126000.0,274000.0
Total non-current assets,24114000.0,7123000.0,8948000.0,12622000.0,24265000.0,25930000.0,67715000.0,101605000.0,87157000.0,45696000.0
Total assets,66306000.0,51362000.0,40600000.0,53896000.0,85880000.0,58759000.0,104905000.0,144111000.0,125985000.0,64571000.0
Payables,5654000.0,5863000.0,6024000.0,6280000.0,8372000.0,9353000.0,12926000.0,11941000.0,12833000.0,5530000.0
Short-term debt,2000000.0,888000.0,786000.0,681000.0,635000.0,2971000.0,4532000.0,55000.0,1670000.0,0.0
Total current liabilities,29478000.0,21205000.0,22566000.0,16216000.0,19635000.0,24378000.0,37318000.0,25762000.0,29523000.0,14761000.0
Long-term debt,0.0,2998000.0,3987000.0,4878000.0,13938000.0,3051000.0,9795000.0,423000.0,1790000.0,0.0
Total debt,2000000.0,3886000.0,4773000.0,5559000.0,14573000.0,6022000.0,14327000.0,478000.0,3460000.0,0.0
Deferred revenue,2174000.0,1090000.0,1085000.0,1515000.0,508000.0,729000.0,2843000.0,2085000.0,1244000.0,190000.0
Tax Liabilities,2879000.0,19000.0,334000.0,282000.0,275000.0,2800000.0,2311000.0,428000.0,502000.0,644000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1904000.0,5278000.0,8033000.0,9949000.0,14568000.0,3989000.0,11820000.0,12180000.0,16658000.0,11870000.0
Total liabilities,32436000.0,27331000.0,36487000.0,39550000.0,38011000.0,32265000.0,54442000.0,48432000.0,46181000.0,26631000.0
Other comprehensive income,435997000,420988000,393558000,389920000,384829000,346068000,335034000,328981000,323000.0,3159000.0
Retained earnings (deficit),-404353000.0,-399647000.0,-391509000.0,-377814000.0,-338670000.0,-320876000.0,-286011000.0,-235398000.0,-225896000.0,-216378000.0
Total shareholders equity,33870000.0,24031000.0,4113000.0,14346000.0,47869000.0,26494000.0,50463000.0,95679000.0,77901000.0,37940000.0
Investments,300000.0,300000.0,300000.0,841000.0,1002000.0,3581000.0,0.0,0.0,0.0,0.0
Net Debt,-8866000.0,-15166000.0,-4343000.0,-11108000.0,-21974000.0,927000.0,6949000.0,-16761000.0,-7339000.0,-4836000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2214000.0,1921000.0
Other Liabilities,1054000.0,848000.0,5888000.0,13385000.0,3808000.0,3898000.0,5304000.0,10490000.0,15020000.0,9231000.0
