Date,2019-09-29,2018-09-30,2017-10-01,2016-10-02,2015-09-27,2014-09-28,2013-09-29,2012-09-30,2011-10-02,2010-10-03,2009-09-27
Depreciation & Amortization,55181000.0,59422000.0,67398000.0,72786000.0,89468000.0,91384000.0,96219000.0,97958000.0,96147000.0,101514000.0,100830000.0
Stock-based compensation,8074000.0,9146000.0,10637000.0,11327000.0,12420000.0,10358000.0,11392000.0,6883000.0,8062000.0,10605000.0,9341000.0
Operating Cash Flow,168405000.0,104055000.0,133689000.0,104412000.0,226875000.0,201022000.0,198872000.0,136730000.0,124260000.0,61866000.0,148750000.0
Capital Expenditure,-37935000.0,-27583000.0,-36049000.0,-42411000.0,-86226000.0,-60525000.0,-84690000.0,-80200000.0,-129312000.0,-95610000.0,-153500000.0
Acquisitions and disposals,1280000.0,26486000.0,99591000.0,1439000.0,3951000.0,8786000.0,18555000.0,-1830000.0,88198000.0,58037000.0,88167000.0
Investment purchases and sales,16759000.0,54453000.0,1500000.0,3433000.0,5917000.0,2974000.0,6448000.0,12230000.0,20848000.0,8322000.0,31539000.0
Investing Cash flow,-13819000.0,65661000.0,67370000.0,-32500000.0,-84473000.0,-42979000.0,-33939000.0,-81516000.0,-35802000.0,19173000.0,-40959000.0
Issuance (repayment) of debt,198306000.0,-74723000.0,159485000.0,276506000.0,188573000.0,133146000.0,-95016000.0,-39438000.0,98638000.0,-33657000.0,-107911000.0
Issuance (buybacks) of shares,-136423000.0,-317675000.0,-329196000.0,-274081000.0,-304993000.0,-292118000.0,-70840000.0,-19846000.0,-187569000.0,-91814000.0,4574000.0
Dividend payments,-41179000.0,-45412000.0,-48925000.0,-40295000.0,-37390000.0,-15808000.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-5730000.0,-445529000.0,-223644000.0,-43591000.0,-135208000.0,-157116000.0,-163762000.0,-58169000.0,-87641000.0,-123434000.0,-102673000.0
Effect of forex changes on cash,0.0,6000.0,-22000.0,-43000.0,-29000.0,7000.0,4000.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,148856000.0,-4937000.0,-9388000.0,-713000.0,7165000.0,934000.0,1175000.0,-2955000.0,817000.0,-42395000.0,5118000.0
Free Cash Flow,130470000.0,76472000.0,97640000.0,62001000.0,140649000.0,140497000.0,114182000.0,56530000.0,-5052000.0,-33744000.0,-4750000.0
Net Cash/Marketcap,-0.4775,-0.4719,-0.3851,-0.3132,-0.2465,-0.1883,-0.2083,-0.3273,-0.5116,-0.3045,-0.2458
