Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,1786000000.0,1356000000.0,697000000.0,614000000.0,501000000.0
Revenue Growth,,,,,
Cost of Revenue,959000000.0,717000000.0,317000000.0,264000000.0,180000000.0
Gross Profit,827000000.0,639000000.0,381000000.0,350000000.0,322000000.0
R&D Expenses,,,,,
SG&A Expense,528000000.0,392000000.0,221000000.0,195000000.0,166000000.0
Operating Expenses,608000000.0,454000000.0,253000000.0,223000000.0,189000000.0
Operating Income,219000000.0,185000000.0,128000000.0,127000000.0,133000000.0
Interest Expense,26000000.0,23000000.0,21000000.0,7000000.0,6000000.0
Earnings before Tax,197000000.0,324000000.0,116000000.0,127000000.0,127000000.0
Income Tax Expense,26000000.0,57000000.0,41000000.0,45000000.0,45000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,168000000.0,265000000.0,73000000.0,79000000.0,81000000.0
Preferred Dividends,,,,,
Net Income Com,168000000.0,265000000.0,73000000.0,79000000.0,81000000.0
EPS,1.36,2.62,1.28,1.38,1.42
EPS Diluted,1.34,2.60,1.26,1.36,1.40
Weighted Average Shs Out,124000000.0,101000000.0,57000000.0,57000000.0,57000000.0
Weighted Average Shs Out (Dil),126000000.0,102000000.0,58000000.0,58000000.0,58000000.0
Dividend per Share,,,,,
Gross Margin,0.46304591265398,0.4712389380531,0.54662840746055,0.5700325732899,0.64271457085828
EBITDA Margin,0.16965285554311,0.30162241887906,0.24246771879484,0.26384364820847,0.31137724550898
EBIT Margin,0.12318029115342,0.25442477876106,0.19368723098996,0.21335504885993,0.26347305389222
Profit Margin,0.094064949608063,0.19542772861357,0.10473457675753,0.12866449511401,0.16167664670659
Free Cash Flow margin,,,,,
EBITDA,303000000.0,409000000.0,169000000.0,162000000.0,156000000.0
EBIT,220000000,345000000,135000000,131000000,132000000
Consolidated Income,168000000.0,265000000.0,73000000.0,79000000.0,81000000.0
Earnings Before Tax Margin,0.11030235162374,0.23893805309735,0.16642754662841,0.20684039087948,0.25349301397206
Net Profit Margin,0.094064949608063,0.19542772861357,0.10473457675753,0.12866449511401,0.16167664670659
