Date,2018-12-30,2017-12-31,2016-12-25,2015-12-27,2014-12-28,2013-12-29,2012-12-30
Cash and cash equivalents,3209419.0,2907104.0,2657517.0,2233410.0,1883029.0,0.0,0.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3209419.0,2907104.0,2657517.0,2233410.0,1883029.0,0.0,0.0
Receivables,37606721.0,36707885.0,33328900.0,32324284.0,22030342.0,23347449.0,12626792.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,38613673.0,37990002.0,34434269.0,33319600.0,22902480.0,25249986.0,13390493.0
Property, Plant & Equipment Net,2556992.0,2039935.0,1910858.0,1489061.0,667597.0,523360.0,286911.0
Goodwill and Intangible Assets,51017722.0,55293335.0,32699035.0,38945694.0,20128435.0,24037423.0,23091754.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,4870997.0,6593425.0,9512455.0,8411792.0,7694419.0,7255164.0,0.0
Total non-current assets,61655130.0,66642887.0,46779865.0,51079957.0,30373480.0,33372515.0,23752075.0
Total assets,100268803.0,104632889.0,81214134.0,84399557.0,53275960.0,58622501.0,37142568.0
Payables,146257.0,1909612.0,951672.0,1572195.0,1114594.0,1933214.0,2246360.0
Short-term debt,4242580.0,2923699.0,0.0,0.0,2198352.0,2378333.0,2378333.0
Total current liabilities,18059091.0,21670104.0,15249396.0,23303703.0,14598533.0,16858932.0,11917660.0
Long-term debt,15846157.0,41199322.0,23618194.0,30648926.0,19392540.0,30006432.0,20139876.0
Total debt,20088737.0,44123021.0,23618194.0,30648926.0,21590892.0,32384765.0,22518209.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,55841.0,0.0,193264.0,444165.0,0.0,148759.0,57895.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,16507699.0,43828106.0,25476284.0,35167430.0,22314135.0,33660895.0,23541627.0
Total liabilities,34566790.0,65498210.0,40725680.0,58471133.0,36912668.0,50519827.0,35459287.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),7999388.0,1371756.0,4259081.0,5407596.0,5562872.0,6981458.0,0.0
Total shareholders equity,65702013.0,39134679.0,40488454.0,25928424.0,16363292.0,8102674.0,1683281.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,16879318.0,41215917.0,20960677.0,28415516.0,19707863.0,32384765.0,22518209.0
Other Assets,-2202467.0,-1624987.0,-1552148.0,-1238094.0,-1010891.0,1902537.0,763701.0
Other Liabilities,13670254.0,16836793.0,14297724.0,21731508.0,11285587.0,12547385.0,7292967.0
