Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Cash and cash equivalents,4585000.0,5830000.0,3704000.0,6787000.0,11502000.0,23070000.0,13364000.0,12984000.0,12105000.0,9789000.0,22654000.0
Short-term investments,1431000.0,877000.0,1572000.0,1474000.0,4134000.0,10822000.0,13321000.0,11227000.0,12697000.0,10278000.0,1241000.0
Cash and short-term investments,6016000.0,6707000.0,5276000.0,8261000.0,15636000.0,33892000.0,26685000.0,24211000.0,24802000.0,20067000.0,23895000.0
Receivables,33043000.0,32143000.0,31943000.0,24075000.0,30086000.0,19461000.0,21760000.0,15982000.0,16165000.0,16739000.0,9628000.0
Inventories,10810000.0,13829000.0,11466000.0,12172000.0,11898000.0,7049000.0,6783000.0,5396000.0,5685000.0,6551000.0,10005000.0
Total current assets,51398000.0,54006000.0,50638000.0,46709000.0,61419000.0,63740000.0,58038000.0,50473000.0,54860000.0,47522000.0,16632000.0
Property, Plant & Equipment Net,6538000.0,6613000.0,7377000.0,7926000.0,6840000.0,5540000.0,5578000.0,5497000.0,5559000.0,5931000.0,6537000.0
Goodwill and Intangible Assets,3557000.0,11805000.0,11866000.0,12517000.0,14184000.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,725000.0,725000.0,725000.0,770000.0,827000.0,725000.0,725000.0,2192000.0,2192000.0,2192000.0,2192000.0
Tax assets,620000.0,1055000.0,447000.0,1031000.0,13735000.0,11748000.0,10640000.0,11103000.0,11208000.0,11885000.0,10193000.0
Total non-current assets,11440000.0,20198000.0,19977000.0,21213000.0,33519000.0,16326000.0,15601000.0,16336000.0,15131000.0,17131000.0,765000.0
Total assets,62838000.0,74204000.0,70615000.0,67922000.0,94938000.0,80066000.0,73639000.0,66809000.0,69991000.0,64653000.0,65359000.0
Payables,7397000.0,7592000.0,8280000.0,8801000.0,7723000.0,2081000.0,2561000.0,1519000.0,1202000.0,3741000.0,2461000.0
Short-term debt,0.0,175000.0,1705000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,20201000.0,25838000.0,28155000.0,25383000.0,28441000.0,17286000.0,16744000.0,14550000.0,14511000.0,11177000.0,8894000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,175000.0,1705000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,6649000.0,9430000.0,8485000.0,7711000.0,8966000.0,7571000.0,5990000.0,7812000.0,6823000.0,3184000.0,2975000.0
Tax Liabilities,1011000.0,2382000.0,3860000.0,4522000.0,7555000.0,1717000.0,1075000.0,610000.0,442000.0,98000.0,834000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,711000.0,1689000.0,2625000.0,3985000.0,5705000.0,0.0,0.0,0.0,0.0,0.0,765000.0
Total liabilities,20912000.0,27527000.0,30780000.0,29368000.0,34146000.0,17286000.0,16744000.0,14550000.0,14511000.0,11177000.0,9659000.0
Other comprehensive income,-3079000.0,-2096000.0,-2721000.0,-3220000.0,-2371000.0,573000.0,-94000.0,-893000.0,1106000.0,-1505000.0,718000.0
Retained earnings (deficit),-4175000.0,567000.0,-4226000.0,-4058000.0,18055000.0,18516000.0,17461000.0,14667000.0,15000000.0,13174000.0,13979000.0
Total shareholders equity,41926000.0,46677000.0,39835000.0,38554000.0,60792000.0,62780000.0,56895000.0,52259000.0,55480000.0,53476000.0,55700000.0
Investments,2156000.0,1602000.0,2297000.0,2244000.0,4961000.0,11547000.0,14046000.0,13419000.0,14889000.0,12470000.0,3433000.0
Net Debt,-6016000.0,-6532000.0,-3571000.0,-8061000.0,-15636000.0,-33892000.0,-26685000.0,-24211000.0,-24802000.0,-20067000.0,-23895000.0
Other Assets,1529000.0,1327000.0,1953000.0,2201000.0,3799000.0,3338000.0,2810000.0,4884000.0,8208000.0,4165000.0,5199000.0
Other Liabilities,12804000.0,18071000.0,18170000.0,16382000.0,20718000.0,15205000.0,14183000.0,13031000.0,13309000.0,7436000.0,6433000.0
