date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-143000000.0,-2398000000.0,-12988000000.0,-467000000.0,3708000000.0,-15000000.0,177000000.0,602000000.0,920000000.0,387000000.0,259000000.0,-9764000000.0,796000000.0,-5281000000.0,-618000000.0,-4885000000.0,-1416000000.0,-2427000000.0,-2471000000.0,-2916000000.0,-17506000000.0,-2682000000.0,-2554000000.0,-619000000.0,-2055000000.0,-109000000.0,-1237000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4000000000.0,-13944000000.0,-864000000.0,0.0,-1742000000.0,-2019000000.0,-869000000.0,-4613000000.0,-3464000000.0,-24000000.0,-781000000.0,-1257000000.0,-4103000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29000000.0,104000000.0,89000000.0,89000000.0,423000000.0,486000000.0,985000000.0,827000000.0,443000000.0,724000000.0,9204000000.0,112000000.0,74000000.0,265000000.0,205000000.0,448000000.0,291000000.0,54000000.0
,commonStockRepurchased,0.0,-845000000.0,-1673000000.0,-2917000000.0,-1030000000.0,-554000000.0,-939000000.0,-634000000.0,-1082000000.0,-1327000000.0,0.0,0.0,-1166000000.0,0.0,-1254000000.0,-1175000000.0,-688000000.0,-1149000000.0,-6390000000.0,-3960000000.0,-3597000000.0,-3329000000.0,0.0,-805000000.0,-2770000000.0,-2120000000.0,-1532000000.0
,dividendsPaid,-6290000000.0,-6069000000.0,-5415000000.0,-4807000000.0,-4512000000.0,-4179000000.0,-3892000000.0,-3612000000.0,-3400000000.0,-3222000000.0,-2958000000.0,-2693000000.0,-1409000000.0,-6652000000.0,-6815000000.0,-6191000000.0,-5672000000.0,-5285000000.0,-5068000000.0,-4769000000.0,-4500000000.0,-4338000000.0,-3984000000.0,-3885000000.0,-3462000000.0,-2939000000.0,-2487000000.0
,otherFinancingActivites,-99000000.0,-119000000.0,-132000000.0,-47000000.0,9000000.0,5000000.0,7000000.0,-22000000.0,-34000000.0,-18000000.0,45000000.0,-84000000.0,-1086000000.0,675000000.0,-319000000.0,-157000000.0,-409000000.0,-108000000.0,-187000000.0,-143000000.0,-293000000.0,-135000000.0,-200000000.0,-74000000.0,-88000000.0,-28000000.0,-20000000.0
,netCashUsedProvidedByFinancingActivities,-5396000000.0,-4712000000.0,4716000000.0,-7771000000.0,-5299000000.0,-6747000000.0,-4694000000.0,-4702000000.0,-5193000000.0,-3044000000.0,-2583000000.0,276000000.0,-2585000000.0,-3679000000.0,-14366000000.0,-5134000000.0,-7982000000.0,-5459000000.0,-8165000000.0,-6440000000.0,2658000000.0,-7497000000.0,-3894000000.0,-5521000000.0,-6406000000.0,-5627000000.0,-5717000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126000000.0,347000000.0,160000000.0,-527000000.0,475000000.0,282000000.0,136000000.0,-21000000.0,-359000000.0,-177000000.0,127000000.0,-158000000.0,-71000000.0,3000000.0,17000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2846000000.0,727000000.0,119000000.0,-3316000000.0,2200000000.0,-952000000.0,146000000.0,275000000.0,-370000000.0,956000000.0,443000000.0,-6045000000.0,3074000000.0,1717000000.0,-1238000000.0,514000000.0,1967000000.0,3212000000.0,112000000.0,-484000000.0,-4163000000.0,1019000000.0,1799000000.0,2042000000.0,-898000000.0,954000000.0,2000000.0
,cashAtEndOfPeriod,5006000000.0,2160000000.0,1433000000.0,1253000000.0,4569000000.0,2369000000.0,3321000000.0,3175000000.0,2900000000.0,3270000000.0,2314000000.0,1871000000.0,7916000000.0,6498000000.0,5020000000.0,6258000000.0,5744000000.0,3777000000.0,565000000.0,453000000.0,937000000.0,5100000000.0,4081000000.0,2282000000.0,240000000.0,1138000000.0,184000000.0
,cashAtBeginningOfPeriod,2160000000.0,1433000000.0,1314000000.0,4569000000.0,2369000000.0,3321000000.0,3175000000.0,2900000000.0,3270000000.0,2314000000.0,1871000000.0,7916000000.0,4842000000.0,4781000000.0,6258000000.0,5744000000.0,3777000000.0,565000000.0,453000000.0,937000000.0,5100000000.0,4081000000.0,2282000000.0,240000000.0,1138000000.0,184000000.0,182000000.0
,operatingCashFlow,8385000000.0,7837000000.0,8391000000.0,4922000000.0,3791000000.0,5810000000.0,4663000000.0,4375000000.0,3903000000.0,3613000000.0,2767000000.0,3443000000.0,4881000000.0,10304000000.0,13586000000.0,11060000000.0,10890000000.0,10816000000.0,10612000000.0,8893000000.0,11044000000.0,11375000000.0,8120000000.0,8340000000.0,7634000000.0,6687000000.0,6939000000.0
,capitalExpenditure,-231000000.0,-246000000.0,-238000000.0,-199000000.0,-189000000.0,-229000000.0,-163000000.0,-131000000.0,-124000000.0,-105000000.0,-168000000.0,-273000000.0,-241000000.0,-1458000000.0,-2454000000.0,-2206000000.0,-1913000000.0,-1974000000.0,-2009000000.0,-1922000000.0,-1682000000.0,-1749000000.0,-1821000000.0,-1874000000.0,-2398000000.0,-1621000000.0,-1726000000.0
,freeCashFlow,8154000000.0,7591000000.0,8153000000.0,4723000000.0,3602000000.0,5581000000.0,4500000000.0,4244000000.0,3779000000.0,3508000000.0,2599000000.0,3170000000.0,4640000000.0,8846000000.0,11132000000.0,8854000000.0,8977000000.0,8842000000.0,8603000000.0,6971000000.0,9362000000.0,9626000000.0,6299000000.0,6466000000.0,5236000000.0,5066000000.0,5213000000.0
