Date,2018-12,2017-12,2016-12,2015-12,2014-12
Revenue,5744000000.0,5699000000.0,5749000000.0,9433000000.0,14911000000.0
Revenue Growth,,,,,
Cost of Revenue,4514000000.0,4889000000.0,5189000000.0,8021000000.0,11461000000.0
Gross Profit,1230000000.0,810000000.0,560000000.0,1412000000.0,3450000000.0
R&D Expenses,139000000.0,158000000.0,159000000.0,231000000.0,290000000.0
SG&A Expense,894000000.0,1040000000.0,1109000000.0,1580000000.0,2017000000.0
Operating Expenses,1033000000.0,1198000000.0,1268000000.0,1811000000.0,2307000000.0
Operating Income,197000000.0,-388000000.0,-708000000.0,-399000000.0,1143000000.0
Interest Expense,614000000.0,579000000.0,499000000.0,468000000.0,498000000.0
Earnings before Tax,-2757000000.0,-2656000000.0,-2877000000.0,-2096000000.0,-255000000.0
Income Tax Expense,34000000.0,137000000.0,496000000.0,-145000000.0,284000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-2811000000.0,-2813000000.0,-3392000000.0,-1985000000.0,-584000000.0
Preferred Dividends,,,,,
Net Income Com,-2811000000.0,-2813000000.0,-3392000000.0,-1985000000.0,-584000000.0
EPS,-2.82,-2.84,-3.82,-2.55,-0.75
EPS Diluted,-2.82,-2.84,-3.82,-2.55,-0.75
Weighted Average Shs Out,997000000.0,990000000.0,887000000.0,779000000.0,777000000.0
Weighted Average Shs Out (Dil),997000000.0,990000000.0,887000000.0,779000000.0,777000000.0
Dividend per Share,,,,,
Gross Margin,0.2141364902507,0.1421301982804,0.097408244912159,0.14968726810135,0.23137281201797
EBITDA Margin,-0.27628830083565,-0.22389892963678,-0.24734736475909,-0.045372628008057,0.1082422372745
EBIT Margin,-0.37656685236769,-0.3679592911037,-0.41694207688294,-0.17618997137708,0.013278787472336
Profit Margin,-0.48938022284123,-0.49359536760835,-0.5900156548965,-0.21043146400933,-0.039165716585071
Free Cash Flow margin,,,,,
EBITDA,-1587000000.0,-1276000000.0,-1422000000.0,-428000000.0,1614000000.0
EBIT,-2163000000,-2097000000,-2397000000,-1662000000,198000000
Consolidated Income,-2811000000.0,-2813000000.0,-3392000000.0,-1985000000.0,-584000000.0
Earnings Before Tax Margin,-0.4799791086351,-0.46604667485524,-0.50043485823622,-0.22219866426375,-0.017101468714372
Net Profit Margin,-0.48938022284123,-0.49359536760835,-0.5900156548965,-0.21043146400933,-0.039165716585071
