date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-12-31_FY,2014-03-31_FY,2013-12-31_FY,2013-03-31_FY,2012-12-31_FY,2012-03-31_FY,2011-12-31_FY,2011-03-31_FY,2010-12-31_FY,2010-03-31_FY,2009-12-31_FY,2009-03-31_FY,2008-12-31_FY,2008-03-31_FY,2007-12-31_FY,2007-03-31_FY,2006-12-31_FY,2006-03-31_FY,2004-04-30_FY,2003-04-30_FY
,debtRepayment,-563000.0,0.0,0.0,0.0,0.0,0.0,0.0,-2698000000.0,0.0,-64717000.0,0.0,-1334947000.0,0.0,-105905000.0,0.0,-61333000.0,0.0,-252885000.0,0.0,0.0,0.0,0.0,0.0,-1251326000.0,0.0,0.0,0.0
,commonStockIssued,3538000.0,0.0,0.0,0.0,0.0,0.0,0.0,679000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078128.735096,2025068.728283
,commonStockRepurchased,0.0,8001000.0,1852000.0,-3627000.0,904000.0,-2580000.0,0.0,-6000000.0,300000.0,-486188000.0,300000.0,-422745000.0,-34100000.0,-328930000.0,115800000.0,0.0,1300000.0,0.0,13200000.0,0.0,2300000.0,0.0,42000000.0,0.0,9000000.0,0.0,0.0
,dividendsPaid,-4368000.0,-4287000.0,-4208000.0,-3362000.0,-1585000.0,-1323000.0,-3004000.0,-0.0,-16300000.0,-25404000.0,-17100000.0,-515706000.0,-14900000.0,0.0,-13100000.0,0.0,-12000000.0,0.0,-5500000.0,0.0,0.0,0.0,0.0,-133233000.0,0.0,0.0,0.0
,otherFinancingActivites,-60000.0,0.0,0.0,0.0,0.0,0.0,0.0,1748000000.0,0.0,494672000.0,0.0,2255362000.0,0.0,332663000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100171.996618,0.0
,netCashUsedProvidedByFinancingActivities,-1453000.0,-2931000.0,-15198000.0,-14774000.0,-7228000.0,-943000.0,-6218000.0,-277000000.0,-23772000.0,-81637000.0,-31498000.0,-18036000.0,-61327000.0,-102172000.0,90817000.0,-46363000.0,-17179000.0,-253311000.0,-4838000.0,0.0,864992.0,0.0,38215379.680999,-156441000.0,8956158.860868,5977956.738478,2025068.728283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,9473000.0,-5189000.0,-4878000.0,4800000.0,1391000.0,-2045000.0,-4073000.0,0.0,-3525000.0,0.0,-830000.0,0.0,1673000.0,0.0,5074000.0,0.0,2674000.0,0.0,-11327000.0,0.0,5128173.0,0.0,523270.631068,0.0,-72024.360954,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,52958000.0,-1664000.0,18242000.0,-23804000.0,31040000.0,-18216000.0,-435000.0,-95000000.0,-11700000.0,63443000.0,-37700000.0,93815000.0,-37300000.0,76232000.0,96600000.0,-2867000.0,9100000.0,-152124000.0,-5600000.0,0.0,-6200000.0,0.0,50600000.0,9167000.0,1300000.0,-367272.541761,1697301.10663
,cashAtEndOfPeriod,118735000.0,65777000.0,67441000.0,49199000.0,73003000.0,41963000.0,60165000.0,389000000.0,60600000.0,486188000.0,72300000.0,422745000.0,109900000.0,328930000.0,147200000.0,250596000.0,50600000.0,253463000.0,41500000.0,0.0,47100000.0,0.0,53900000.0,0.0,3300000.0,1406315.045331,1698024.672407
,cashAtBeginningOfPeriod,65777000.0,67441000.0,49199000.0,73003000.0,41963000.0,60179000.0,60600000.0,484000000.0,72300000.0,422745000.0,110000000.0,328930000.0,147200000.0,252698000.0,50600000.0,253463000.0,41500000.0,405587000.0,47100000.0,207219000.0,53300000.0,237565000.0,3300000.0,0.0,2000000.0,1773587.587092,723.565777
,operatingCashFlow,85912000.0,77246000.0,70351000.0,67901000.0,80437000.0,31881000.0,54145000.0,253000000.0,36100000.0,252047000.0,85800000.0,234609000.0,113300000.0,295001000.0,104200000.0,233473000.0,66000000.0,192191000.0,47000000.0,162058000.0,79800000.0,67398000.0,30100000.0,289286000.0,-1300000.0,-1329682.535055,-309044.921085
,capitalExpenditure,-52199000.0,-35304000.0,-34307000.0,-27100000.0,-35801000.0,-36800000.0,-46083000.0,-35000000.0,-75200000.0,-60404000.0,-91200000.0,-73228000.0,-70700000.0,-96540000.0,-59200000.0,0.0,-26200000.0,0.0,-49800000.0,0.0,-44000000.0,0.0,-18100000.0,0.0,-4600000.0,-1372622.65691,-169287.877308
,freeCashFlow,33713000.0,41942000.0,36044000.0,40801000.0,44636000.0,-4919000.0,8062000.0,218000000.0,-39100000.0,191643000.0,-5400000.0,161381000.0,42600000.0,198461000.0,45000000.0,233473000.0,39800000.0,192191000.0,-2800000.0,162058000.0,35800000.0,67398000.0,12000000.0,289286000.0,-5900000.0,-2702305.191966,-478332.798392
