Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,481000000.0,471000000.0,477000000.0,543000000.0,547000000.0
Revenue Growth,,,,,
Cost of Revenue,296000000.0,294000000.0,289000000.0,327000000.0,337000000.0
Gross Profit,185000000.0,177000000.0,189000000.0,216000000.0,210000000.0
R&D Expenses,7000000.0,7000000.0,7000000.0,8000000.0,10000000.0
SG&A Expense,116000000.0,114000000.0,121000000.0,130000000.0,131000000.0
Operating Expenses,122000000.0,121000000.0,128000000.0,137000000.0,141000000.0
Operating Income,63000000.0,57000000.0,61000000.0,78000000.0,68000000.0
Interest Expense,,,,,
Earnings before Tax,-1000000.0,-12000000.0,9000000.0,23000000.0,9000000.0
Income Tax Expense,14000000.0,9000000.0,13000000.0,30000000.0,4000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-15000000.0,-22000000.0,-4000000.0,-7000000.0,4000000.0
Preferred Dividends,,,,,
Net Income Com,-15000000.0,-22000000.0,-4000000.0,-7000000.0,4000000.0
EPS,-0.90,-1.35,-0.28,-0.48,0.27
EPS Diluted,-0.90,-1.35,-0.28,-0.48,0.26
Weighted Average Shs Out,16000000.0,16000000.0,16000000.0,15000000.0,15000000.0
Weighted Average Shs Out (Dil),16000000.0,16000000.0,16000000.0,15000000.0,16000000.0
Dividend per Share,,,,,
Gross Margin,0.38461538461538,0.37579617834395,0.39622641509434,0.39779005524862,0.38391224862888
EBITDA Margin,0.1995841995842,0.18895966029724,0.18867924528302,0.20810313075506,0.19195612431444
EBIT Margin,-0.0020790020790021,-0.0276008492569,0.018867924528302,0.042357274401473,0.014625228519196
Profit Margin,-0.031185031185031,-0.046709129511677,-0.0083857442348008,-0.012891344383057,0.0073126142595978
Free Cash Flow margin,,,,,
EBITDA,96000000.0,89000000.0,90000000.0,113000000.0,105000000.0
EBIT,-1000000,-13000000,9000000,23000000,8000000
Consolidated Income,-15000000.0,-22000000.0,-4000000.0,-7000000.0,4000000.0
Earnings Before Tax Margin,-0.0020790020790021,-0.025477707006369,0.018867924528302,0.042357274401473,0.016453382084095
Net Profit Margin,-0.031185031185031,-0.046709129511677,-0.0083857442348008,-0.012891344383057,0.0073126142595978
