Date,2018-03,2017-03,2016-03,2015-03,2014-03
Revenue,1577039000000.0,1422754000000.0,1479627000000.0,1526536000000.0,1447369000000.0
Revenue Growth,,,,,
Cost of Revenue,1200911000000.0,1049472000000.0,1093467000000.0,1137137000000.0,1068465000000.0
Gross Profit,376128000000.0,373282000000.0,386160000000.0,389399000000.0,378904000000.0
R&D Expenses,,,,,
SG&A Expense,280553000000.0,268740000000.0,279361000000.0,295971000000.0,258322000000.0
Operating Expenses,280553000000.0,268740000000.0,279361000000.0,295971000000.0,258322000000.0
Operating Income,95575000000.0,104542000000.0,106799000000.0,93428000000.0,120582000000.0
Interest Expense,1395000000.0,901000000.0,1814000000.0,1718000000.0,1945000000.0
Earnings before Tax,131866000000.0,137849000000.0,145583000000.0,121862000000.0,146268000000.0
Income Tax Expense,46881000000.0,28442000000.0,31392000000.0,-3441000000.0,51254000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,81789000000.0,103843000000.0,109047000000.0,115875000000.0,88756000000.0
Preferred Dividends,,,,,
Net Income Com,81789000000.0,103843000000.0,109047000000.0,115875000000.0,88756000000.0
EPS,222.43,282.62,297.24,315.85,241.93
EPS Diluted,222.43,282.62,297.24,315.85,241.93
Weighted Average Shs Out,368000000.0,367000000.0,367000000.0,367000000.0,367000000.0
Weighted Average Shs Out (Dil),368000000.0,367000000.0,367000000.0,367000000.0,367000000.0
Dividend per Share,,,,,
Gross Margin,0.23850266226771,0.26236580603534,0.26098469411548,0.25508667990797,0.26178811346657
EBITDA Margin,0.13700675760079,0.15195529234147,0.15141924282268,0.12877128348103,0.1550150652667
EBIT Margin,0.08247418104435,0.093611404360838,0.096141122053058,0.07477845265359,0.098077960768816
Profit Margin,0.051862382604362,0.07298731896027,0.073698979540114,0.075907151878501,0.061322302743806
Free Cash Flow margin,,,,,
EBITDA,216065000000.0,216195000000.0,224044000000.0,196574000000.0,224364000000.0
EBIT,130065000000,133186000000,142253000000,114152000000,141955000000
Consolidated Income,81789000000.0,103843000000.0,109047000000.0,115875000000.0,88756000000.0
Earnings Before Tax Margin,0.083616194653398,0.096888850778139,0.098391689256819,0.079829103276962,0.10105785048595
Net Profit Margin,0.051862382604362,0.07298731896027,0.073698979540114,0.075907151878501,0.061322302743806
