Date,2018-12-31,2017-12-31,2016-12-31,2016-09-30
Cash and cash equivalents,41604000.0,56227000.0,8056000.0,10009000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,41604000.0,56227000.0,8056000.0,10009000.0
Receivables,1947000.0,1017000.0,979000.0,803000.0
Inventories,1617000.0,2086000.0,531000.0,826000.0
Total current assets,46935000.0,61218000.0,10399000.0,12584000.0
Property, Plant & Equipment Net,8963000.0,20174000.0,19949000.0,20062000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,48041000.0,32099000.0,13136000.0,16074000.0
Tax assets,0.0,0.0,,
Total non-current assets,57004000.0,52273000.0,,
Total assets,103939000.0,113491000.0,45301000.0,50537000.0
Payables,2822000.0,3546000.0,1637000.0,1158000.0
Short-term debt,539000.0,178000.0,125000.0,123000.0
Total current liabilities,3361000.0,3724000.0,1806000.0,1324000.0
Long-term debt,18027000.0,751000.0,833000.0,865000.0
Total debt,18566000.0,929000.0,,
Deferred revenue,0.0,0.0,,
Tax Liabilities,0.0,0.0,,
Deposit Liabilities,0.0,0.0,,
Total non-current liabilities,18296000.0,1000000.0,,
Total liabilities,21657000.0,4724000.0,2878000.0,2439000.0
Other comprehensive income,-4293000.0,-114000.0,,
Retained earnings (deficit),-137588000.0,-109321000.0,-76071000.0,-70474000.0
Total shareholders equity,82282000.0,108767000.0,42423000.0,48098000.0
Investments,48041000.0,32099000.0,11728800.0,14661000.0
Net Debt,-23038000.0,,,
Other Assets,1767000.0,,,
Other Liabilities,0.0,0.0,44000.0,43000.0
