date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-60996000000.0,-40565000000.0,-80802000000.0,-34462000000.0,-27333000000.0,-15829000000.0,-25423000000.0,-28093000000.0,-50555000000.0,-52009000000.0,-135368000000.0,-29859000000.0,-18250000000.0,-12609000000.0,-18576000000.0,-19639000000.0,-17931000000.0,-10902000000.0,-10625000000.0,-9849000000.0,-8309000000.0,-5642000000.0,-4233000000.0,-5109900000.0,-3274800000.0,-1270100000.0
,commonStockIssued,380000000.0,632000000.0,1211000000.0,1415000000.0,1726000000.0,1840000000.0,2224000000.0,2091000000.0,1296000000.0,1375000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-26083000000.0,-22783000000.0,-9908000000.0,-8116000000.0,-8697000000.0,-9414000000.0,-5356000000.0,-3918000000.0,-2416000000.0,-636000000.0,-220000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-9589000000.0,-9314000000.0,-9109000000.0,-9038000000.0,-8826000000.0,-8143000000.0,-6970000000.0,-5457000000.0,-3381000000.0,-1782000000.0,-4303000000.0,-4312000000.0,-3955000000.0,-3641000000.0,-3375000000.0,-3150000000.0,-2530000000.0,-1877000000.0,-1724000000.0,-1586000000.0,-1328000000.0,-1017000000.0,-479500000.0,-403400000.0,-337800000.0,-268000000.0
,otherFinancingActivites,-1091000000.0,-1041000000.0,-496000000.0,-12000000.0,254000000.0,-48000000.0,111000000.0,-385000000.0,-254000000.0,-592000000.0,-30053000000.0,2447000000.0,-532000000.0,41000000.0,-1673000000.0,-13000000.0,651000000.0,32000000.0,16000000.0,-468000000.0,-33000000.0,1453000000.0,1000000.0,3700000.0,0.0,3000000.0
,netCashUsedProvidedByFinancingActivities,-9136000000.0,-70979000000.0,-10920000000.0,123568000000.0,92003000000.0,110503000000.0,93910000000.0,83770000000.0,24775000000.0,-26133000000.0,-97081000000.0,32008000000.0,67966000000.0,-11763000000.0,41896000000.0,30305000000.0,29511000000.0,27785000000.0,28849000000.0,18059000000.0,7319000000.0,11844000000.0,2049900000.0,-219000000.0,3932400000.0,2193200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-32037000000.0,-42660000000.0,2638000000.0,1618000000.0,-460000000.0,-348000000.0,-1941000000.0,2420000000.0,3396000000.0,-11036000000.0,3317000000.0,9006000000.0,-271000000.0,-369000000.0,2494000000.0,-2644000000.0,-2273000000.0,852000000.0,-10000000.0,2860000000.0,519000000.0,-350000000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,141250000000.0,173287000000.0,23367000000.0,20729000000.0,19111000000.0,19571000000.0,19919000000.0,21860000000.0,19440000000.0,16044000000.0,27080000000.0,23763000000.0,14757000000.0,15028000000.0,15397000000.0,12903000000.0,15547000000.0,17820000000.0,16968000000.0,16978000000.0,13250000000.0,12731000000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,173287000000.0,215947000000.0,20729000000.0,19111000000.0,19571000000.0,19919000000.0,21860000000.0,19440000000.0,16044000000.0,27080000000.0,23763000000.0,14757000000.0,15028000000.0,15397000000.0,12903000000.0,15547000000.0,17820000000.0,16968000000.0,16978000000.0,14118000000.0,12731000000.0,13081000000.0,7371300000.0,4946500000.0,4024300000.0,3608000000.0
,operatingCashFlow,6730000000.0,36073000000.0,18722000000.0,169000000.0,14772000000.0,17529000000.0,57641000000.0,58540000000.0,13665000000.0,18772000000.0,28613000000.0,-4831000000.0,9078000000.0,32094000000.0,-9333000000.0,20088000000.0,31195000000.0,-13978000000.0,-11226000000.0,885000000.0,13450000000.0,-5160000000.0,-2383200000.0,4278900000.0,-3542000000.0,2907800000.0
,capitalExpenditure,2666000000.0,3592000000.0,5198000000.0,7311000000.0,7803000000.0,7697000000.0,11021000000.0,9729000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95000000.0,0.0,-310600000.0,-288700000.0,-208000000.0,-266000000.0
,freeCashFlow,6730000000.0,36073000000.0,18722000000.0,169000000.0,14772000000.0,17529000000.0,57641000000.0,58540000000.0,13665000000.0,18772000000.0,28613000000.0,-4831000000.0,9078000000.0,32094000000.0,-9333000000.0,20088000000.0,31195000000.0,-13978000000.0,-11226000000.0,885000000.0,13355000000.0,-5160000000.0,-2693800000.0,3990200000.0,-3750000000.0,2641800000.0
