Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,7302000.0,5488000.0,994000.0,39309000.0,13367000.0,8783000.0,16211000.0,80194000.0
Short-term investments,5873000.0,12655000.0,6118000.0,7627000.0,27906000.0,62085000.0,24618000.0,5169000.0
Cash and short-term investments,7302000.0,5488000.0,994000.0,39309000.0,13367000.0,8783000.0,16211000.0,85363000.0
Receivables,31392000.0,30965000.0,23795000.0,42188000.0,108813000.0,87086000.0,117528000.0,47985000.0
Inventories,3358000.0,4089000.0,2464000.0,2985000.0,4413000.0,3328000.0,5710000.0,760000.0
Total current assets,49507000.0,53423000.0,33478000.0,92317000.0,154672000.0,161691000.0,165891000.0,139671000.0
Property Plant & Equipment Net,215640000.0,229874000.0,294179000.0,406188000.0,475982000.0,498541000.0,604870000.0,270054000.0
Goodwill and Intangible Assets,30630000.0,27686000.0,14310000.0,16867000.0,124478000.0,558059000.0,839789000.0,119497000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,84000.0,55856000.0,0.0,3179000.0,30072000.0,12495000.0,0.0
Total non-current assets,246429000.0,257899000.0,309126000.0,439010000.0,716900000.0,1249072000.0,1478448000.0,400010000.0
Total assets,295936000.0,311322000.0,342604000.0,531327000.0,871572000.0,1410763000.0,1644339000.0,539681000.0
Payables,9061000.0,7946000.0,4047000.0,6907000.0,18859000.0,33229000.0,29538000.0,19992000.0
Short-term debt,38305000.0,5525000.0,465835000.0,508417000.0,4863000.0,5464000.0,4699000.0,11914000.0
Total current liabilities,64570000.0,28387000.0,492967000.0,553795000.0,96193000.0,124538000.0,86470000.0,49329000.0
Long-term debt,27628000.0,33524000.0,5956000.0,11758000.0,592455000.0,549713000.0,561427000.0,132156000.0
Total debt,65933000.0,39049000.0,471791000.0,520175000.0,597318000.0,555177000.0,566126000.0,144070000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2229000.0,2362000.0,1458000.0,1514000.0,1477000.0,1239000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,34939000.0,39962000.0,10203000.0,15803000.0,599777000.0,597019000.0,692224000.0,140675000.0
Total liabilities,99509000.0,68349000.0,511670000.0,569598000.0,718625000.0,766394000.0,796578000.0,197871000.0
Other comprehensive income,303463000,290751000,1388060000,1350121000,1345886000,1321706000,1291834000,788528000
Retained earnings (deficit),-107158000.0,-47895000.0,-1557278000.0,-1388422000.0,-1192968000.0,-677364000.0,-444338000.0,-446865000.0
Total shareholders equity,196427000.0,242973000.0,-169066000.0,-38271000.0,152947000.0,644369000.0,847761000.0,341810000.0
Investments,5873000.0,12655000.0,6118000.0,7627000.0,27906000.0,62085000.0,24618000.0,5169000.0
Net Debt,58631000.0,33561000.0,470797000.0,480866000.0,583951000.0,546394000.0,549915000.0,63876000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,8500000.0,0.0,22655000.0,44837000.0,17884000.0,7867000.0
