Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,11289189.0,10266824.0,11128155.0,8304539.0,7340881.0,7041328.0
Short-term investments,200000.0,0.0,0.0,0.0,,
Cash and short-term investments,11489189.0,10266824.0,11128155.0,8304539.0,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,13242946.0,12936635.0,12826130.0,11137487.0,,
Property Plant & Equipment Net,3407185.0,2525484.0,2590206.0,2691004.0,2566329.0,2678819.0
Goodwill and Intangible Assets,1252740.0,909821.0,730164.0,630316.0,513853.0,519194.0
Long-term investments,3213461.0,1931322.0,2687199.0,3381400.0,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,,,,,,
Total assets,197694061.0,170452926.0,154973794.0,142241896.0,125684098.0,116608048.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,,
Total current liabilities,142445701.0,113986352.0,108115858.0,103031851.0,,
Long-term debt,28580438.0,34309810.0,25559370.0,18813639.0,,
Total debt,30379857.0,35790587.0,26981269.0,20094675.0,19801913.0,19324390.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,142391756.0,113947726.0,108091626.0,103014720.0,93477772.0,84151442.0
Total non-current liabilities,,,,,,
Total liabilities,174552638.0,151001533.0,136499079.0,124584496.0,114214849.0,104590193.0
Other comprehensive income,-252442.0,-203985.0,-201268.0,-244366.0,-240113.0,-30709.0
Retained earnings (deficit),16219209.0,13877826.0,13002585.0,12269005.0,11709362.0,12048564.0
Total shareholders equity,22960860.0,19324781.0,18392473.0,17615794.0,11469249.0,12017855.0
Investments,176563768.0,152881217.0,136811031.0,126992921.0,111563498.0,103348985.0
Net Debt,17091249.0,,,,,
Other Assets,1753757.0,,,,,
Other Liabilities,142445701.0,113986352.0,108115858.0,103031851.0,,
