Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,6555376.0,4137050.0,4162596.0,6676557.0,1138385.0,1417667.0,5462596.0,2397828.0,3018876.0,1895449.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6481205.0,0.0,0.0
Cash and short-term investments,6555376.0,4137050.0,4162596.0,6676557.0,1138385.0,1417667.0,5462596.0,8879033.0,3018876.0,1895449.0
Receivables,326786.0,479148.0,1041130.0,832621.0,221128.0,385370.0,320019.0,480190.0,185585.0,322351.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,7265381.0,4985283.0,6340943.0,8677057.0,2216918.0,2150164.0,6274732.0,9903785.0,3518173.0,2456168.0
Property Plant & Equipment Net,810334.0,622712.0,793305.0,917720.0,563123.0,522462.0,548549.0,578463.0,89506.0,86633.0
Goodwill and Intangible Assets,13970695.0,17006915.0,19909860.0,6832348.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,832892.0,0.0,0.0,0.0,278520.0,270566.0,165716.0,138803.0,0.0,0.0
Tax assets,0.0,0.0,0.0,754535.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,17167187.0,17779164.0,21183208.0,8586686.0,976643.0,793028.0,714265.0,736786.0,107691.0,120068.0
Total assets,24432568.0,22764447.0,27524151.0,17263743.0,3193561.0,2943192.0,6988997.0,10640571.0,3625864.0,2576236.0
Payables,2842947.0,2374253.0,1665831.0,667782.0,1074345.0,861730.0,799183.0,1027841.0,497303.0,552808.0
Short-term debt,114789.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,45486.0,45486.0
Total current liabilities,9161097.0,5333725.0,4967064.0,3827691.0,4502683.0,3659643.0,3563461.0,5031230.0,2961167.0,900766.0
Long-term debt,117634.0,0.0,0.0,0.0,149055.0,0.0,0.0,0.0,0.0,0.0
Total debt,232423.0,0.0,0.0,0.0,549055.0,0.0,0.0,0.0,45486.0,45486.0
Deferred revenue,4848006.0,2553826.0,2828827.0,2262818.0,1965502.0,2126771.0,2524229.0,3138406.0,1937915.0,281049.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,117634.0,0.0,1713625.0,134000.0,172480.0,152608.0,1664665.0,998640.0,0.0,0.0
Total liabilities,9278731.0,5333725.0,6680689.0,3961691.0,4675163.0,3812251.0,5228126.0,6029870.0,2961167.0,900766.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-4720291.0,-923074.0,4971179.0,6423955.0,-13379274.0,-11721397.0,-7715384.0,-3684743.0,-2091570.0,-924500.0
Total shareholders equity,15153837.0,17430722.0,20843462.0,13302052.0,-1481602.0,-869059.0,1760871.0,4610701.0,664697.0,1675470.0
Investments,832892.0,0.0,0.0,0.0,278520.0,270566.0,165716.0,6620008.0,0.0,0.0
Net Debt,-6322953.0,-4137050.0,-4162596.0,-6676557.0,-589330.0,-1417667.0,-5462596.0,-8879033.0,-2973390.0,-1849963.0
Other Assets,383219.0,369085.0,1137217.0,1167879.0,857405.0,347127.0,492117.0,544562.0,313712.0,238368.0
Other Liabilities,6203361.0,2959472.0,3301233.0,3159909.0,3028338.0,2797913.0,2764278.0,4003389.0,2418378.0,302472.0
