date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-12-30_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,debtRepayment,-143209000.0,-214455000.0,-552500000.0,-103226000.0,-56151000.0,-56151000.0,-35508000.0,-333803000.0,-37903000.0,-28279000.0,-28001000.0,-37401000.0,-30188000.0,-32711000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5731000.0,5400000.0,6177000.0,16627000.0,8892000.0,1261000.0,805000.0,294000.0,2900000.0,2000000.0,0.0
,commonStockRepurchased,-144334000.0,-825000.0,-69565000.0,-71731000.0,-247208000.0,-247208000.0,-164094000.0,-45724000.0,-140865000.0,-201471000.0,-67149000.0,-58516000.0,-21144000.0,-6094000.0,-71100000.0,-67452000.0,-24638000.0,-72311000.0,-150009000.0,0.0,-18139000.0,-12765000.0,-26900000.0,-10500000.0,-20300000.0
,dividendsPaid,-78387000.0,-82189000.0,-80581000.0,-76058000.0,-78438000.0,-78438000.0,-81187000.0,-81371000.0,-70514000.0,-48374000.0,-36638000.0,-31189000.0,-29006000.0,-27940000.0,-27145000.0,-27791000.0,-25408000.0,-22627000.0,-21851000.0,-19593000.0,-16431000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-7243000.0,0.0,-945000.0,247083000.0,5337000.0,6062000.0,45187000.0,7750000.0,-4936000.0,6908000.0,0.0,0.0,1770000.0,1836000.0,0.0,0.0,0.0,0.0,0.0,0.0,-35000000.0,-100000.0,100000.0
,netCashUsedProvidedByFinancingActivities,-245166000.0,-154794000.0,-116714000.0,-159572000.0,-134714000.0,-134714000.0,-235920000.0,-41076000.0,-120725000.0,-163887000.0,-107011000.0,-69017000.0,-73010000.0,-62694000.0,-57632000.0,-74618000.0,-30943000.0,-94552000.0,-87968000.0,-32490000.0,-33765000.0,-65292000.0,-73500000.0,-48700000.0,-91700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,12506000.0,-3006000.0,-16751000.0,18134000.0,-14796000.0,-14796000.0,-24404000.0,-47528000.0,-10624000.0,4820000.0,-3468000.0,7209000.0,2740000.0,-2572000.0,2914000.0,2428000.0,-11411000.0,-322000.0,4687000.0,-7677000.0,-13599000.0,-1292000.0,8500000.0,-9300000.0,-21100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,67053000.0,-51281000.0,-39488000.0,69153000.0,67892000.0,425138000.0,939000.0,-236738000.0,205128000.0,47051000.0,42637000.0,72292000.0,43459000.0,27259000.0,-34026000.0,-34056000.0,45544000.0,-12703000.0,2227000.0,44418000.0,11927000.0,-46166000.0,-78600000.0,0.0,0.0
,cashAtEndOfPeriod,402683000.0,335630000.0,386911000.0,426399000.0,357246000.0,357246000.0,289354000.0,288415000.0,525153000.0,320025000.0,272974000.0,230337000.0,158045000.0,114586000.0,87327000.0,121353000.0,155409000.0,109865000.0,122568000.0,120341000.0,75923000.0,63996000.0,110200000.0,0.0,0.0
,cashAtBeginningOfPeriod,335630000.0,386911000.0,426399000.0,357246000.0,289354000.0,-67892000.0,288415000.0,525153000.0,320025000.0,272974000.0,230337000.0,158045000.0,114586000.0,87327000.0,121353000.0,155409000.0,109865000.0,122568000.0,120341000.0,75923000.0,63996000.0,110162000.0,188800000.0,174300000.0,207100000.0
,operatingCashFlow,379141000.0,177931000.0,202738000.0,302555000.0,275263000.0,275263000.0,322109000.0,-56464000.0,530176000.0,310976000.0,224315000.0,187883000.0,133944000.0,103307000.0,48653000.0,75795000.0,114100000.0,130350000.0,109026000.0,111116000.0,74417000.0,43388000.0,30300000.0,118600000.0,92700000.0
,capitalExpenditure,-63823000.0,-66067000.0,-70371000.0,-60156000.0,-50221000.0,-50221000.0,-56622000.0,-101476000.0,-185103000.0,-96645000.0,-41809000.0,-53783000.0,-20215000.0,-16007000.0,-22736000.0,-37661000.0,-30884000.0,-34996000.0,-23518000.0,-19026000.0,-15126000.0,-23030000.0,-43300000.0,-47100000.0,-7400000.0
,freeCashFlow,315318000.0,111864000.0,132367000.0,242399000.0,225042000.0,225042000.0,265487000.0,-157940000.0,345073000.0,214331000.0,182506000.0,134100000.0,113729000.0,87300000.0,25917000.0,38134000.0,83216000.0,95354000.0,85508000.0,92090000.0,59291000.0,20358000.0,-13000000.0,71500000.0,85300000.0
