date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-06-18_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY,1991-03-31_FY,1990-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-2200000.0,84800000.0,22200000.0,14200000.0,-1600000.0,21800000.0,130400000.0,-24200000.0,38461000.0,6180000.0,-29279000.0,-108612000.0,-65596000.0,42332000.0,7641000.0,61662000.0,40437000.0,12666000.0,12666000.0,23345000.0,47605000.0,65403000.0,73900000.0,72500000.0,63800000.0,61400000.0,68400000.0,44000000.0,20000000.0,28000000.0,30500000.0,25200000.0
,depreciationAndAmortization,77100000.0,76900000.0,76700000.0,58300000.0,50200000.0,51600000.0,58100000.0,55800000.0,57690000.0,56492000.0,65766000.0,73334000.0,80951000.0,71104000.0,72091000.0,68494000.0,61421000.0,0.0,54810000.0,63508000.0,49947000.0,48822000.0,44200000.0,41800000.0,41500000.0,39600000.0,34500000.0,28100000.0,25500000.0,26800000.0,23200000.0,17000000.0
,deferredIncomeTax,1000000.0,-4400000.0,12100000.0,-4600000.0,-18800000.0,5900000.0,-116100000.0,600000.0,1915000.0,-6945000.0,3394000.0,-13977000.0,21541000.0,-9028000.0,-6695000.0,8582000.0,5373000.0,0.0,7820000.0,11910000.0,9615000.0,-2235000.0,5700000.0,-100000.0,-1500000.0,-1800000.0,-200000.0,-3500000.0,700000.0,600000.0,-1600000.0,700000.0
,stockBasedCompensation,6600000.0,7900000.0,9500000.0,7400000.0,4900000.0,4000000.0,3600000.0,3100000.0,1632000.0,5218000.0,2725000.0,3458000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,131600000.0,2100000.0,29700000.0,-41000000.0,-14100000.0,11400000.0,22700000.0,-11080000.0,18896000.0,27042000.0,9224000.0,-111934000.0,37848000.0,31658000.0,-46990000.0,-64908000.0,229144000.0,-224103000.0,-10363000.0,40173000.0,-59785000.0,57578000.0,-4000000.0,4400000.0,25800000.0,-500000.0,-36200000.0,5400000.0,2700000.0,-6400000.0,3800000.0,7300000.0
,accountsReceivables,36600000.0,-15300000.0,-26100000.0,-25700000.0,8000000.0,-100000.0,-18200000.0,15100000.0,-7505000.0,-42990000.0,-52126000.0,117480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-12000000.0,-22000000.0,-12500000.0,-3300000.0,-2700000.0,-4200000.0,-100000.0,-800000.0,-3123000.0,-19351000.0,-6707000.0,11771000.0,-5482000.0,-3082000.0,1423000.0,9168000.0,620000.0,0.0,-3420000.0,28362000.0,20700000.0,4799000.0,-6800000.0,-13200000.0,3900000.0,-3700000.0,-26900000.0,9600000.0,-5200000.0,8200000.0,-2200000.0,1800000.0
,accountsPayables,-37700000.0,16600000.0,25200000.0,19900000.0,-9900000.0,-2400000.0,15200000.0,-3200000.0,-14557000.0,30041000.0,62363000.0,-52271000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,261300000.0,129700000.0,127600000.0,97900000.0,138900000.0,153000000.0,141600000.0,118900000.0,129980000.0,111084000.0,84042000.0,74818000.0,186752000.0,148904000.0,117246000.0,164236000.0,229144000.0,0.0,224103000.0,234466000.0,194293000.0,254078000.0,196500000.0,200500000.0,196100000.0,170300000.0,170800000.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,5600000.0,5300000.0,5100000.0,500000.0,5600000.0,12200000.0,16400000.0,4100000.0,2368000.0,7513000.0,-26852000.0,10252000.0,59030000.0,15160000.0,-60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,-5300000.0,2700000.0,800000.0,0.0,400000.0,-2600000.0,-3100000.0
,netCashProvidedByOperatingActivites,57900000.0,103300000.0,123800000.0,41600000.0,72400000.0,63500000.0,104500000.0,48800000.0,45758000.0,20812000.0,61904000.0,93516000.0,67354000.0,102410000.0,131857000.0,155748000.0,107249000.0,0.0,113307000.0,131404000.0,122692000.0,91202000.0,105200000.0,102900000.0,100200000.0,84600000.0,67000000.0,75200000.0,63700000.0,45800000.0,53300000.0,47100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-71300000.0,-73900000.0,-71000000.0,-65400000.0,-104500000.0,-75000000.0,-57300000.0,-49800000.0,-64352000.0,-55061000.0,-60297000.0,-103261000.0,-87013000.0,-82752000.0,-79870000.0,-68567000.0,-72534000.0,0.0,-50519000.0,-35763000.0,-66310000.0,-90147000.0,-110700000.0,-83300000.0,-56200000.0,-55700000.0,-34100000.0,-29200000.0,-23600000.0,-16900000.0,-28800000.0,-20500000.0
,acquisitionsNet,0.0,0.0,0.0,-364000000.0,-1000000.0,0.0,-8000000.0,-5000000.0,0.0,13000000.0,0.0,0.0,-2000000.0,-11000000.0,-44000000.0,-100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-3300000.0,-3800000.0,-5500000.0,-3500000.0,-2700000.0,-5200000.0,0.0,0.0,0.0,0.0,-6629000.0,-233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,4100000.0,4900000.0,4800000.0,2200000.0,2100000.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
