date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2697000000.0,2622000000.0,2523000000.0,2056000000.0,3014000000.0,3439000000.0,3692000000.0,3673000000.0,2473000000.0,1426000000.0,3216000000.0,3622000000.0,2924000000.0,4601000000.0,4208000000.0,1622000000.0,955000000.0,661000000.0,218000000.0,-1088000000.0,993000000.0,834000000.0,89348000.0,705473000.0,450099000.0,521209000.0,442828000.0
,depreciationAndAmortization,789000000.0,763000000.0,803000000.0,813000000.0,826000000.0,818000000.0,864000000.0,867000000.0,827000000.0,802000000.0,812000000.0,797000000.0,821000000.0,811000000.0,808000000.0,691000000.0,541000000.0,100000000.0,97000000.0,180000000.0,113000000.0,130000000.0,132900000.0,69826000.0,0.0,27400000.0,23900000.0
,deferredIncomeTax,-29000000.0,-33000000.0,-13000000.0,337000000.0,110000000.0,117000000.0,121000000.0,167000000.0,223000000.0,63000000.0,178000000.0,213000000.0,-58000000.0,230000000.0,521000000.0,500000000.0,-273000000.0,0.0,0.0,0.0,380000000.0,120000000.0,0.0,0.0,-11542000.0,-55192000.0,-36085000.0
,stockBasedCompensation,-47000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,71671000000.0,-2846000000.0,-1593000000.0,-2644000000.0,-395000000.0,1651000000.0,378000000.0,1013000000.0,87000000.0,-666000000.0,2787000000.0,2260000000.0,4115000000.0,500000000.0,2169000000.0,-1045000000.0,-33929000000.0,-19490000000.0,-393000000.0,1687000000.0,-1354000000.0,-587000000.0,-14039000000.0,104000000.0,-741000000.0,-1112000000.0,-127781000.0
,accountsReceivables,94000000.0,-227000000.0,-493000000.0,-378000000.0,324000000.0,87000000.0,193000000.0,1338000000.0,315000000.0,-237000000.0,-29000000.0,364000000.0,166000000.0,-4000000.0,-57000000.0,77000000.0,320000000.0,163000000.0,501000000.0,-198000000.0,-1244000000.0,-133000000.0,21300000.0,0.0,-56300000.0,-217900000.0,-89100000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000000.0,0.0,0.0,0.0,0.0,4200000.0,-19300000.0
,otherWorkingCapital,-6547000000.0,-78218000000.0,-75372000000.0,-73779000000.0,-71135000000.0,-70740000000.0,-72391000000.0,-72769000000.0,-73782000000.0,-73869000000.0,-73203000000.0,-75990000000.0,-78250000000.0,-82365000000.0,-82865000000.0,-85034000000.0,-83989000000.0,-50060000000.0,-30570000000.0,-30177000000.0,-31864000000.0,-30510000000.0,-29923000000.0,-15884000000.0,-15988000000.0,-15247000000.0,-14135000000.0
,otherNonCashItems,0.0,535000000.0,190000000.0,-343000000.0,189000000.0,56000000.0,63000000.0,262000000.0,206000000.0,0.0,0.0,0.0,-384000000.0,-246000000.0,-330000000.0,0.0,0.0,-126000000.0,-198000000.0,-121000000.0,710000000.0,-489000000.0,-195372000.0,-153462000.0,479637000.0,633828000.0,596381000.0
,netCashProvidedByOperatingActivites,6519000000.0,5205000000.0,4380000000.0,3762000000.0,4202000000.0,3434000000.0,3693000000.0,3816000000.0,3230000000.0,2169000000.0,3054000000.0,4231000000.0,3138000000.0,5286000000.0,4774000000.0,3613000000.0,5241000000.0,133000000.0,129000000.0,987000000.0,-563000000.0,-50000000.0,68638000.0,702047000.0,969648000.0,917744000.0,899215000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48000000.0,-65000000.0,-70000000.0,-104000000.0,-176000000.0,-84321000.0,-57135000.0,-38454000.0,-54872000.0,-66564000.0
,acquisitionsNet,0.0,0.0,0.0,-439000000.0,0.0,-13000000.0,-12000000.0,-997000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-566000000.0,-12101000000.0,-14236000000.0,-13323000000.0,-12460000000.0,-13112000000.0,-12429000000.0,-9970000000.0,-11052000000.0,-9724000000.0,-8059000000.0,-10035000000.0,-12651000000.0,-16156000000.0,-14003000000.0,-16158000000.0,-17786000000.0,-5645000000.0,-7578000000.0,-7289000000.0,-6414000000.0,-6817000000.0,-4932843000.0,-3199281000.0,-3148120000.0,-2868610000.0,-2222994000.0
,salesMaturitiesOfInvestments,0.0,9631000000.0,12229000000.0,12226000000.0,11323000000.0,13838000000.0,13038000000.0,10519000000.0,10445000000.0,11312000000.0,10527000000.0,9067000000.0,12534000000.0,14131000000.0,10817000000.0,11399000000.0,13831000000.0,5563000000.0,7242000000.0,6281000000.0,7446000000.0,6302000000.0,5008291000.0,2872065000.0,2627246000.0,1991357000.0,1465668000.0
,otherInvestingActivites,0.0,-325000000.0,-244000000.0,-221000000.0,-275000000.0,-273000000.0,-343000000.0,-355000000.0,-270000000.0,-436000000.0,-359000000.0,69000000.0,-45000000.0,-501000000.0,122000000.0,1672000000.0,-1079000000.0,4000000.0,-51000000.0,162000000.0,-66000000.0,329000000.0,35078000.0,35974000.0,-2595000.0,-29532000.0,68282000.0
