date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-317000000.0,-400000000.0,0.0,-17000000.0,-20000000.0,-1006000000.0,-2627000000.0,-352000000.0,-7000000.0,-2000000.0,-752000000.0,-1000000.0,-9000000.0,-851000000.0,-1205000000.0,-19000000.0,-332000000.0,-338000000.0,-3000000.0,0.0,0.0,-300000000.0,0.0,-3000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000000.0,28000000.0,3000000.0,33000000.0,109000000.0,239000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000000.0
,commonStockRepurchased,0.0,-2867000000.0,-2688000000.0,-1495000000.0,-1337000000.0,-2808000000.0,-2301000000.0,-1834000000.0,-913000000.0,-953000000.0,-152000000.0,-4000000.0,-1323000000.0,-3713000000.0,-2009000000.0,-2484000000.0,-1373000000.0,-153000000.0,-446000000.0,-1271000000.0,-1783000000.0,-2173000000.0,-1489000000.0,-1358000000.0,-1086000000.0
,dividendsPaid,-668000000.0,-787000000.0,-748000000.0,-641000000.0,-602000000.0,-599000000.0,-564000000.0,-358000000.0,-534000000.0,-435000000.0,-430000000.0,-542000000.0,-889000000.0,-901000000.0,-873000000.0,-830000000.0,-756000000.0,-633000000.0,-582000000.0,-535000000.0,-502000000.0,-471000000.0,-443000000.0,-323000000.0,-378000000.0
,otherFinancingActivites,0.0,-537000000.0,-866000000.0,-922000000.0,-970000000.0,-1223000000.0,-2235000000.0,-4356000000.0,-3384000000.0,-6507000000.0,-5515000000.0,-7252000000.0,-5545000000.0,-1800000000.0,245000000.0,2805000000.0,6764000000.0,4661000000.0,5499000000.0,3352000000.0,2817000000.0,1950000000.0,52000000.0,-347000000.0,179000000.0
,netCashUsedProvidedByFinancingActivities,-2011000000.0,-2483000000.0,-3574000000.0,-2923000000.0,-1526000000.0,-4520000000.0,-4875000000.0,-5953000000.0,-4605000000.0,-7876000000.0,-6071000000.0,-7544000000.0,-7705000000.0,-5339000000.0,-3006000000.0,-555000000.0,5303000000.0,3677000000.0,4784000000.0,2110000000.0,1012000000.0,341000000.0,-1486000000.0,-1718000000.0,373000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,39000000.0,-161000000.0,-118000000.0,181000000.0,-59000000.0,-162000000.0,-18000000.0,-131000000.0,30000000.0,214000000.0,-50000000.0,197000000.0,-7000000.0,-21000000.0,130000000.0,-101000000.0,48000000.0,-96000000.0,199000000.0,41000000.0,-32000000.0,-4000000.0,38000000.0,104000000.0,26000000.0
,cashAtEndOfPeriod,377000000.0,338000000.0,499000000.0,617000000.0,436000000.0,495000000.0,657000000.0,675000000.0,806000000.0,776000000.0,562000000.0,612000000.0,415000000.0,422000000.0,443000000.0,313000000.0,414000000.0,366000000.0,462000000.0,263000000.0,222000000.0,254000000.0,258000000.0,220000000.0,116000000.0
,cashAtBeginningOfPeriod,338000000.0,499000000.0,617000000.0,436000000.0,495000000.0,657000000.0,675000000.0,806000000.0,776000000.0,562000000.0,612000000.0,415000000.0,422000000.0,443000000.0,313000000.0,414000000.0,366000000.0,462000000.0,263000000.0,222000000.0,254000000.0,258000000.0,220000000.0,116000000.0,90000000.0
,operatingCashFlow,5491000000.0,5129000000.0,5175000000.0,4314000000.0,3993000000.0,3616000000.0,3236000000.0,4242000000.0,3054000000.0,1929000000.0,3689000000.0,4301000000.0,3910000000.0,5433000000.0,5055000000.0,5605000000.0,5468000000.0,5691000000.0,4423000000.0,2291000000.0,1731000000.0,2267000000.0,2891000000.0,3342000000.0,3036000000.0
,capitalExpenditure,-308000000.0,-433000000.0,-277000000.0,-299000000.0,-313000000.0,-303000000.0,-288000000.0,-207000000.0,-285000000.0,-246000000.0,-162000000.0,-189000000.0,-291000000.0,-274000000.0,-161000000.0,-196000000.0,-200000000.0,-169000000.0,-239000000.0,-186000000.0,-300000000.0,-212000000.0,-188000000.0,-150000000.0,-126000000.0
,freeCashFlow,5183000000.0,4696000000.0,4898000000.0,4015000000.0,3680000000.0,3313000000.0,2948000000.0,4035000000.0,2769000000.0,1683000000.0,3527000000.0,4112000000.0,3619000000.0,5159000000.0,4894000000.0,5409000000.0,5268000000.0,5522000000.0,4184000000.0,2105000000.0,1431000000.0,2055000000.0,2703000000.0,3192000000.0,2910000000.0
