Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,227533000.0,205428000.0,305612000.0,303461000.0,610728000.0,598368000.0,748899000.0,637275000.0,371066000.0,346589000.0
Short-term investments,0.0,0.0,0.0,0.0,,,,,,
Cash and short-term investments,227533000.0,205428000.0,305612000.0,303461000.0,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,252912000.0,227964000.0,339144000.0,324551000.0,,,,,,
Property, Plant & Equipment Net,89347000.0,57742000.0,48406000.0,43811000.0,43493000.0,31612000.0,26985000.0,19893000.0,19120000.0,18742000.0
Goodwill and Intangible Assets,250252000.0,69485000.0,70874000.0,69356000.0,70513000.0,16402000.0,16611000.0,16820000.0,16099000.0,15844000.0
Long-term investments,4000000.0,5000000.0,3000000.0,2000000.0,,,,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,,,,,,,,,,
Total assets,6352441000.0,4761315000.0,4517968000.0,4220722000.0,3916458000.0,2744066000.0,2609269000.0,2555597000.0,2189789000.0,2170520000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,,,,,,
Total current liabilities,5384302000.0,4132227000.0,3919575000.0,3648219000.0,,,,,,
Long-term debt,57000000.0,57000000.0,57000000.0,56000000.0,,,,,,
Total debt,72881000.0,179024000.0,74160000.0,68798000.0,65548000.0,47573000.0,50435000.0,113779000.0,103258000.0,107991000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,5366466000.0,4009131000.0,3895560000.0,3631266000.0,3380423000.0,2410483000.0,2289702000.0,2190536000.0,1852173000.0,1828512000.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,5525068000.0,4255507000.0,4040621000.0,3768606000.0,3498286000.0,2493120000.0,2379910000.0,2339156000.0,1989392000.0,1969871000.0
Other comprehensive income,-17879000.0,-5228000.0,-7913000.0,-1778000.0,-2203000.0,1857000.0,2159000.0,3811000.0,1310000.0,2278000.0
Retained earnings (deficit),303490000.0,255200000.0,232440000.0,206307000.0,176057000.0,159733000.0,141639000.0,128551000.0,117533000.0,118863000.0
Total shareholders equity,827373000.0,505808000.0,477347000.0,452116000.0,418172000.0,250946000.0,229359000.0,216441000.0,200397000.0,200649000.0
Investments,5573215000.0,4258828000.0,3906408000.0,3644788000.0,3033483000.0,1996511000.0,1711454000.0,1759773000.0,1672997000.0,1689723000.0
Net Debt,-170533000.0,,,,,,,,,
Other Assets,25379000.0,,,,,,,,,
Other Liabilities,5384302000.0,4132227000.0,3919575000.0,3648219000.0,,,,,,
