Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,77612000.0,72194000.0,66146000.0,71115000.0,61454000.0,53820000.0,62542000.0,38950000.0,74644000.0,41773000.0
Short-term investments,0.0,0.0,0.0,0.0,,,,,,
Cash and short-term investments,77612000.0,72194000.0,66146000.0,71115000.0,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,87720000.0,79506000.0,75829000.0,73801000.0,,,,,,
Property, Plant & Equipment Net,56542000.0,52510000.0,53616000.0,53487000.0,40335000.0,29809000.0,27013000.0,23905000.0,24934000.0,24844000.0
Goodwill and Intangible Assets,162085000.0,144576000.0,146018000.0,149617000.0,109158000.0,77603000.0,68525000.0,64475000.0,64870000.0,65599000.0
Long-term investments,21000000.0,17000000.0,12000000.0,19000000.0,,,,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,,,,,,,,,,
Total assets,3991454000.0,3581686000.0,3432348000.0,3258970000.0,2567769000.0,2059108000.0,1918050000.0,1794161000.0,1837985000.0,2001827000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,29996000.0,30592000.0,5545000.0,0.0,,,,,,
Total current liabilities,3361670000.0,2979075000.0,2851932000.0,2725511000.0,,,,,,
Long-term debt,110000000.0,144000000.0,145000000.0,114000000.0,,,,,,
Total debt,465842000.0,353510000.0,450762000.0,274056000.0,267360000.0,235416000.0,176592000.0,216555000.0,231777000.0,345564000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,2955465000.0,2730330000.0,2509722000.0,2535944000.0,1933074000.0,1580758000.0,1492303000.0,1351080000.0,1361600000.0,1395886000.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,3471314000.0,3123094000.0,2997087000.0,2839181000.0,2227651000.0,1837555000.0,1696322000.0,1587504000.0,1607304000.0,1757859000.0
Other comprehensive income,-12933000.0,-5215000.0,-1554000.0,-359000.0,-1301000.0,-13244000.0,654000.0,1412000.0,-4453000.0,9487000.0
Retained earnings (deficit),160346000.0,134362000.0,110294000.0,90790000.0,90391000.0,80898000.0,69158000.0,53580000.0,45547000.0,46229000.0
Total shareholders equity,520140000.0,458592000.0,435261000.0,419789000.0,340118000.0,221553000.0,221728000.0,206657000.0,230681000.0,243968000.0
Investments,3585890000.0,3215340000.0,3069984000.0,2926444000.0,2321050000.0,1861383000.0,1682992000.0,1587288000.0,1580014000.0,1778541000.0
Net Debt,62384000.0,,,,,,,,,
Other Assets,10108000.0,,,,,,,,,
Other Liabilities,3331674000.0,2948483000.0,2846387000.0,2725511000.0,,,,,,
