Date,2016-12,2015-12,2014-12,2013-12,2012-12
Revenue,658448000000.0,636194000000.0,583313000000.0,475622000000.0,450545000000.0
Revenue Growth,,,,,
Cost of Revenue,412382000000.0,391505000000.0,362601000000.0,311387000000.0,302963000000.0
Gross Profit,246066000000.0,244689000000.0,220712000000.0,164235000000.0,147581000000.0
R&D Expenses,,,,,
SG&A Expense,182475000000.0,172453000000.0,156830000000.0,127610000000.0,111590000000.0
Operating Expenses,175881000000.0,173667000000.0,157702000000.0,128022000000.0,111417000000.0
Operating Income,70185000000.0,71022000000.0,63010000000.0,36213000000.0,36164000000.0
Interest Expense,9212000000.0,7420000000.0,4920000000.0,9710000000.0,8792000000.0
Earnings before Tax,66072000000.0,66880000000.0,56398000000.0,42371000000.0,40769000000.0
Income Tax Expense,17542000000.0,16518000000.0,18401000000.0,8762000000.0,10465000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,47931000000.0,49797000000.0,37398000000.0,33174000000.0,30022000000.0
Preferred Dividends,,,,,
Net Income Com,47931000000.0,49797000000.0,37398000000.0,33174000000.0,30022000000.0
EPS,1283.20,1333.20,1001.20,888.20,803.80
EPS Diluted,1283.20,1333.20,1001.20,888.20,803.80
Weighted Average Shs Out,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0
Weighted Average Shs Out (Dil),37000000.0,37000000.0,37000000.0,37000000.0,37000000.0
Dividend per Share,,,,,
Gross Margin,0.37370604816174,0.3846138127678,0.37837661769925,0.34530572597567,0.32756106493247
EBITDA Margin,0.11433552839404,0.11678827527452,0.10512023561964,0.1095008220814,0.11000233051083
EBIT Margin,0.11342581342794,0.11590018139121,0.10409334268223,0.10858623024166,0.10937642188905
Profit Margin,0.072793903239132,0.078273293995228,0.064113091942062,0.06974866595742,0.066634853344283
Free Cash Flow margin,,,,,
EBITDA,75284000000.0,74300000000.0,61318000000.0,52081000000.0,49561000000.0
EBIT,74685000000,73735000000,60719000000,51646000000,49279000000
Consolidated Income,47931000000.0,49797000000.0,37398000000.0,33174000000.0,30022000000.0
Earnings Before Tax Margin,0.10034505382354,0.10512516622288,0.096685655900006,0.089085450210461,0.090488186529647
Net Profit Margin,0.072793903239132,0.078273293995228,0.064113091942062,0.06974866595742,0.066634853344283
