Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,201000000.0,578000000.0,610000000.0,157000000.0,208000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,129000000.0,153000000.0,196000000.0,215000000.0,200000000.0
Inventories,3861000000.0,3279000000.0,855000000.0,661000000.0,1094000000.0
Total current assets,14386000000.0,15167000000.0,16060000000.0,16879000000.0,18071000000.0
Property, Plant & Equipment Net,14049000000.0,14848000000.0,15768000000.0,16447000000.0,17578000000.0
Goodwill and Intangible Assets,7000000,6000000,8000000,9000000,24000000
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,1257000000.0,1786000000.0,573000000.0,1045000000.0,585000000.0
Total assets,18824000000.0,19546000000.0,17813000000.0,18000000000.0,19833000000.0
Payables,2033000000.0,870000000.0,2039000000.0,2045000000.0,2240000000.0
Short-term debt,1239000000.0,1476000000.0,18000000.0,30000000.0,641000000.0
Total current liabilities,4350000000.0,3707000000.0,5298000000.0,5006000000.0,5784000000.0
Long-term debt,1118000000.0,1479000000.0,63000000.0,343000000.0,000000.0
Total debt,1118000000.0,1479000000.0,63000000.0,343000000.0,000000.0
Deferred revenue,33000000.0,192000000.0,190000000.0,178000000.0,307000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,1257000000.0,1786000000.0,573000000.0,1045000000.0,585000000.0
Total liabilities,5607000000.0,5492000000.0,5871000000.0,6051000000.0,6369000000.0
Other comprehensive income,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0
Retained earnings (deficit),-21457000000.0,-20621000000.0,-21578000000.0,-21571000000.0,-20075000000.0
Total shareholders equity,13218000000.0,14054000000.0,11942000000.0,11949000000.0,13464000000.0
Investments,,,,,
Net Debt,2156000000,2377000000,-529000000,216000000,433000000
Other Assets,330000000,313000000,376000000,510000000,727000000
Other Liabilities,970000000,1198000000,2028000000,2116000000,2169000000
