Date,2018-11,2017-11,2016-11,2015-11,2014-11
Depreciation & Amortization,,,,,
Stock-based compensation,,,,,
Operating Cash Flow,-1000000.0,-0000000.0,-0000000.0,000000.0,000000.0
Capital Expenditure,,,,,
Acquisitions and disposals,,,,,
Investment purchases and sales,52000000,-1000000,-70000000,0,0
Investing Cash flow,52000000.0,-1000000.0,-70000000.0,000000.0,000000.0
Issuance (repayment) of debt,,,,,
Issuance (buybacks) of shares,-53000000.0,000000.0,000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,-51000000.0,1000000.0,71000000.0,000000.0,000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-0000000.0,-0000000.0,0000000.0,000000.0,000000.0
Free Cash Flow,-1000000.0,-0000000.0,-0000000.0,000000.0,000000.0
Net Cash/Marketcap,,,,,
