date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,44889000.0,239430000.0,249127000.0,176077000.0,164922000.0,150056000.0,187390000.0,149804000.0,25867000.0,51370000.0,12014000.0,-36704000.0,136188000.0,203651000.0,218511000.0,162647000.0,136327000.0,130789495.0,110524668.0,100664207.0,87610832.0,89845964.0,50590074.0,27401655.0,9964866.0,5600000.0,5400000.0
,depreciationAndAmortization,345900000.0,374283000.0,359688000.0,334201000.0,162327000.0,146829000.0,147791000.0,134454000.0,127839000.0,133756000.0,123933000.0,116112000.0,105470000.0,93508000.0,87413000.0,83495000.0,81936000.0,75022774.0,74379661.0,67505587.0,59430262.0,49167619.0,25046001.0,16303159.0,8758067.0,6400000.0,5300000.0
,deferredIncomeTax,0.0,0.0,0.0,-9737000.0,0.0,0.0,0.0,0.0,13727000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,13581000.0,14339000.0,13635000.0,20549000.0,10652000.0,11081000.0,9662000.0,12191000.0,9806000.0,9824000.0,6615000.0,4668000.0,5950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,136897000.0,63501000.0,67164000.0,-4571000.0,8393000.0,-57219000.0,7441000.0,200072000.0,-205261000.0,-1946000.0,-79063000.0,102876000.0,-3845412000.0,444314000.0,23437000.0,415381000.0,2993814055.0,489837945.0,-13000000.0,10000000.0,-107000000.0,-255000000.0,-106000000.0,-27000000.0,0.0,-4000000.0,1800000.0
,accountsReceivables,0.0,0.0,-26374000.0,-26081000.0,-16784000.0,-20196000.0,-12769000.0,-10501000.0,98000.0,-6274000.0,-1297000.0,-2995000.0,0.0,-35463000.0,-21077000.0,-21441000.0,-10599000.0,-16367099.0,-21988289.0,-25208698.0,-19357922.0,-17300000.0,-11500000.0,-6400000.0,-4300000.0,-1100000.0,-500000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17892000.0,-449000.0,0.0,0.0,1022000.0,-3784000.0,3602000.0,-360000.0,12245097.0,-15096171.0,-467565.0,5445199.0,13500000.0,7800000.0,2700000.0,1600000.0,5000000.0,1400000.0
,otherWorkingCapital,253656000.0,116759000.0,53258000.0,-13906000.0,-9335000.0,-17728000.0,39491000.0,32050000.0,-168022000.0,37239000.0,39185000.0,118248000.0,15372000.0,3860784000.0,3416470000.0,3393033000.0,2977652000.0,-16162055.0,-506000000.0,-493000000.0,-503000000.0,-396000000.0,-141000000.0,-35000000.0,-8000000.0,-8000000.0,-4000000.0
,otherNonCashItems,-31517000.0,-32697000.0,-22854000.0,-13635000.0,5883000.0,8079000.0,7420000.0,9851000.0,11716000.0,-2136000.0,0.0,23161000.0,36063000.0,-38421000.0,-64248000.0,-20148000.0,-23403000.0,26190049.0,25216003.0,41563769.0,45403520.0,16124501.0,-4433197.0,2971436.0,-105124.0,-3900000.0,-1000000.0
,netCashProvidedByOperatingActivites,499118000.0,621271000.0,610327000.0,471146000.0,289376000.0,275637000.0,277742000.0,250731000.0,257215000.0,217633000.0,141208000.0,193862000.0,219169000.0,224297000.0,216815000.0,208155000.0,183901000.0,227880316.0,173035872.0,184057300.0,178531891.0,151302270.0,65001465.0,43044220.0,16003919.0,15900000.0,11500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152698000.0,-90458000.0,-142989000.0,-388783000.0,-688529000.0,-424173000.0,-326662000.0,-400575000.0,-456516480.0,-301813396.0,-332702732.0,-304223421.0,-123125133.0,-229348139.0,-186021160.0,-102933980.0,-2000000.0,-1900000.0
,acquisitionsNet,-25000000.0,-23000000.0,-23000000.0,-670000000.0,-55000000.0,-32000000.0,-24000000.0,-19000000.0,-18000000.0,-19000000.0,-10000000.0,-12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-25155000.0,-23458000.0,-23164000.0,-23535000.0,-55223000.0,-31941000.0,-23760000.0,-19144000.0,-17930000.0,-218065000.0,-231847000.0,-28709000.0,-48619000.0,-42660000.0,-21790000.0,-417713000.0,-66299000.0,-14881018.0,-46018670.0,-47979576.0,-72793496.0,-30752019.0,-29068392.0,0.0,0.0,0.0,-43500000.0
,salesMaturitiesOfInvestments,19986000.0,19539000.0,21587000.0,21378000.0,57590000.0,28400000.0,31222000.0,13991000.0,18077000.0,292815000.0,138308000.0,217427000.0,331627000.0,312353000.0,469424000.0,268053000.0,364547000.0,257516278.0,437203244.0,84394588.0,0.0,704474.0,383853.0,68688.0,231581.0,0.0,0.0
,otherInvestingActivites,6617000.0,8803000.0,15648000.0,-5236000.0,0.0,1719000.0,0.0,27354000.0,-552000.0,225000.0,0.0,0.0,0.0,545000.0,14770000.0,-8456000.0,404226000.0,574159262.0,640990104.0,667822085.0,670736534.0,81221777.0,259313460.0,186021160.0,98692465.0,-59500000.0,0.0
,netCashUsedForInvestingActivites,-25641000.0,-282693000.0,-106024000.0,-1007980000.0,-409671000.0,-139346000.0,-210290000.0,-9817000.0,3623000.0,-77723000.0,-183997000.0,45729000.0,-105775000.0,-418291000.0,38231000.0,-484778000.0,-38318000.0,-96238438.0,110589206.0,-162307508.0,-335264096.0,-216611995.0,-236392849.0,-188533381.0,-109842164.0,-61500000.0,-45400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
