Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,59540000.0,52631000.0,46616000.0,9487000.0,12510000.0,11782000.0,14802000.0,32692000.0,50348000.0,41060000.0
Short-term investments,0.0,0.0,0.0,0.0,,,,,,
Cash and short-term investments,59540000.0,52631000.0,46616000.0,9487000.0,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,90640000.0,82810000.0,77475000.0,41382000.0,,,,,,
Property, Plant & Equipment Net,58985000.0,55679000.0,48241000.0,47139000.0,57589000.0,74015000.0,77301000.0,86022000.0,92730000.0,64527000.0
Goodwill and Intangible Assets,25842000.0,27513000.0,13652000.0,7498000.0,7698000.0,7949000.0,8300000.0,8651000.0,9002000.0,9353000.0
Long-term investments,37000000.0,43000000.0,43000000.0,7000000.0,,,,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,,,,,,,,,,
Total assets,2200586000.0,2134240000.0,1758647000.0,1492429000.0,1443568000.0,1386227000.0,1387104000.0,1450121000.0,1477570000.0,1584625000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,429000.0,2057000.0,5514000.0,0.0,,,,,,
Total current liabilities,1944339000.0,1853157000.0,1525494000.0,1238103000.0,,,,,,
Long-term debt,20000000.0,20000000.0,21000000.0,23000000.0,,,,,,
Total debt,329408000.0,315839000.0,290720000.0,266564000.0,237512000.0,262674000.0,243615000.0,322599000.0,342080000.0,467620000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,1634826000.0,1600601000.0,1295519000.0,1066709000.0,1061314000.0,1003812000.0,1027125000.0,1016500000.0,1036939000.0,1017338000.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,1980756000.0,1932735000.0,1603287000.0,1348685000.0,1311924000.0,1275155000.0,1278549000.0,1347555000.0,1387749000.0,1493965000.0
Other comprehensive income,-1016000.0,1732000.0,-3262000.0,-456000.0,2072000.0,-21000.0,4868000.0,3818000.0,593000.0,-841000.0
Retained earnings (deficit),141354000.0,119827000.0,113448000.0,100423000.0,87719000.0,77134000.0,69841000.0,64904000.0,61201000.0,63474000.0
Total shareholders equity,219830000.0,201505000.0,155360000.0,143744000.0,131644000.0,111072000.0,108555000.0,102566000.0,89821000.0,90660000.0
Investments,2034573000.0,1978759000.0,1626665000.0,1407583000.0,1346086000.0,1269597000.0,1263144000.0,1300545000.0,1303791000.0,1432999000.0
Net Debt,-39111000.0,,,,,,,,,
Other Assets,31100000.0,,,,,,,,,
Other Liabilities,1943910000.0,1851100000.0,1519980000.0,1238103000.0,,,,,,
