date,,2020-10-25_FY,2019-10-27_FY,2018-10-28_FY,2017-10-29_FY,2016-10-30_FY,2015-10-25_FY,2014-10-26_FY,2013-10-27_FY,2012-10-28_FY,2011-10-30_FY,2010-10-31_FY,2009-10-25_FY,2008-10-26_FY,2007-10-28_FY,2006-10-29_FY,2005-10-30_FY,2004-10-31_FY,2003-10-26_FY,2002-10-27_FY,2001-10-28_FY,2000-10-29_FY,1999-10-31_FY,1998-10-25_FY,1997-10-26_FY,1996-10-27_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY
,purchasesOfInvestments,-1355000000.0,-4317000000.0,-7360000000.0,-6028000000.0,-3282000000.0,-2487000000.0,-811000000.0,-852000000.0,-2743000000.0,-1137000000.0,-1777736000.0,-956249000.0,-5534475000.0,-3203427000.0,-674225000.0,-3123366000.0,-3535327000.0,-2446927000.0,0.0,0.0,0.0,-1710700000.0,0.0,0.0,0.0,-572700000.0,0.0,-239000000.0,-82600000.0,-42700000.0,-36500000.0,-100600000.0
,salesMaturitiesOfInvestments,1754000000.0,1940000000.0,3276000000.0,2743000000.0,1234000000.0,1100000000.0,878000000.0,1013000000.0,1019000000.0,1926000000.0,1407804000.0,1317365000.0,5939509000.0,3053640000.0,3312388000.0,3245686000.0,3380542000.0,1941111000.0,0.0,0.0,0.0,961900000.0,0.0,0.0,0.0,351200000.0,151300000.0,155700000.0,34400000.0,42700000.0,71300000.0,93500000.0
,otherInvestingActivites,0.0,4343000000.0,8559000000.0,3915000000.0,3126000000.0,2425000000.0,903000000.0,1265000000.0,2435000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-266800000.0,-5900000.0,-100000.0,0.0,0.0,-100000.0
,netCashUsedForInvestingActivites,0.0,-443000000.0,571000000.0,-2526000000.0,-425000000.0,-281000000.0,-161000000.0,215000000.0,-4660000000.0,710000000.0,-861612000.0,112700000.0,-76000000.0,-976600000.0,1990400000.0,-179100000.0,-352762000.0,-731300000.0,-692600000.0,-1583300000.0,-1012400000.0,-989300000.0,-574300000.0,-1046900000.0,-602800000.0,-487000000.0,-295900000.0,-184600000.0,-109200000.0,-62700000.0,-71400000.0,-46200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2882000000.0,0.0,0.0,-205000000.0,1207000000.0,-2581000000.0,0.0,0.0,1000000.0,1744000000.0,-6441000.0,-750000.0,-2117000.0,-99000.0,-7710000.0,-13290000.0,0.0,-41949000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,174000000.0,145000000.0,124000000.0,97000000.0,88000000.0,88000000.0,137000000.0,182000000.0,97000000.0,95000000.0,128832000.0,61824000.0,393978000.0,898025000.0,337106000.0,266115000.0,396610000.0,0.0,0.0,0.0,0.0,359200000.0,0.0,0.0,0.0,370400000.0,134300000.0,21600000.0,102600000.0,6500000.0,4500000.0,5000000.0
,commonStockRepurchased,-649000000.0,-2258000000.0,-5159000000.0,-1075000000.0,-1804000000.0,-1237000000.0,137000000.0,-63000000.0,-1319000000.0,-373000000.0,-350000000.0,38900000.0,-1106000000.0,-434000000.0,-3820600000.0,-1411400000.0,-650000000.0,72800000.0,74500000.0,-169000000.0,99200000.0,-42100000.0,-58800000.0,72200000.0,3300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-787000000.0,-771000000.0,-605000000.0,-430000000.0,-444000000.0,-487000000.0,-485000000.0,-456000000.0,-434000000.0,-397000000.0,-348522000.0,-319500000.0,-325400000.0,-305700000.0,-250800000.0,-98000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-172000000.0,-86000000.0,-164000000.0,2231000000.0,-2391000000.0,5306000000.0,137000000.0,182000000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,0.0,-3115000000.0,-5928000000.0,341000000.0,-3532000000.0,913000000.0,-348000000.0,-519000000.0,-1754000000.0,960000000.0,-576131000.0,-281300000.0,-1426000000.0,-892000000.0,-4055400000.0,-1571200000.0,-358804000.0,8400000.0,130800000.0,-260600000.0,149100000.0,300500000.0,-123000000.0,390700000.0,30400000.0,472900000.0,224200000.0,27800000.0,83500000.0,93900000.0,28900000.0,29700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,6000000.0,-3827000.0,700000.0,500000.0,600000.0,500000.0,200000.0,1282000.0,1200000.0,-1900000.0,-27700000.0,-9000000.0,3400000.0,8000000.0,-1400000.0,-1600000.0,-3000000.0,1400000.0,-100000.0,800000.0,-2100000.0,-300000.0,300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2337000000.0,-311000000.0,-1570000000.0,1604000000.0,-1391000000.0,1795000000.0,1291000000.0,319000000.0,-4568000000.0,4102000000.0,281283000.0,164800000.0,208900000.0,341300000.0,-128900000.0,-503000000.0,916987000.0,80100000.0,-71500000.0,-291300000.0,779500000.0,248100000.0,127200000.0,44200000.0,118000000.0,125500000.0,40700000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,5466000000.0,3129000000.0,3440000000.0,5010000000.0,3406000000.0,4797000000.0,3002000000.0,1195000000.0,-4271000000.0,4820000000.0,1857664000.0,1576800000.0,1411900000.0,1202300000.0,861100000.0,1779000000.0,2281844000.0,1365100000.0,1284500000.0,1356700000.0,1602500000.0,823300000.0,575200000.0,448200000.0,404000000.0,285800000.0,160300000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,3129000000.0,3440000000.0,5010000000.0,3406000000.0,4797000000.0,3002000000.0,1711000000.0,876000000.0,297000000.0,718000000.0,1576381000.0,1412000000.0,1203000000.0,861000000.0,990000000.0,2282000000.0,1364857000.0,1285000000.0,1356000000.0,1648000000.0,823000000.0,575200000.0,448000000.0,404000000.0,286000000.0,160300000.0,119600000.0,159500000.0,125200000.0,57100000.0,57400000.0,58200000.0
,operatingCashFlow,3804000000.0,3247000000.0,3787000000.0,3789000000.0,2566000000.0,1163000000.0,1800000000.0,623000000.0,1851000000.0,2426000000.0,1722853000.0,332700000.0,1710500000.0,2209300000.0,1935700000.0,1247100000.0,1627271000.0,801800000.0,492100000.0,1580300000.0,1651800000.0,933300000.0,816400000.0,701700000.0,692000000.0,142700000.0,111000000.0,117000000.0,59200000.0,39000000.0,42400000.0,15400000.0
,capitalExpenditure,-422000000.0,-441000000.0,-622000000.0,-345000000.0,-253000000.0,-215000000.0,-241000000.0,-197000000.0,-162000000.0,-209000000.0,-169081000.0,-248400000.0,-287900000.0,-264800000.0,-179500000.0,-199700000.0,-190577000.0,-265300000.0,-476500000.0,-769100000.0,-383300000.0,-204000000.0,-480800000.0,-339400000.0,-452500000.0,-265600000.0,-180400000.0,-99400000.0,-66600000.0,-67500000.0,-111100000.0,-42900000.0
,freeCashFlow,3382000000.0,2806000000.0,3165000000.0,3444000000.0,2313000000.0,948000000.0,1559000000.0,426000000.0,1689000000.0,2217000000.0,1553772000.0,84300000.0,1422600000.0,1944500000.0,1756200000.0,1047400000.0,1436694000.0,536500000.0,15600000.0,811200000.0,1268500000.0,729300000.0,335600000.0,362300000.0,239500000.0,-122900000.0,-69400000.0,17600000.0,-7400000.0,-28500000.0,-68700000.0,-27500000.0
