date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-151900000.0,-396400000.0,-249500000.0,-296500000.0,-710100000.0,-370100000.0,-121100000.0,-679500000.0,-872000000.0,-63000000.0,-1500000.0,-513500000.0,-70000000.0,0.0,0.0,0.0,-235403000.0,-126740000.0,-274265000.0,0.0,-262000.0,-180000000.0,-73685000.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300000.0,13000000.0,0.0,1661000.0,737000.0,1164000.0,526000.0,0.0,636000.0,1415000.0,942000.0,1463000.0,624000.0,438000.0
,commonStockRepurchased,-18900000.0,-65000000.0,-75000000.0,-36600000.0,0.0,-60000000.0,-19400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,0.0,-536000.0,-3566000.0,-1011000.0,-1645000.0,-1141000.0,-975000.0
,dividendsPaid,-24600000.0,-24400000.0,-25100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-625000000.0,0.0,0.0,0.0,0.0,0.0,-4717000.0,-7075000.0,-6935000.0,-6769000.0,-6611000.0,-6384000.0
,otherFinancingActivites,-5000000.0,-7600000.0,-8100000.0,-13000000.0,-10800000.0,-7600000.0,-2800000.0,-5300000.0,-38500000.0,-200000.0,0.0,0.0,0.0,0.0,-300000.0,-50400000.0,5739000.0,84580000.0,194230000.0,11897000.0,-61131000.0,129179000.0,-8638000.0,3919000.0,57417000.0,-5013000.0,15788000.0
,netCashUsedProvidedByFinancingActivities,244700000.0,-163400000.0,-125600000.0,142200000.0,-75200000.0,-137800000.0,-142000000.0,-155500000.0,360100000.0,-63100000.0,-100000.0,-44500000.0,-37700000.0,-35400000.0,-145000000.0,-17500000.0,-13097000.0,-41423000.0,-78871000.0,12473000.0,-61393000.0,-54211000.0,134914000.0,243443000.0,50466000.0,-12141000.0,8867000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-400000.0,-100000.0,-7200000.0,6000000.0,3200000.0,-6600000.0,-4200000.0,-2200000.0,-600000.0,-700000.0,-300000.0,2400000.0,-5000000.0,1700000.0,4400000.0,-4100000.0,-4679000.0,-8356000.0,-1610000.0,2029000.0,2192000.0,-1281000.0,-1214000.0,-981000.0,94000.0,-170000.0,-19000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,8800000.0,-39200000.0,-9900000.0,34000000.0,-12500000.0,2200000.0,-300000.0,3500000.0,-71200000.0,38000000.0,39600000.0,25500000.0,-24200000.0,-7700000.0,-41100000.0,11300000.0,-3309000.0,-8683000.0,-41685000.0,50799000.0,-1931000.0,4973000.0,2342000.0,-2968000.0,-143000.0,1295000.0,1107000.0
,cashAtEndOfPeriod,36600000.0,27800000.0,67000000.0,76900000.0,42900000.0,55400000.0,53200000.0,53500000.0,50000000.0,121200000.0,83200000.0,43600000.0,18100000.0,42300000.0,50000000.0,91100000.0,6259000.0,9568000.0,18251000.0,59936000.0,9137000.0,11068000.0,6095000.0,3753000.0,6721000.0,6864000.0,5569000.0
,cashAtBeginningOfPeriod,27800000.0,67000000.0,76900000.0,42900000.0,55400000.0,53200000.0,53500000.0,50000000.0,121200000.0,83200000.0,43600000.0,18100000.0,42300000.0,50000000.0,91100000.0,79800000.0,9568000.0,18251000.0,59936000.0,9137000.0,11068000.0,6095000.0,3753000.0,6721000.0,6864000.0,5569000.0,4462000.0
,operatingCashFlow,119200000.0,203900000.0,194800000.0,204900000.0,165900000.0,171200000.0,171700000.0,194500000.0,-7500000.0,61800000.0,54900000.0,71500000.0,37200000.0,81200000.0,120900000.0,65300000.0,22710000.0,51624000.0,46466000.0,50766000.0,74994000.0,80366000.0,24127000.0,20717000.0,2280000.0,26984000.0,5221000.0
,capitalExpenditure,-15300000.0,-32800000.0,-34100000.0,-31000000.0,-18500000.0,-27600000.0,-29600000.0,-36600000.0,-30300000.0,-14900000.0,-12600000.0,-13700000.0,-43500000.0,-59100000.0,-33100000.0,-34500000.0,-7347000.0,-8468000.0,-9010000.0,-14897000.0,-19609000.0,-22823000.0,-29926000.0,-29619000.0,-27778000.0,-15046000.0,-12788000.0
,freeCashFlow,103900000.0,171100000.0,160700000.0,173900000.0,147400000.0,143600000.0,142100000.0,157900000.0,-37800000.0,46900000.0,42300000.0,57800000.0,-6300000.0,22100000.0,87800000.0,30800000.0,15363000.0,43156000.0,37456000.0,35869000.0,55385000.0,57543000.0,-5799000.0,-8902000.0,-25498000.0,11938000.0,-7567000.0
