Date,2017-03,2016-03,2015-03,2014-03,2013-03
Cash and cash equivalents,662000000.0,1429000000.0,9889000000.0,185000000.0,000000.0
Short-term investments,573000000.0,516000000.0,12000000.0,18000000.0,000000.0
Cash and short-term investments,573000000.0,516000000.0,12000000.0,18000000.0,000000.0
Receivables,1000000.0,3000000.0,2000000.0,4000000.0,000000.0
Inventories,381000000.0,400000000.0,341000000.0,317000000.0,000000.0
Total current assets,37706000000.0,37816000000.0,34957000000.0,32741000000.0,000000.0
Property Plant & Equipment Net,26103000000.0,26681000000.0,25315000000.0,22775000000.0,000000.0
Goodwill and Intangible Assets,849000000,888000000,1073000000,1251000000,0
Long-term investments,1975000000.0,1570000000.0,662000000.0,2032000000.0,000000.0
Tax assets,7947000000.0,8086000000.0,7708000000.0,6490000000.0,000000.0
Total non-current assets,2721000000.0,2829000000.0,2963000000.0,2717000000.0,000000.0
Total assets,43382000000.0,46677000000.0,49265000000.0,35716000000.0,000000.0
Payables,5058000000.0,5603000000.0,4338000000.0,2204000000.0,000000.0
Short-term debt,19946000000.0,23149000000.0,25908000000.0,30138000000.0,000000.0
Total current liabilities,32852000000.0,36612000000.0,38292000000.0,39313000000.0,000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,2365000000.0,2740000000.0,2869000000.0,2669000000.0,000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,2721000000.0,2829000000.0,2963000000.0,2717000000.0,000000.0
Total liabilities,35573000000.0,39442000000.0,41255000000.0,42030000000.0,000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-17918000000.0,-18223000000.0,-17301000000.0,-14574000000.0,000000.0
Total shareholders equity,7809000000.0,7236000000.0,8010000000.0,-6314000000.0,000000.0
Investments,1975000000.0,1570000000.0,662000000.0,2032000000.0,000000.0
Net Debt,19284000000,21720000000,16019000000,29953000000,0
Other Assets,4639000000,6757000000,4016000000,2518000000,0
Other Liabilities,3491000000,3571000000,3482000000,2159000000,0
