Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,21201000.0,18219000.0,1836000.0,23467000.0,24818000.0,24598000.0,18145000.0,10665000.0
Short-term investments,32132000.0,0.0,19956000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,53333000.0,18219000.0,21792000.0,23467000.0,24818000.0,24598000.0,18145000.0,10665000.0
Receivables,2901000.0,3249000.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,91237000.0,63296000.0,0.0,0.0,0.0,0.0,1990000.0,2142000.0
Total current assets,147471000.0,95615000.0,22018000.0,23513000.0,24840000.0,25964000.0,22868000.0,17483000.0
Property Plant & Equipment Net,27741000.0,9172000.0,0.0,0.0,0.0,0.0,4637000.0,3890000.0
Goodwill and Intangible Assets,185021000.0,161056000.0,0.0,0.0,0.0,0.0,0.0,1207000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,450000.0,0.0,0.0,0.0,0.0,37000.0,36000.0
Total non-current assets,274472000.0,203099000.0,0.0,0.0,0.0,0.0,4702000.0,5139000.0
Total assets,421943000.0,298714000.0,22018000.0,23513000.0,24840000.0,25964000.0,27570000.0,22622000.0
Payables,9225000.0,3686000.0,0.0,0.0,0.0,0.0,419000.0,556000.0
Short-term debt,9431000.0,7850000.0,0.0,0.0,0.0,0.0,47000.0,300000.0
Total current liabilities,31363000.0,39550000.0,1751000.0,351000.0,486000.0,625000.0,2269000.0,2625000.0
Long-term debt,208616000.0,186190000.0,0.0,0.0,0.0,0.0,191000.0,0.0
Total debt,218047000.0,194040000.0,0.0,0.0,0.0,0.0,238000.0,300000.0
Deferred revenue,12707000.0,0.0,0.0,0.0,0.0,0.0,32000.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,213014000.0,186761000.0,0.0,0.0,0.0,0.0,191000.0,0.0
Total liabilities,368249000.0,256277000.0,1751000.0,351000.0,486000.0,625000.0,2460000.0,2625000.0
Other comprehensive income,79899000,70894000,43753000,43617000,43593000,43588000,42324000,41591000
Retained earnings (deficit),-24613000.0,-26982000.0,-23703000.0,-20672000.0,-19456000.0,-18466000.0,-17195000.0,-21537000.0
Total shareholders equity,53694000.0,42437000.0,20267000.0,23162000.0,24354000.0,25339000.0,25110000.0,19997000.0
Investments,32132000.0,0.0,19956000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,196846000.0,175821000.0,-1836000.0,-23467000.0,-24818000.0,-24598000.0,-17907000.0,-10365000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,123872000.0,29966000.0,0.0,0.0,0.0,0.0,0.0,0.0
