Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,267492000.0,76649000.0,61480000.0,114802000.0,56808000.0,78162000.0,26527000.0,27813000.0,228677000.0,52987000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,267492000.0,76649000.0,61480000.0,114802000.0,56808000.0,78162000.0,26527000.0,27813000.0,228677000.0,52987000.0
Receivables,146496000.0,150369000.0,175777000.0,161848000.0,141670000.0,166191000.0,121996000.0,118358000.0,114043000.0,130476000.0
Inventories,102966000.0,112383000.0,111556000.0,118742000.0,110575000.0,95189000.0,93425000.0,94355000.0,73148000.0,73688000.0
Total current assets,597640000.0,443601000.0,440312000.0,462036000.0,442101000.0,476611000.0,367253000.0,310972000.0,464038000.0,310406000.0
Property, Plant & Equipment Net,4395735000.0,4283875000.0,4171999000.0,3992413000.0,3833477000.0,3665041000.0,3536031000.0,3406590000.0,3161382000.0,2917008000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,101178000.0,115698000.0,125164000.0,140743000.0,165424000.0,159072000.0,160794000.0,199931000.0,202944000.0,195298000.0
Tax assets,4356000.0,8147000.0,12781000.0,13058000.0,54226000.0,47030000.0,58285000.0,16580000.0,22845000.0,31773000.0
Total non-current assets,5785114000.0,5601804000.0,5849585000.0,5561278000.0,5258936000.0,4887952000.0,4924037000.0,4649637000.0,4212017000.0,3928321000.0
Total assets,6382754000.0,6045405000.0,6289897000.0,6023314000.0,5701037000.0,5364563000.0,5291290000.0,4960609000.0,4676055000.0,4238727000.0
Payables,110824000.0,90277000.0,106194000.0,95526000.0,89324000.0,91519000.0,90165000.0,81769000.0,103100000.0,83818000.0
Short-term debt,0.0,0.0,22864000.0,21064000.0,32364000.0,55814000.0,140764000.0,155264000.0,189472000.0,63090000.0
Total current liabilities,258592000.0,200749000.0,249715000.0,242306000.0,241781000.0,250372000.0,351303000.0,368247000.0,449059000.0,218229000.0
Long-term debt,1834788000.0,1746123000.0,1744614000.0,1725410000.0,1598622000.0,1615258000.0,1466632000.0,1387550000.0,1488287000.0,1409730000.0
Total debt,1834788000.0,1746123000.0,1767478000.0,1746474000.0,1630986000.0,1671072000.0,1607396000.0,1542814000.0,1677759000.0,1472820000.0
Deferred revenue,20037000.0,18414000.0,21438000.0,31214000.0,17204000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,711887000.0,672015000.0,1255598000.0,1148137000.0,1075657000.0,982895000.0,895085000.0,772552000.0,640909000.0,579090000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3748351000.0,3588542000.0,3882316000.0,3718964000.0,3501691000.0,3259451000.0,3194008000.0,2930668000.0,2691012000.0,2618954000.0
Total liabilities,4006943000.0,3789291000.0,4132031000.0,3961270000.0,3743472000.0,3509823000.0,3545311000.0,3298915000.0,3140071000.0,2837183000.0
Other comprehensive income,-22844000.0,-30964000.0,-20882000.0,-21276000.0,-24158000.0,-16553000.0,-17116000.0,-11622000.0,-9568000.0,-8267000.0
Retained earnings (deficit),1531543000.0,1426528000.0,1323198000.0,1230105000.0,1132237000.0,1027461000.0,923981000.0,840916000.0,733879000.0,649180000.0
Total shareholders equity,2370360000.0,2251385000.0,2153906000.0,2057884000.0,1953201000.0,1850650000.0,1741766000.0,1657654000.0,1532113000.0,1397335000.0
Investments,101178000.0,115698000.0,125164000.0,140743000.0,165424000.0,159072000.0,160794000.0,199931000.0,202944000.0,195298000.0
Net Debt,1567296000.0,1669474000.0,1705998000.0,1631672000.0,1574178000.0,1592910000.0,1580869000.0,1515001000.0,1449082000.0,1419833000.0
Other Assets,80686000.0,104200000.0,91499000.0,66644000.0,133048000.0,137069000.0,125305000.0,70446000.0,48170000.0,53255000.0
Other Liabilities,147768000.0,110472000.0,120657000.0,125716000.0,120093000.0,103039000.0,120374000.0,131214000.0,156487000.0,71321000.0
