Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,-1156000.0,1628000.0,0.0,0.0,72442000.0,0.0,24446501.0
Revenue Growth,-1.71007371007371,0.0,0.0,-1,0.0,-1,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,72442000.0,0.0,24446501.0
R&D Expenses,3624000.0,3692000.0,2945000.0,0.0,0.0,0.0,0.0
SG&A Expense,56602000.0,55039000.0,24665000.0,30934727.0,28513000.0,0.0,4180904.0
Operating Expenses,60226000.0,58731000.0,27610000.0,30934727.0,28513000.0,0.0,4180904.0
Operating Income,62843000.0,47653000.0,65215000.0,2996197.0,43929000.0,0.0,20265597.0
Interest Expense,109238000.0,74646000.0,57772000.0,18849905.0,0.0,0.0,0.0
Earnings before Tax,62843000.0,47653000.0,65215000.0,2996197.0,30234000.0,0.0,19903273.0
Income Tax Expense,1386000.0,1839000.0,9651000.0,4415474.0,897000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,3385000.0,0.0,362324.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,2671000.0,0.0,0.0
Net Income,59258000.0,43290000.0,49169000.0,-1260709.0,29337000.0,0.0,19903273.0
Preferred Dividends,0.0,0.0,8000.0,0.0,0.0,0.0,469471.0
Net Income Com,59258000.0,43290000.0,49169000.0,-1260709.0,29337000.0,0.0,19433802.0
EPS,1.84,1.38,1.93,-0.16,1.19,0.0,7.13
EPS Diluted,1.84,1.38,1.93,-0.16,1.19,0.0,7.13
Weighted Average Shs Out,32085975.0,31350102.0,26647981.0,7970886.0,7970886.0,0.0,7970882.0
Weighted Average Shs Out (Dil),32102184.0,31351611.0,26647981.0,8897800.0,24595199.0,0.0,2724252.0
Dividend per Share,1.59855167486,1.53931483776,1.75870734822,1.6,1.6,0.0,0.0
Gross Margin,-0.0,0.0,0.0,0.0,1.0,0.0,1.0
EBITDA Margin,-67.7448096886,38.1928746929,0.0,0.0,0.417,0.0,0.814
EBIT Margin,-54.3624567474,29.2708845209,0.0,0.0,0.4174,0.0,0.8142
Profit Margin,-51.2612456747,26.5909090909,0.0,0.0,0.405,0.0,0.795
Free Cash Flow margin,-121.364186851,216.516584767,0.0,0.0,-3.5406,0.0,0.1075
EBITDA,78313000.0,62178000.0,66694000.0,4964314.0,30234000.0,0.0,19903273.0
EBIT,62843000.0,47653000.0,65215000.0,2996197.0,30234000.0,0.0,19903273.0
Consolidated Income,59258000.0,43290000.0,49169000.0,-1260709.0,32722000.0,0.0,20265597.0
Earnings Before Tax Margin,-54.3624567474,29.2708845209,0.0,0.0,0.4174,0.0,0.8142
Net Profit Margin,-51.2612456747,26.5909090909,0.0,0.0,0.405,0.0,0.8142
