Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,506000000.0,461000000.0,408000000.0,414000000.0,450000000.0
Stock-based compensation,76000000.0,79000000.0,81000000.0,68000000.0,57000000.0
Operating Cash Flow,1261000000.0,1419000000.0,1485000000.0,1182000000.0,1296000000.0
Capital Expenditure,-492000000.0,-442000000.0,-347000000.0,-311000000.0,-291000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,26000000,-23000000,105000000,138000000,-61000000
Investing Cash flow,-989000000.0,-2289000000.0,-284000000.0,-205000000.0,-382000000.0
Issuance (repayment) of debt,-978000000.0,000000.0,000000.0,-16000000.0,-47000000.0
Issuance (buybacks) of shares,-527000000.0,-29000000.0,-374000000.0,-650000000.0,-28000000.0
Dividend payments,,,,,
Financing Cash Flow,-562000000.0,295000000.0,-433000000.0,-876000000.0,-766000000.0
Effect of forex changes on cash,-54000000.0,81000000.0,-102000000.0,-133000000.0,-147000000.0
Net cash flow / Change in cash,-344000000.0,-494000000.0,666000000.0,-31000000.0,0000000.0
Free Cash Flow,769000000.0,976000000.0,1138000000.0,871000000.0,1005000000.0
Net Cash/Marketcap,,,,,
