Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,1473000000.0,2569000000.0,2883000000.0,2155000000.0,2120000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,2770000000.0,2754000000.0,2873000000.0,2462000000.0,1044000000.0
Inventories,3481000000.0,2460000000.0,1661000000.0,1886000000.0,1347000000.0
Total current assets,10854000000.0,8766000000.0,6281000000.0,5883000000.0,5530000000.0
Property, Plant & Equipment Net,6539000000.0,5220000000.0,4365000000.0,4167000000.0,4158000000.0
Goodwill and Intangible Assets,10000000,12000000,12000000,13000000,14000000
Long-term investments,68000000.0,69000000.0,55000000.0,14000000.0,49000000.0
Tax assets,28000000.0,25000000.0,21000000.0,16000000.0,000000.0
Total non-current assets,4101000000.0,3919000000.0,3311000000.0,2544000000.0,2221000000.0
Total assets,20832000000.0,19031000000.0,16306000000.0,14484000000.0,11882000000.0
Payables,3481000000.0,2636000000.0,2389000000.0,2770000000.0,1883000000.0
Short-term debt,3907000000.0,3438000000.0,2433000000.0,2298000000.0,2059000000.0
Total current liabilities,9965000000.0,8651000000.0,7175000000.0,6580000000.0,5041000000.0
Long-term debt,2061000000.0,2701000000.0,2461000000.0,1902000000.0,1554000000.0
Total debt,2061000000.0,2701000000.0,2461000000.0,1902000000.0,1554000000.0
Deferred revenue,719000000.0,611000000.0,692000000.0,244000000.0,203000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,4101000000.0,3919000000.0,3311000000.0,2544000000.0,2221000000.0
Total liabilities,14066000000.0,12570000000.0,10486000000.0,9124000000.0,7261000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),422000000.0,212000000.0,-359000000.0,-727000000.0,-1124000000.0
Total shareholders equity,6766000000.0,6461000000.0,5820000000.0,5360000000.0,4620000000.0
Investments,68000000.0,69000000.0,55000000.0,14000000.0,49000000.0
Net Debt,4495000000,3570000000,2011000000,2045000000,1493000000
Other Assets,5593000000,5165000000,3627000000,3178000000,2599000000
Other Liabilities,1549000000,1735000000,1191000000,1060000000,1009000000
